key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
323,"召喚出寵物「紅甲玩偶」。<hex:02100103>仿照甲人族中的紅甲族形象製作的魔法人偶。不好了——","模仿紅甲族的甲人族製作的魔法人偶。碧甲族為了終有一日能夠和紅甲族和解而許願用心製作的珍品。重現了被人們認為是絕鬼島之鬼而畏懼的紅色甲殼。","武盔，聽說付喪大人被<hex:02100103>紅甲族設計奪走啦——<hex:02100103>　　　　　　　——文鎮","袈裟斬","對範圍內的敵人造成80攻擊力的傷害，並且令敵人的防禦力降低10%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",40,40,3,False,True,True,True,False,1
324,"召喚出寵物「玩偶運輸機」。<hex:02100103>次世代的玩偶運輸平台。","為高效運輸玩偶而開發的次世代的運輸平台。乘坐在上面的玩偶明明沒有被施加魔法，卻仿佛寄宿著被分離出來的靈魂，總是在半夜發出笑聲。","是潛入運輸魔列車中進<hex:02100103>來的嗎？……那些沒用<hex:02100103>的警備兵！<hex:02100103>　　　　　　——莉維亞","劫持","令範圍內的敵人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒",80,30,1,False,False,True,False,True,4
325,"召喚出寵物「迷你芙蘭」。<hex:02100103>以芙蘭為原型製作的魔法人偶。這不是霧。","以達爾馬斯卡抵抗組織「蓮天之淚」的幹部芙蘭為原型製作的魔法人偶。據說是組織內的邦加族女鬥士利諾為了賺取活動經費，連夜製作出來的。人偶完成度相當高，銷量也非常好。","大姐頭其實人很好的，<hex:02100103>為同伴著想，<hex:02100103>還很照顧大家的想法……<hex:02100103>　　　　　　　——利諾","亂命割殺掌","對敵人的防禦盾造成70%的傷害。對已被破壞的防禦盾無效。",65,55,3,False,True,False,True,False,8
326,"召喚出寵物「恩莫族人偶」。<hex:02100103>以恩莫族為原型製作的魔法人偶。抱在懷裡十分舒適。","以原狂熱兵團的某位恩莫族為原型製作的魔法人偶。抱在懷裡十分舒適，就仿佛裡面裝滿了棉花一樣蓬鬆柔軟。可實際上卻是恩莫族的陶器魔法師用菌菇的孢子與泥巴混合制作而成的。","我給那枚戒指施加的是散財的<hex:02100103>魔法。對於不守規矩的人必須<hex:02100103>給與其災厄才行。<hex:02100103>　　　　　　　　——尼伊·麻恩","代價","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。",45,50,2,False,True,True,False,False,3
327,"召喚出寵物「青帝」。<hex:02100103>以傳說中的青龍為原型製作的魔法人偶。青龍又被稱為青帝。","以青龍為原型製作的魔法人偶。真正的青龍其實是條巨蛇，人偶只是模仿了傳說中的龍製作的。巧合的是，其造型和麒麟十分相似，但是在身上找不到「麒麟」二字。","東方最有名的是一個叫<hex:02100103>「青龍」的龍，它作為<hex:02100103>守護神廣為人知。<hex:02100103>　　　　　——奧恩·凱","一鬼夜行","對範圍內的敵人造成90攻擊力的傷害。",70,20,3,True,True,False,False,False,1
328,"召喚出寵物「綿綿坐墊」。<hex:02100103>軟綿綿的坐墊。請收下這枚坐墊！","東方地域的人們習慣坐在地上，所以軟綿綿的坐墊就成了必需品。另外，在遠東之國有種奇特的習俗，說話夠機靈的人可以得到多餘的坐墊，而說話不謹慎的人的坐墊會被收走。","而且竟然讓一個不知根不<hex:02100103>知底的外來者來傳話，實<hex:02100103>在是太不謹慎了。<hex:02100103>　　　　　　——米莉森特","給你一枚！","將使用特殊技點數的寵物傳送回我方的中央萌寵之門。",30,40,4,False,True,False,False,False,9
329,"召喚出寵物「南方度假獺獺」。<hex:02100103>南洋風格的獺獺。阿羅哈！","身著南洋風格服裝的獺獺。雖然生於東方、但已經完全融入了南洋的文化，身心都沾染上了阿羅哈的氛圍。似乎有著釣魚的愛好，某一天釣魚的船被海浪掀翻於是漂流至此。","可我是水獺啊？！<hex:02100103>　　　——某隻瑞獸","阿羅哈！","令萌寵之門內寵物的體力恢復量變為2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒",40,45,3,False,False,False,True,False,9
330,"召喚出寵物「小刺蝟」。<hex:02100103>可愛的刺蝟。還未曾感到過苦惱。","小小的刺蝟。近東地域曾以刺蝟為食，然而近幾年，因為其可愛的身姿而擁有了寵物的地位。經常被當成豪豬，但並沒有什麼煩惱。","的、的確……從動作的<hex:02100103>細節上仿佛都能看到尖<hex:02100103>銳的針刺！<hex:02100103>　　　　　　——羅蘭德","刺激療法","打消範圍內我方身上的弱化效果。",60,40,3,False,True,True,False,False,6
331,"召喚出寵物「迷你第一世界雅·修特拉」。<hex:02100103>退？我可從來沒有臨陣脫逃的習慣。","模仿雅·修特拉製作的魔法人偶。一身黑衣代表著她幫助夜之民的決心，手中的枯木法杖代表著她選用破壞魔法與食罪靈對抗的信念。在此，魔女瑪托雅誕生了。","在<hex:02080DE905FF04>她<hex:FF04>他<hex:03>回來之前，我會守<hex:02100103>住這裡！<hex:02100103>　　　　 ——雅·修特拉","魔女瑪托雅","對範圍內的敵人造成90攻擊力的傷害。",45,30,2,True,False,True,False,False,1
332,"召喚出寵物「迷你琳」。<hex:02100103>謝謝！我好開心！","以琳為原型製作的魔法人偶。藍色的瞳孔有如映出星之海一般，這也是她作為轉生敏菲利亞的證明。在經過漫長的旅途和戰鬥後，她決定走上自己的人生道路，最終得到了自己名字——琳。","琳……我的新名字……<hex:02100103>　　　　　　　　——琳","敏菲利亞之力","令萌寵之門內寵物的體力恢復量變為2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒",65,50,3,False,True,True,False,False,9
333,"召喚出寵物「黑豆柴」。<hex:02100103>柴犬的幼崽。有著黑色皮毛的個體，俗稱黑豆柴。","以一身黑毛為特徵的柴犬幼犬。雖然柴犬擁有可愛的外表，可卻是血統古老，極為接近狼的犬種。自古以來都被當做狩獵或者看門用的好夥伴，在水灘村還會訓練柴犬來牧羊。","鐮鼬那臭小子又有精神了，<hex:02100103>也就說一切都結束了啊汪。<hex:02100103>　　　　　　　 ——犬神","忠義之犬","令使用特殊技點數的寵物的攻擊力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒",30,60,3,False,False,True,False,False,3
334,"召喚出寵物「變色龍」。<hex:02100103>成年的變色龍。擅長融入周圍的環境。","成年的變色龍。鱗片表面附著著微小的結晶，將魔力注入其中便可以將自身融入周圍的景色之中。其原理與幻象棱晶相似，一部分人將其稱為甲鱗綱類中首屈一指的時尚大師。","它的魅力將如影隨形，<hex:02100103>顫動你的靈魂！<hex:02100103>　　　——貝斯里克","無形","對距離最近的敵方萌寵之門造成50%的傷害。對已被破壞的萌寵之門無效。",25,40,3,False,True,False,True,False,8
335,"召喚出寵物「水妖人偶」。<hex:02100103>除了搗蛋就是搗蛋！","水妖族模仿自己製作的魔法人偶。水妖和其他妖靈族一樣擅長幻惑之術，喜歡用惡作劇捉弄他人。難道說這個人偶也被設定了某種性質惡劣的惡作劇在裡面嗎……","水妖族的幻惑之術<hex:02100103>真是令人驚歎……<hex:02100103>　　　——阿爾菲諾","幻惑惡作劇","設定陷阱。10秒後可通過點擊發動陷阱按鈕起爆。令範圍內敵人的移動速度降低70%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒",45,40,2,True,True,False,False,False,2
336,"召喚出寵物「小犰狳」。<hex:02100103>犰狳的幼崽。擅長騎滾球。","犰狳的幼崽。犰狳有著特殊的習性，防身用的岩石越大就越能證明自身的實力。所以偶爾會見到有些愛虛榮的犰狳會選擇自己也無法抬動的岩石。","那個穿著黑鎧甲<hex:02100103>的是什麼人？<hex:02100103>　——阿爾菲諾","圓滾滾","無效化「魔物」類型的寵物對使用特殊技點數的寵物的攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",40,50,2,False,False,False,True,False,3
337,"召喚出寵物「隆卡的水蛇？」。<hex:02100103>被認為是隆卡水蛇化身的某種生物。到底是什麼生物？","被視為隆卡水蛇化身的某種生物。出現在夜之民的見習導師秦福特的夢境中，並傳達了森林即將面臨危機的事情，不過其真實身份依然是謎。看上去外表像是東方傳說中的土龍……","啾啾、啾！！<hex:02100103>——隆卡的水蛇？","隆卡的秘法","令使用特殊技點數的寵物的移動速度提高30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",55,15,3,False,True,True,True,False,3
338,"召喚出寵物「迷你巨人掌」。<hex:02100103>巨人掌的幼苗。到底是大還是小呢。","巨人掌的幼苗。被人廣泛周知的巨大品種，不過剛發芽後的個體還是很小，會逐漸開始成長。此個體推測年齡為20至30歲，可依然屬於幼苗的範疇。據說也有存活到200年以上的個體。","說不定再過300年，<hex:02100103>我就比大叔你還厲害了！<hex:02100103>　　　　——奧爾·迪","花千刺！","對距離最近的敵方奧秘核石造成8%的傷害。",60,40,1,False,False,False,False,True,8
339,"召喚出寵物「小小冰海天使」。<hex:02100103>冰海天使的幼體。正是食慾旺盛的階段。","冰海天使的幼體。實際上是卷貝的同類，剛出生時以植物微生物為食，隨後逐漸轉變為肉食，頭頂部的觸手最終會發展成捕獲獵物用的武器，不過現在還是會老老實實地跟在人的身後。至少現在是這樣……","請看，那美妙的觸手……<hex:02100103>不對，那可疑的行為！<hex:02100103>　　　——希爾迪布蘭德","錐形腔","對敵方探索眼造成90%的傷害。對已被破壞的探索眼無效。",40,50,2,False,False,True,True,False,8
340,"召喚出寵物「小鴨嘴獸」。<hex:02100103>鴨嘴獸的幼崽。嘴部可不是游泳裝備。","鴨嘴獸的幼崽。由於嘴部的形狀酷似鴨嘴因此得名，其嘴部能夠感知獵物的生物電流，所以能夠不依賴視覺進行狩獵。此外後腳部有著能夠分泌毒液的勾爪，令人意外的擁有著兇惡的一面。","嘿嘿，真是太可愛了！<hex:02100103>　　　　　　——傑西","毒液勾爪","對範圍內的敵人每秒造成20點持續傷害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒",30,70,3,False,True,False,True,False,1
341,"召喚出寵物「迷你伊甸」。<hex:02100103>伊甸本體參照自身創造出的迷你個體。","世界上最初的食罪靈伊甸參照自身創造出的迷你個體。時常會在頭頂召喚魔法陣意圖放射破壞光線，不過總因為乙太存儲量過少而無法成功。於里昂熱也認為它應該是無害的。","這個詞在妖靈語中意味<hex:02100103>著理想鄉。<hex:02100103>　　　　　——於里昂熱","永恆吐息","對範圍內的敵人造成380攻擊力的傷害。",85,45,2,True,False,False,False,False,1
342,"召喚出寵物「大河狸」。<hex:02100103>謎一樣的生物。不去揭開真相，某種意義上也算是件好事。","出現在群樹館的充滿謎團的生物。人只要得到自己的渴望之物就應該滿足了吧。世界上有許多事情是不能去揭開真相的，此生物就會讓你親身體驗到這個人生中的真理。","那、那裡好像混、混進了<hex:02100103>什麼奇怪的東西吧？<hex:02100103>　　　　　　　——埃莉","嗷嗷嗷！","當防禦盾被破壞時，可令其復活。",55,55,3,False,False,True,False,False,9
343,"召喚出寵物「朱雀機關人偶」。<hex:02100103>以朱雀為原型製作的機關人偶。請清醒過來吧！","以朱雀為原型製作的機關人偶。碧甲族的人偶師從同胞算盤那裡聽說了他所經歷過的奇聞，為了稱讚守護了紅玉海的四聖獸而製作了此人偶。完美地再現了為愛而生，同時又是優秀笛師的朱雀。","如果是你的話，<hex:02100103>應該能幫助朱雀大人喵。<hex:02100103>　　　　　　　——仙狸","微熱的旋律","對範圍內的敵人造成110攻擊力的傷害。",55,35,3,False,True,True,False,False,1
344,"召喚出寵物「迷你歐米茄M」。<hex:02100103>以迷你歐米茄M為原型製作的魔法人偶。 確認……無法理解的行為。","以迷你歐米茄M為原型製作的魔法人偶。某位雕金匠以「全新的美的形態」為題製作出來的作品。製作者在將人偶賣給羅薇娜商會時說道：「要想理解事物的一面，就需要同時深入地去了解其另一面。這才是表裡如一的美。」","功率全部、增殖漏洞……<hex:02100103>沙沙……世界你好？！<hex:02100103>　　　　　　——歐米茄","共鳴M","令範圍內我方寵物的防禦力增加10。當該寵物為迷你歐米茄F時，防禦力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",15,80,1,False,False,False,False,True,3
345,"召喚出寵物「迷你歐米茄F」。<hex:02100103>以迷你歐米茄F為原型製作的魔法人偶。 導入……戰友……","以迷你歐米茄F為原型製作的魔法人偶。某位雕金匠以「全新的美的形態」為題製作出來的作品。加隆德因奇怪製作者是從哪裡得來的題材而派員工前去調查，卻發現製作者像是被時空縫隙吞噬了一樣，失去了蹤影。","結束……結束……<hex:02100103>包含加時賽在內，<hex:02100103>所有進程已全部結束。<hex:02100103>　　　　　——歐米茄","共鳴F","令範圍內我方寵物的攻擊力增加20。當該寵物為迷你歐米茄F時，攻擊力增加60。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",85,20,4,True,False,False,True,False,3
346,"召喚出寵物「叮叮搖鈴」。<hex:02100103>有著妖靈名字的傳說中的搖鈴。","有著妖靈名字的傳說中的搖鈴。某位鰭人族的青年看到這個搖鈴從大嘴巨獸身上掉落下來並撿了回來。好像是由古代人製作或是重現的東西。刻有能夠使魔力倍增的特殊術式。","你脖子上掛著的那個鈴鐺……<hex:02100103>雖然古舊，但光澤獨特！<hex:02100103>　　　　　　　　　——付喪","奇幻音色","對範圍內的敵人造成30攻擊力的傷害，並且令敵人的防禦力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",20,60,3,True,False,False,True,False,1
347,"召喚出寵物「石蓮小蝟」。<hex:02100103>石蓮蝟的幼崽。尾巴末端是甜甜的。","石蓮蝟的幼崽。背部長著像是多肉植物石蓮花一樣的板狀鱗甲，潛藏在草原中時非常難以被發現。尾部的末梢能夠分泌出蜜一樣的甜味液體，用於吸引並捕食昆蟲。是一種具有非常珍稀性質的生物。","蜂鳥喜歡花蜜，<hex:02100103>而且特別喜歡旅神葵和<hex:02100103>接雨草這種紅色花的花蜜。<hex:02100103>　　　　　　——怪物獵人","蜜的味道","令使用特殊技點數的寵物追加設施特效「奧秘核石」。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",40,60,2,False,True,False,False,False,3
348,"召喚出寵物「鮣魚級潛水艇」。<hex:02100103>雖然是潛艇，但是不防水。","負責駕駛潛水艇的魔法人偶閒暇時自己製作的模型，和鮣魚一樣喜歡跟著宿主行動。很少有人注意到由魔法人偶製造的魔法人偶所代表的重大意義……","潛水艇、會由我的人偶<hex:02100103>同事、駕駛。<hex:02100103>　　——冒險人偶014號","魚雷戰","對範圍內的敵人造成120攻擊力的傷害，並且令使用特殊技點數的寵物的攻擊力增加20。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",60,40,3,False,False,False,False,False,1
349,"召喚出寵物「鯨頭鸛」。<hex:02100103>遇事絕不動搖，有著王者風範的鳥類。","主要棲息在珂露西亞島的鳥類。以紋絲不動而被人廣泛周知，就算是狩獵時也是守株待兔，等候獵物自己送上門才會用喙捕獲獵物。不知具體是何原因，將冒險者認作為自己的主人，保持著絕妙的距離跟在身後，一直跟到了這裡。","唔——紋絲不動！<hex:02100103>——娜修·瑪卡拉卡","王者風範","令範圍內敵人的攻擊力降低40%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",40,35,1,False,False,True,True,False,4
350,"召喚出寵物「蝴蝶效應」。<hex:02100103>能夠投射出一對蝴蝶飛舞的幻影的神奇結晶。","能夠投射出一對蝴蝶飛舞的幻影的神奇結晶。有一種說法，就算是蝴蝶翅膀的振動所引起的小小的變化，也會對事情的結果產生出巨大的差異。不過此結晶並不是用來體現該說法的物品，而是古代隆卡帝國的神官抱著開玩笑的想法創作出來的。","隆卡的智慧就是人類的<hex:02100103>智慧，決不能讓智慧就<hex:02100103>此滅亡……<hex:02100103>　　　　　——隆卡皇帝","蝴蝶效果","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。",30,40,4,False,True,False,True,False,3
351,"召喚出寵物「青蛙號A」。<hex:02100103>矮人族的工匠製作出來的小型自走人偶。","矮人族的工匠製作出來的小型自走人偶。雖然有著能夠自動補充動力源礦物的機能，可還是會因為擔心燃料是否正確補充的問題而弄出來檢查檢查。另外背部的螺絲只是為了烘托氣氛的裝飾。","那我就趕緊時間去挖了！<hex:02100103>　　　　　——扣魯圖","採礦魂","對距離最近的敵方奧秘核石造成5%的傷害。",50,60,2,False,False,True,False,False,8
352,"召喚出寵物「得到寬恕的仇恨」。<hex:02100103>像是超小型食罪靈的東西。由於懺悔了過去的罪惡，因此對人是無害的。","在格魯格火山發現的超小型疑似食罪靈的東西。它會一直仇視撿到它的人並不斷地追趕。但其實除了追趕人以外也並沒有其他的能力，只是偶爾會旋轉而已。看上去並沒有什麼害處，想必帶著它旅行應該也不會有問題。","那個奇怪的箱子<hex:02100103>大概也是食罪靈對吧？<hex:02100103>　　　　——桑克瑞德","激發與推進","擊退範圍內的敵人，並造成30攻擊力的傷害。",20,80,1,False,False,False,False,True,1
353,"召喚出寵物「豬小仙」。<hex:02100103>小小的豬使魔，烘烤時間約為1分鐘！","夢見被飛在天上的豬追著跑的僱員，在採集的空閒時間用找到的黏土捏成的小豬，不知為何真的飛了起來。也許是仙子們為了捉弄人，將仙子油燈的火種賦予了小豬，使其成為了真正的使魔。","現在用我教你的術式，<hex:02100103>為這隻黏土豬注入靈魂吧。<hex:02100103>　　　　　　——拜克·拉各","豬風","打消範圍內敵我雙方身上的附加效果。",20,80,1,False,False,False,False,True,6
354,"召喚出寵物「仙子人偶」。<hex:02100103>乖巧的小仙子，不會捉弄人。","以仙子為原型製作的魔法人偶。麗耶美格夢園的仙子們要是在夢中與孩子們玩開心了，會贈送這個他們親手製作的人偶，當然，這只是眾多禮物中的一種。人偶與真正的仙子不同，不會捉弄人類，所以很好相處。","這是和可愛的小仙子<hex:02100103>結下契約了啊！<hex:02100103>　　　　——阿爾菲諾","仙子的治療","令範圍內我方寵物恢復100點體力。當該寵物為「玩偶」類型時，恢復150點體力。",20,80,1,False,False,False,False,True,7
355,"召喚出寵物「神秘兵裝」。<hex:02100103>僱員找到它時明明是把劍……","僱員在旅行途中發現的古舊長劍。在觸碰之後，突然就發動了某種古代魔法，變成了奇怪的魔法生物開始走動。雖然感覺像是被詛咒了一樣，不過反正都要交給主人，也就不是很在意了。","劍舞生風！<hex:02100103>——吉爾伽美什","憤怒一擊","對範圍內的敵人造成230攻擊力的傷害。",85,35,3,False,True,False,False,False,1
356,"召喚出寵物「狐獴」。<hex:02100103>挖洞生活的小動物，喜歡太陽。","棲息在灰海附近的小動物。它們會在地表挖洞作為巢穴，以家族為單位生活，在太陽升起來時會回到地面，直立不動的讓太陽溫暖自己的身體。因好奇心鑽入在岸邊進行修理的潛水艇後，開始了自己一生一次的大冒險。","利用天然洞穴<hex:02100103>建造的地下要塞……<hex:02100103>　　　　　——奧菲麗","曬太陽","打消範圍內我方身上的弱化效果。",50,45,3,False,True,False,True,False,6
357,"召喚出寵物「白小騎士」。<hex:02100103>天鋼機工房製作的機工人偶。","天鋼機工房製作的機工人偶。原本是為神殿騎士團的桌上模擬演習而製作的棋子，將它們擺在地圖上，模擬驗證作戰計劃，進行軍事研究。據說它一直在尋找強勁的對手。","我是直屬於教皇廳的<hex:02100103>神殿騎士團的一員。<hex:02100103>　　　　　——馬瑟蘭","降頻","令使用特殊技點數的寵物的防禦力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",25,35,3,False,False,True,True,False,3
358,"召喚出寵物「極合金正義號」。<hex:02100103>以機工兵器殘暴正義號為原型製作的面向兒童的玩具。","遭到青藍之手解僱的哥布林族技術員轉職加入加隆德煉鐵廠後，以機工兵器殘暴正義號為原型製作的面向兒童的玩具。因大量運用了鋅合金壓鑄工藝，所以成品非常牢固結實。","代號「殘暴正義號」！<hex:02100103>發現預料之外的時空改變<hex:02100103>者……降下正義的鐵錘！<hex:02100103>　　　　——殘暴正義號","驚異機能","令使用特殊技點數的寵物的自動攻擊變為範圍攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>12秒",75,75,2,False,True,False,False,False,3
359,"召喚出寵物「多瑪金魚兒」。<hex:02100103>僱員釣上來的金魚，圓圓的身體特別可愛。","僱員釣上來的金魚。這種身體圓圓的金魚被稱為多瑪金魚兒，這是由多瑪的金魚愛好者改良出來的新品種。因為吞下了白雲花的種子，所以能夠漂浮在空中。","你不覺得這是一個<hex:02100103>賺錢的好機會嗎？<hex:02100103>　　　——某位商人","魚鰭扇打","擊退範圍內的敵人，並造成30攻擊力的傷害。",20,80,1,False,False,False,False,True,1
360,"召喚出寵物「新型迷你埃斯蒂尼安」。<hex:02100103>埃斯蒂尼安退出龍騎士團後的樣子，沒有魷魚乾。","模仿退出龍騎士團的埃斯蒂尼安所製作的魔法人偶。伊修加德的所有教育設施均有此人偶，目的是為學生們講述改變了伊修加德的龍詩戰爭。還有一點需要注意，就是千萬不要問他現在是不是無業遊民！","哼，沒有我的魔槍<hex:02100103>穿透不了的東西！<hex:02100103>　　——埃斯蒂尼安","龍火烤魷魚","對範圍內的敵人造成120攻擊力的傷害，並且令使用特殊技點數的寵物的攻擊力增加20。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",70,40,4,False,False,False,True,False,1
361,"召喚出寵物「小涼南希」。<hex:02100103>涼南希的幼體，剛剛萌發新芽。","涼南希的幼體，剛剛萌發新芽，所以性情也很隨和。不過隨著自身成長，為確保營養源的本能變為貪慾，會用盡各種手段引誘動物與人類。現在正為了習得魅惑技能努力特訓中。","涼南希……<hex:02100103>驅逐入侵者！<hex:02100103>——拜克·拉各","春風","對距離最近的敵方萌寵之門造成60%的傷害。對已被破壞的萌寵之門無效。",35,50,2,False,True,True,False,False,8
362,"召喚出寵物「大哥布林人偶」。<hex:02100103>這並不是你母親！","以大哥布林為原型製作的魔法人偶。僱員每天都會夢見像老婆婆一樣的大哥布林，為了辟邪能讓自己睡個好覺，便自製了這個魔法人偶。如果將它交給別人，或許就能將自己夢中的大哥布林一起交到對方夢中了吧。","你個大哥布林<hex:02100103>養的醜八怪！！<hex:02100103>　　　——冒險者","哥布林亂拳","設定陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人造成270攻擊力的傷害。",30,60,3,False,False,False,True,False,2
363,"召喚出寵物「小刻耳柏洛斯」。<hex:02100103>擁有三隻腦袋的小型犬，叫聲也是別人的三倍。","在艾因哈特家物資倉庫的陰暗角落中發現的三隻腦袋疑似犬類的生物。眾所周知，庫爾札斯地區的野生妖異非常多，所以它應該是下級妖異中的一種。除了有三個腦袋之外，其他地方和普通的小型犬沒區別。","真是的，這可不是小野狗啊。<hex:02100103>　　　　　　　　　　——西德","地獄小沖","降低範圍內敵人特殊技點數最大值的50%。",40,60,4,False,True,False,True,False,4
364,"召喚出寵物「輔助機054」。<hex:02100103>在機械遺跡發現的白色隨行支援機。","在機械遺跡最深處發現的小型白色機械。據2P所說，這是寄葉部隊人手一台的隨行輔助機。擁有強大的射擊援助能力和高度的對話功能，不過現在已經壞掉了。","抓住它飛去對面吧！<hex:02100103>　　　　　——阿諾古","A014：提升點數","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。",30,60,3,False,True,True,False,False,3
365,"召喚出寵物「輔助機316」。<hex:02100103>在機械遺跡發現的黑色隨行支援機。","在機械遺跡最深處發現的小型黑色機械。原本是支援寄葉部隊的隨行輔助機。即便武器和其他各種機能都出現了故障，也不放棄跟隨支援對象。","抓住它到對面去吧！<hex:02100103>　　　　　——阿諾古","R014：提升速度","令範圍內我方寵物的移動速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",25,40,3,False,True,False,True,False,3
366,"召喚出寵物「黃金塔羅斯」。<hex:02100103>代達羅斯公司製作的小玩具，曾風靡一時。","代達羅斯公司製作的小玩具。以自家的塔羅斯為模型，在表面貼上一層金箔，顯得格外高級。因為這個設計廣受好評，所以風靡一時導致供不應求，使得諾弗蘭特全境的金箔工匠都在為製作玩具而努力。","採先生，可以<hex:02100103>請你著手設計<hex:02100103>塔羅斯了嗎？<hex:02100103>——雅·修特拉","黃金粉碎","對距離最近的敵方萌寵之門造成90%的傷害。對已被破壞的萌寵之門無效。",70,40,2,False,True,True,False,False,8
367,"召喚出寵物「馬小龍」。<hex:02100103>古代生物的幼體，棲息在與世隔絕的雲冠群島。","在雲冠群島發現的古代生物的幼體。特別親近發現自己的冒險者，從而跟到了雲海之外。非常能吃，感覺時時刻刻都在餓肚子，看到自己的尾巴也會追著咬上去。","她完全沒有理解<hex:02100103>古代生物的魅力！<hex:02100103>　　　——科希·芮","飛速旋轉","令範圍內我方寵物的移動速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",65,25,4,False,False,True,True,False,3
368,"召喚出寵物「草小人」。<hex:02100103>形似草人的某種東西，不知為何會動。","在伊爾美格做遊戲扮演廣域交易商的仙子們販賣的稀有物品。雖然外表看上去和草人一樣，但不知為何會動。在問賣它的仙子族這到底是什麼的時候，那個仙子族只會偷偷笑個不停。","哇啊啊！<hex:02100103>草人動起來了！<hex:02100103>——睡眼惺忪的恩莫","草綠蔥蔥","令範圍內我方寵物的攻擊力增加25。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",15,80,1,False,False,False,True,True,3
369,"召喚出寵物「霍啪櫨的水蛇？」。<hex:02100103>被當做是隆卡水蛇化身的東西，究竟是何物？","被當做是隆卡水蛇化身的東西。於洞窟遺跡內部，出現在盧利採掘隊面前，並告訴他們修復壞掉的石碑，不過具體為何物無人知曉。不知為何戴著頭盔，就算在昏暗的洞窟中也能安心。","戴著頭盔的水蛇<hex:02100103>大人又出現了。<hex:02100103>——茶咕盧利·柯呫櫨","隆卡的詛咒","對距離最近的敵方奧秘核石造成10%的傷害。",60,10,3,False,True,True,True,False,8
370,"召喚出寵物「奇塔利的水蛇？」。<hex:02100103>被當做是隆卡水蛇化身的東西，到底是何物？","被當做是隆卡水蛇化身的東西。為了緬懷消失的奇塔利的水蛇大人，便為霍啪櫨古盤的其他個體制作並戴上了相似的帽子。外觀與奇塔利的水蛇大人一模一樣，真是太好了。","戴著帽子的水蛇大人……<hex:02100103>再也沒有出現了……<hex:02100103>　　——茶咕盧利·柯呫櫨","隆卡的神秘","對範圍內的敵人造成90攻擊力的傷害。",55,40,2,True,False,False,False,False,1
371,"召喚出寵物「銀山雀兒」。<hex:02100103>嬌小迷人非常可愛，長長的尾巴也有著獨特魅力。","嬌小迷人非常可愛的鳥兒。不知何時鑽進了派遣到灰海的潛水艇內。應該是人偶駕駛員為了換氣浮上海面打開艙蓋時飛進來的吧。雖然很囉嗦，但它真的很可愛。","真是太可愛了，<hex:02100103>我都想要一個了！<hex:02100103>　　——賽倫蒂碧提","吱吱吱","令範圍內敵人的防禦力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒",45,40,4,False,True,True,True,False,4
