key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1258,"批發委託：水手專用的手套","我們是從薩維奈島到這裡來做生意的，但是這處處充滿了稀奇商品的黃金港卻沒什麼吸引我們的必需品。我們正在尋找能夠保護船員雙手的革製手套，但是卻怎麼也找不到合適的，正覺得十分頭痛。請你務必要幫我們做一些。",179,6,9,7,62,0,1,0,2404,2404,False,13,171,0,2404,80015,918315,True,0,1,1601100,2288,564,26,5,6654199,110101,True,0,14
1259,"製作委託：帥氣的虎皮帽","我們巨人鍛爐也開始模仿那個百億富翁正式在東方做起生意了喲。可不幸的是，我的帽子被風吹到了大海裡。幫我做一頂帥氣的虎皮帽子吧。別忘了喲！",180,6,9,7,64,0,1,0,2404,2404,False,13,171,0,2404,80015,918316,True,0,1,2253940,2496,560,18,5,6654199,110101,True,0,14
1260,"製作委託：用於出租的皮鞋","儘管我們平時都穿木屐或是草鞋，但當要與異國要人見面的時候卻想要換成異國服飾，這也算人之常情吧。因此，我希望你能幫忙準備艾歐澤亞風格的皮鞋，用來租借給別人，如果能把大小做成標準尺碼就最好不過了。",181,6,9,7,64,0,1,0,2404,2404,False,13,171,0,2404,80015,918317,True,0,1,1904190,2496,560,18,5,6654199,110101,True,0,14
1261,"批發委託：原產大陸的虎皮","不知道是不是因為我經手的都是珍稀商品的關係，我現在已經完全陷入皮革材領域裡了。於是，我打算靠最近流通量正在減少的原產於奧薩德次大陸的虎皮來增加銷售額。為了贏過哥哥的店，拜託你把虎皮大量提供給我。",162,6,9,7,64,0,1,0,2404,2404,False,13,171,0,2404,80015,918318,True,0,1,681300,1248,565,26,5,6654199,110101,True,0,14
1262,"製作委託：艾歐澤亞風格的圍腰","大天屋現在開始出售艾歐澤亞風格的裝束了，雖然大部分商品都是從異國烏爾達哈採購的，質量非常好，但路上花費的運輸時間實在是太長了。因此，我希望你能幫忙製作我們現在正在短缺的圍腰。",176,6,9,7,66,0,1,0,2404,2404,False,13,171,0,2404,80015,918319,True,0,1,2100870,2704,561,18,5,6654199,110101,True,0,14
1263,"製作委託：用於出租的上衣","自從我開始做出租洋裝的生意之後，就吃驚地發現原來大家對洋裝的需求有這麼大。很多我原以為是保守派的人也都有試穿洋裝的慾望。因此我想再讓自己的出租商品變得充實一些，就拜託你幫我製作異國風格的上衣了。",181,6,9,7,66,0,1,0,2404,2404,False,13,171,0,2404,80015,918320,True,0,1,2486750,2704,561,18,5,6654199,110101,True,0,14
1264,"批發委託：帥氣的馬褲","我們巨人鍛爐也開始正式在東方做起生意了喲。但是卻遇到了騙子，把我們拿來賣的馬褲給騙走了。好傷心。為了填補這個損失，幫我製作一批帥氣的馬褲吧。別忘了喲！",180,6,9,7,66,0,1,0,2404,2404,False,13,171,0,2404,80015,918321,True,0,1,2932650,2704,566,26,5,6654199,110101,True,0,14
1265,"製作委託：用於當樣品的革製品","我們商會正在為遠東之國的人們介紹艾歐澤亞的物品，現在想要加一件瞪羚革製的樣品用於展示，請幫我們製作一副革製籠手吧。",172,6,9,7,68,0,1,0,2404,2404,False,13,171,0,2404,80015,918322,True,0,1,2854120,2912,562,18,5,6654199,110101,True,0,14
1266,"製作委託：帥氣的護甲","我們巨人鍛爐正在忙碌地在東方做著生意喲。雖然發生了很多事，但是也遇到了很多好人。為了滿足那些寶貴的熟客們，幫我做一件帥氣的護甲吧。能按約定完成工作的工匠，我最喜歡了喲！",180,6,9,7,68,0,1,0,2404,2404,False,13,171,0,2404,80015,918323,True,0,1,4182770,2912,562,18,5,6654199,110101,True,0,14
1267,"批發委託：用於出租的長靴","出租洋裝已經成了本店的固定項目了。為了繼續充實出租品，我想收購一批大小不一的長靴。希望你能用「瞪羚革」這種材料幫我製作！",181,6,9,7,68,0,1,0,2404,2404,False,13,171,0,2404,80015,918324,True,0,1,2967300,2912,567,26,5,6654199,110101,True,0,14
1268,"製作委託：護身用的單手劍","我是一位紀行作家，名叫麗麗玖。我最近得到了幕府的特別批准，正在計劃到遠東之國的紅州去旅行。因此我想委託你幫我製作單手劍，我好帶著它防身。",177,6,6,7,60,0,1,0,2404,2404,False,10,168,0,2404,80015,918325,True,0,1,2018810,2080,518,18,5,6654199,110101,True,0,14
1269,"製作委託：用於出租的小刀","我開了一家出租店，通過把衣服和工具借給別人，從而收取租金來營生。這次我想要的是能用在製革工作裡的工具，希望你能幫我準備一把鋒利的小刀。",181,6,6,7,60,0,1,0,2404,2404,False,10,168,0,2404,80015,918326,True,0,1,1154190,1560,518,18,5,6654199,110101,True,0,14
1270,"批發委託：用於庫存的小塊硬鋼","鍛鐵可以製作很多物品，從鎧甲、頭盔到工具都可以打造。隨著我們在黃金港的生意越做越大，客人在我們這裡下的訂單也越來越多。因此，我希望能多儲備一些用來當材料的金屬。如果你有小塊硬鋼的話就交給我吧，多多益善。",182,6,6,7,60,0,1,0,2404,2404,False,10,168,0,2404,80015,918327,True,0,1,474900,1040,523,26,5,6654199,110101,True,0,14
1271,"製作委託：用於秘密調查的短刀","我們赤誠組的代表服飾就是紅色的羽織，但是在秘密調查的時候，有時需要假扮成普通居民。在這種無法佩帶長刀的時候，就需要用到易於隱藏的短刀。希望能有對自己手藝有信心的工匠參與製作。",178,6,6,7,62,0,1,0,2404,2404,False,10,168,0,2404,80015,918328,True,0,1,2105760,2288,519,18,5,6654199,110101,True,0,14
1272,"製作委託：別人訂購的錘子","我們接到了堆砌石牆的石匠們發來的緊急訂單。聽說是因為工作用的錘子壞了，需要立即換上新的錘子。可是小鍛冶工匠還有別的工作要做，沒辦法接單，所以很抱歉，能請你代為製作嗎？",182,6,6,7,62,0,1,0,2404,2404,False,10,168,0,2404,80015,918329,True,0,1,1125490,2288,519,18,5,6654199,110101,True,0,14
1273,"批發委託：用於出租的銼刀","前陣子有人來租銼刀，結果沒兩天客人就臉紅脖子粗地跑回來叫我們還錢。我一打聽才知道，原來是銼刀磨損的太嚴重，都已經不能用了。因此我想把舊的銼刀都換成新的，希望你能給我製作一批。",181,6,6,7,62,0,1,0,2404,2404,False,10,168,0,2404,80015,918330,True,0,1,1012940,2288,524,26,5,6654199,110101,True,0,14
1274,"製作委託：鋒利的菜刀","廚師是指為赤誠組的成員們準備飯菜的人，因為每天都要做大量的飯菜，所以廚具的磨損也很快。因此，請幫忙製作鋒利的菜刀！",183,6,6,7,64,0,1,0,2404,2404,False,10,168,0,2404,80015,918331,True,0,1,1554440,2496,611,18,5,6654199,110101,True,0,14
1275,"製作委託：帥氣的卸鐵","我們巨人鍛爐也開始模仿那個百億富翁正式在東方做起生意了喲。可是卻被東阿爾迪納德商會搶了先，買不到東方金屬了，幫我製作帥氣的卸鐵吧。別忘了喲！",180,6,6,7,64,0,1,0,2404,2404,False,10,168,0,2404,80015,918332,True,0,1,589130,1248,520,18,5,6654199,110101,True,0,14
1276,"批發委託：用於攻城的大斧","我們赤誠組的主要武器就是刀和槍。但是在攻城的時候，還需要用到可以打破緊閉的大門的工具。我們這次決定要把攻城用的大斧換成新的，希望有能夠製作卸鐵製大斧的人參與製作。",178,6,6,7,64,0,1,0,2404,2404,False,10,168,0,2404,80015,918333,True,0,1,2028540,2496,525,26,5,6654199,110101,True,0,14
1277,"製作委託：船匠用的鋸子","鍛鐵的人手還是不夠，嚴重缺少能夠製作生活用具和工具的工匠。儘管船匠們發來了製作鋸子的訂單，可我們根本沒法如約完成。不好意思，能請你代為製作鋒利的鋸子嗎？",182,6,6,7,66,0,1,0,2404,2404,False,10,168,0,2404,80015,918334,True,0,1,2100870,2704,521,18,5,6654199,110101,True,0,14
1278,"製作委託：用於出租的研缽","出租店能夠一直辦下去的訣竅就是備齊大家平時不會用，但是必要的時候又不得不用的東西。這次我想讓你準備的就是平時用不到，但一旦家裡有人生病就會需要用到的研缽，做出來的商品可一定要耐用哦。",181,6,6,7,66,0,1,0,2404,2404,False,10,168,0,2404,80015,918335,True,0,1,1329120,2704,521,18,5,6654199,110101,True,0,14
1279,"批發委託：帥氣的太刀","我們巨人鍛爐也開始正式在東方做起生意了喲。但是刀即武士魂，那群可疑的貓商人不肯賣給我。真傷心。我想把帥氣的太刀帶回祖國去，幫我製作一批吧。別忘了喲！",180,6,6,7,66,0,1,0,2404,2404,False,10,168,0,2404,80015,918336,True,0,1,2585360,2704,526,26,5,6654199,110101,True,0,14
1280,"製作委託：帥氣的頂錘","我們巨人鍛爐正在忙碌地在東方做著生意喲。雖然發生了很多事，但我也差不多該回國啦。不過，我的船壞掉了，得修理一下才行。幫我做一把帥氣的頂錘吧。能按約定完成工作的工匠，我最喜歡了喲！",180,6,6,7,68,0,1,0,2404,2404,False,10,168,0,2404,80015,918337,True,0,1,2854120,2912,612,18,5,6654199,110101,True,0,14
1281,"製作委託：高純度的鉬鋼錠","鍛鐵工作還是跟以前一樣忙得不行。雖然我們好不容易接下了工匠們的批發委託，但這次又輪到材料不夠了。我不想停止現在的作業，所以可以請你幫我們一把，製作高純度的鉬鋼錠嗎？",182,6,6,7,68,0,1,0,2404,2404,False,10,168,0,2404,80015,918338,True,0,1,746000,1456,522,18,5,6654199,110101,True,0,14
1282,"批發委託：適合赤誠組的短火槍","正如你所知，我們赤誠組的主要武器是刀和槍。可是，考慮到如今主張攘夷的不軌武士已經逐漸步入重武裝了，於是我們也在討論要不要引進短火槍。希望有能夠製作精良短火槍的工匠參與製作。",178,6,6,7,68,0,1,0,2404,2404,False,10,168,0,2404,80015,918339,True,0,1,2170110,2912,527,26,5,6654199,110101,True,0,14
1283,"製作委託：假想敵的板金鎧","我想找人製作艾歐澤亞風格的板金鎧。我們並不是想把紅色羽織換成鎧甲，只是怕將來有異國人鬧事，所以想趁現在把敵人假想成穿著鎧甲的人進行訓練。現在正在尋求能夠製作結實鎧甲的工匠。",178,6,7,7,60,0,1,0,2404,2404,False,11,169,0,2404,80015,918340,True,0,1,1705540,2080,528,18,5,6654199,110101,True,0,14
1284,"製作委託：適合拉札罕大使館的蒸餾器","拉札罕大使館發來了製作鍊金術中使用的蒸餾器的訂單。對方可是從鍊金術發祥地薩維奈島來的人，不能把隨隨便便的東西交出去充數。如果你有這方面的專業技術，不好意思，能請你代為製作嗎？",182,6,7,7,60,0,1,0,2404,2404,False,11,169,0,2404,80015,918341,True,0,1,1392280,2080,528,18,5,6654199,110101,True,0,14
1285,"批發委託：配角用的頭盔","當紅演員風蘭想要上演以西方的艾歐澤亞為題材的新劇目。劇中需要用到很多頭盔，能請你製作嗎？因為要發給每一名士兵，所以請做多一些！",184,6,7,7,60,0,1,0,2404,2404,False,11,169,0,2404,80015,918342,True,0,1,1534990,2080,533,26,5,6654199,110101,True,0,14
1286,"製作委託：對付火槍的大盾","近年由於與異國開始通商，短火槍雖然不多，但的確也開始上市了。那些不軌武士很有可能會用它們來鬧事。因此，我們想準備一塊大盾，用來保護居民不受子彈的傷害。希望能有對自己的手藝有信心的工匠參與製作。",178,6,7,7,62,0,1,0,2404,2404,False,11,169,0,2404,80015,918343,True,0,1,1779000,2288,529,18,5,6654199,110101,True,0,14
1287,"製作委託：第二主角用的籠手","風蘭主演的西方武打舞台劇終於開始進入練習階段了。只不過，由於第二主角藪鮫練習得時候太過投入，不小心把服裝弄壞了。所以，請幫忙製作一副新的適合在舞台上使用的籠手！",184,6,7,7,62,0,1,0,2404,2404,False,11,169,0,2404,80015,918344,True,0,1,1452250,2288,529,18,5,6654199,110101,True,0,14
1288,"批發委託：用於庫存的硬鋼錠","從鎧甲、頭盔到工具等種種物品，小鍛冶屋都可以進行打造。隨著往來黃金港做生意的人越來越多，我們這裡接到的訂單也日益增多。因此，我希望能多儲備一些用來當材料的金屬。如果你有硬鋼錠的話就交給我吧，多多益善。",182,6,7,7,62,0,1,0,2404,2404,False,11,169,0,2404,80015,918345,True,0,1,718860,1144,534,26,5,6654199,110101,True,0,14
1289,"製作委託：用於出租的裝甲長靴","以前來租革製長靴的客人問我，有沒有異國武者穿的那種帶有板金裝甲的長靴，我當時只能回答沒有。可是這份屈辱我卻怎麼也沒法忘記，所以請幫我製作一雙非常結實的裝甲長靴吧。",181,6,7,7,64,0,1,0,2404,2404,False,11,169,0,2404,80015,918346,True,0,1,2253940,2496,530,18,5,6654199,110101,True,0,14
1290,"製作委託：帥氣的平底鍋","我們巨人鍛爐也開始模仿那個百億富翁正式在東方做起生意了喲。可是有時，我會非常想念故鄉的飯菜。飯菜我會自己做，幫我製作一隻帥氣的平底鍋吧。別忘了喲！",180,6,7,7,64,0,1,0,2404,2404,False,11,169,0,2404,80015,918347,True,0,1,1904190,2496,530,18,5,6654199,110101,True,0,14
1291,"批發委託：卸鐵製腰鎧","最近那些攘夷的不軌武士越來越囂張了，我們赤誠組也準備擴充一下自己的防具，想要一批能夠裝備在袴下面的卸鐵製腰鎧。希望有能夠大量製作卸鐵製腰鎧的老練工匠參與製作。",178,6,7,7,64,0,1,0,2404,2404,False,11,169,0,2404,80015,918348,True,0,1,1713770,2496,535,26,5,6654199,110101,True,0,14
1292,"製作委託：主角用的騎士甲胄","風蘭主演的西方武打舞台劇練習得很順利。只不過負責劇本的異邦詩人似乎對主角的服裝頗為不滿。請幫忙製作正統的艾歐澤亞風格的騎士甲胄！",184,6,7,7,66,0,1,0,2404,2404,False,11,169,0,2404,80015,918349,True,0,1,3258500,2704,613,18,5,6654199,110101,True,0,14
1293,"製作委託：帥氣的玉鋼","我們巨人鍛爐也開始正式在東方做起生意了喲。但是當我想要採購玉鋼的時候，卻被拒絕了，因為他們只接待批發購買的客人。真傷心。我想把帥氣的玉鋼帶回祖國去，幫我製作吧。別忘了喲！",180,6,7,7,66,0,1,0,2404,2404,False,11,169,0,2404,80015,918350,True,0,1,943250,1352,531,18,5,6654199,110101,True,0,14
1294,"批發委託：玉鋼製裝甲長靴","最近發生了一起事件，前去管理不軌武士的成員因為腿被短火槍擊中，在退縮之時被對方斬殺了。因此我們就開始考慮是否有必要引進用板金覆蓋的長靴，以便在攻擊時使用。希望有能夠製作精良裝甲長靴的工匠參與製作。",178,6,7,7,66,0,1,0,2404,2404,False,11,169,0,2404,80015,918351,True,0,1,1890780,2704,536,26,5,6654199,110101,True,0,14
1295,"製作委託：帥氣的盾牌","我們巨人鍛爐正在忙碌地在東方做著生意喲。雖然發生了很多事，但我也差不多該回國啦。不過，我很擔心在回去的海上旅途中會不會遇到海盜。為了保命，幫我製作帥氣的盾牌吧。能按約定完成工作的工匠，我最喜歡了喲！",180,6,7,7,68,0,1,0,2404,2404,False,11,169,0,2404,80015,918352,True,0,1,1525470,2912,532,18,5,6654199,110101,True,0,14
1296,"製作委託：備用的舞台服","風蘭主演的西方武打劇「蒼天幻想傳」終於開始上演了。但是由異邦詩人所寫的劇本上有很多非常劇烈的打戲，這對服裝的耗損是很大的。請幫忙製作備用的服裝！",184,6,7,7,68,0,1,0,2404,2404,False,11,169,0,2404,80015,918353,True,0,1,2411240,2912,532,18,5,6654199,110101,True,0,14
1297,"批發委託：輝鉬礦製武士盔面具","我們赤誠組為了方便活動，平時不常用頭盔之類的裝備。可是在從事危險度較高的進攻工作時，就需要用到保護頭部的防具了。希望有工匠能夠大量製作不影響視線的輝鉬礦製武士盔面具。",178,6,7,7,68,0,1,0,2404,2404,False,11,169,0,2404,80015,918354,True,0,1,2170110,2912,537,26,5,6654199,110101,True,0,14
1298,"製作委託：用於儲備的小麥粉","我花了大力氣打造的烏冬麵很受赤誠組成員的歡迎，通常剛做出來就消失到他們的胃裡去了。因此小麥粉的庫存量已經嚴重不足了，請幫忙準備磨得細細的高原小麥粉！",183,6,12,7,60,0,1,0,2404,2404,False,16,174,0,2404,80015,918355,True,0,1,715620,1040,578,18,5,6654199,110101,True,0,14
1299,"製作委託：枇杷汁","那什麼異國的「冒險者公會」在茶屋旁邊建了一家工作委託所，我想試著下個訂單。現在茶屋提供給客人的枇杷汁嚴重不足，如果你想幫忙的話，請幫我製作一些吧。",185,6,12,7,60,0,1,0,2404,2404,False,16,174,0,2404,80015,918356,True,0,1,928640,1560,578,18,5,6654199,110101,True,0,14
1300,"批發委託：酒館裡提供的果仁蜜餅","黃金港最大的酒館潮風亭經常會有很多異國人進出，所以我們想製作異國風味的飯菜提供給客人們，但卻怎麼也找不到廚藝精湛的廚師。如果有會做果仁蜜餅的廚師，請幫幫我們。",186,6,12,7,60,0,1,0,2404,2404,False,16,174,0,2404,80015,918357,True,0,1,1027500,1560,583,26,5,6654199,110101,True,0,14
1301,"製作委託：慰勞的蕎麥糊","我們是從薩維奈島到這裡來做生意的，但或許是由於船旅太過勞累，有的船員生病倒下了。他是我重要的部下，在路上一直工作得很勤勉，我想用養胃的食物來慰勞他。哪怕是蕎麥糊也好，請你務必幫我烹飪出來。",179,6,12,7,62,0,1,0,2404,2404,False,16,174,0,2404,80015,918358,True,0,1,994780,1716,579,18,5,6654199,110101,True,0,14
1302,"製作委託：赤誠組的山芋泥蕎麥麵","我的部下承受不住繁重的工作，已經累倒了，所以我現在在尋找能夠臨時充當廚師，也就是幫我做飯的人。我想要的食物是山芋泥蕎麥麵，請幫我製作這道滑溜爽口的美食吧！",183,6,12,7,62,0,1,0,2404,2404,False,16,174,0,2404,80015,918359,True,0,1,1243120,1716,579,18,5,6654199,110101,True,0,14
1303,"批發委託：酒館中使用的綿籽油","潮風亭最引以為傲的就是從遠東之國各地匯聚而來的米酒以及配合米酒食用的飯菜。這裡也提供油炸食品，但是烹飪過程中太耗綿籽油了。如果有手藝精湛的工作，請幫忙製作綿籽油吧。",186,6,12,7,62,0,1,0,2404,2404,False,16,174,0,2404,80015,918360,True,0,1,671800,1144,584,26,5,6654199,110101,True,0,14
1304,"製作委託：用於儲備的米醋","對赤誠組成員來說，身體就是本錢，而能夠從胃袋支持他們工作的自然就是美味的食物。要是沒有品質精良的米醋，就沒辦法做出美味的東方飯菜來。請幫忙製作清爽風味的米醋！",183,6,12,7,64,0,1,0,2404,2404,False,16,174,0,2404,80015,918361,True,0,1,798980,1248,580,18,5,6654199,110101,True,0,14
1305,"製作委託：奇特的烤串","來這裡上任沒多久我就喜歡上了黃金港，但就算我再怎麼喜歡這裡，總吃遠東之國的飯菜也會覺得膩的。為了換換口味，我想嘗嘗大陸風味的奇特牛肉串。",187,6,12,7,64,0,1,0,2404,2404,False,16,174,0,2404,80015,918362,True,0,1,1036810,1872,580,18,5,6654199,110101,True,0,14
1306,"批發委託：供團體客食用的煮雜菜","我叫小枝，在三條花街開了一家飯館。因為最近接到了幾筆團體客人的預約，廚師這塊就人手不足了。所以我想招募可以臨時為我工作的人，請幫忙製作赤松亭提供給客人的煮雜菜。",188,6,12,7,64,0,1,0,2404,2404,False,16,174,0,2404,80015,918363,True,0,1,1310850,1872,585,26,5,6654199,110101,True,0,14
1307,"製作委託：大陸風味的芙蓉蟹","黃金港有很多奧薩德次大陸出身的商人，其中有一位客人跟我很熟，他突然說想吃用新鮮的螃蟹烹飪而成的「芙蓉蟹」。如果有廚藝精湛的廚師，請代為實現那位客人的願望。",186,6,12,7,66,0,1,0,2404,2404,False,16,174,0,2404,80015,918364,True,0,1,1468040,2028,581,18,5,6654199,110101,True,0,14
1308,"製作委託：想吃柿子！！","我們巨人鍛爐也開始正式在東方做起生意了喲。但自從來到黃金港之後，我就完全沉迷於柿子的美味中不可自拔。我實在太想吃柿子了，連工作都沒法靜下心來，所以幫我製作美味的柿子布丁來解決我的煩惱吧。別忘了喲！",180,6,12,7,66,0,1,0,2404,2404,False,16,174,0,2404,80015,918365,True,0,1,1545210,2028,581,18,5,6654199,110101,True,0,14
1309,"批發委託：宴會上提供的肉餅","某位武士大人為了慰勞家臣，想舉辦一場宴會。如果只是舉辦宴會的話倒沒什麼問題，只是那位武士大人說想要請大家嘗嘗異國風味的飯菜。請幫忙製作游牧民風味的肉餅吧。",188,6,12,7,66,0,1,0,2404,2404,False,16,174,0,2404,80015,918366,True,0,1,1390690,2028,586,26,5,6654199,110101,True,0,14
1310,"製作委託：寧神靜氣的多瑪茶","遠東之國在很多方面都深受海對面的延夏的影響，茶文化應該算是其中的代表吧。而赤誠組的成員們也都非常喜歡喝茶。請幫忙準備能夠寧神靜氣的多瑪茶吧！",183,6,12,7,68,0,1,0,2404,2404,False,16,174,0,2404,80015,918367,True,0,1,1312890,2184,582,18,5,6654199,110101,True,0,14
1311,"製作委託：想吃壽司！！","我們巨人鍛爐正在忙碌地在東方做著生意喲。雖然發生了很多事，但我總算把要帶回國的商品準備齊了，也差不多該回國啦。不過在走之前，還是想最後再奢侈一次，幫我做美味的壽司吧。說好了喲！",180,6,12,7,68,0,1,0,2404,2404,False,16,174,0,2404,80015,918368,True,0,1,1649480,2184,582,18,5,6654199,110101,True,0,14
1312,"批發委託：用於長期航海的儲備糧","我們已經做完了在黃金港要做的生意，所以決定回薩維奈島去。因此想買一些能夠長期保存的食物在航海路途上吃，可如果全都準備魚乾和醬菜的話實在太乏味了，請為我們準備大量的風味醇厚的肉乾吧。",179,6,12,7,68,0,1,0,2404,2404,False,16,174,0,2404,80015,918369,True,0,1,1659910,2184,587,26,5,6654199,110101,True,0,14
1313,"製作委託：書記官的必需品","來這裡上任沒多久我就喜歡上了黃金港，但就算我再怎麼喜歡這裡，找不到品質優良的墨水還是讓我不太習慣。我畢竟是一位輔佐拉札罕大使的書記官，為了完成自己的職責，請容我訂購墨水。",187,6,11,7,60,0,1,0,2404,2404,False,15,173,0,2404,80015,918370,True,0,1,1229380,1040,568,18,5,6654199,110101,True,0,14
1314,"製作委託：艾歐澤亞風格的魔導書","歡迎光臨，這裡是書店西風堂。本店雖然有古往今來世界各地的書籍，但卻幾乎沒怎麼接觸過魔導書。如果有人能夠製作刻有艾歐澤亞魔紋的魔導書，請與我聯繫。",189,6,11,7,60,0,1,0,2404,2404,False,15,173,0,2404,80015,918371,True,0,1,2332070,2080,614,18,5,6654199,110101,True,0,14
1315,"批發委託：受歡迎的植物成長促進劑","我是從鍊金術的發源地薩維奈島到這裡做生意的，但沒想到植物成長促進劑居然這麼受歡迎，我剛到這裡就被搶購一空了。如果有暫住在黃金港的鍊金術士的話，請務必幫我再製作一批。",179,6,11,7,60,0,1,0,2404,2404,False,15,173,0,2404,80015,918372,True,0,1,971110,1040,573,26,5,6654199,110101,True,0,14
1316,"製作委託：艾歐澤亞風格的軍事書籍","歡迎光臨，這裡是書店西風堂。我聽某位水手說，在艾歐澤亞有一種書叫軍事書籍。我實在很想弄一本看看，如果有人能夠製作軍事書籍，請與我聯繫。",189,6,11,7,62,0,1,0,2404,2404,False,15,173,0,2404,80015,918373,True,0,1,1779000,2288,615,18,5,6654199,110101,True,0,14
1317,"製作委託：用於特殊調配的靈水","我是從鍊金術的發源地薩維奈島到這裡做生意的，在黃金港認識的商人委託我幫他調配一份特殊的煉金藥。但是有一份必需的材料我怎麼也弄不到，現在正一籌莫展。如果有人能製作智力之靈水，請務必幫我製作。",179,6,11,7,62,0,1,0,2404,2404,False,15,173,0,2404,80015,918374,True,0,1,1125490,1144,569,18,5,6654199,110101,True,0,14
1318,"批發委託：強精煉藥試用品","為了讓大家都了解魔晶石的知識，我不惜千里迢迢來到了東方，但這裡的人們現在對魔晶石還一無所知。因此，我想讓他們試著感受一下魔晶石的精煉過程，也想把協助精煉的煉金藥發給大家。請幫我製作試用的強精煉藥吧。",190,6,11,7,62,0,1,0,2404,2404,False,15,173,0,2404,80015,918375,True,0,1,1154100,1144,574,26,5,6654199,110101,True,0,14
1319,"製作委託：帥氣的附魔墨水","我們巨人鍛爐也開始模仿那個百億富翁正式在東方做起生意了喲。但是我卻忘了把墨水帶來，以至於沒法簽合同，可急死我了。幫我製作帥氣的附魔墨水吧，別忘了喲！",180,6,11,7,64,0,1,0,2404,2404,False,15,173,0,2404,80015,918376,True,0,1,1204690,1248,570,18,5,6654199,110101,True,0,14
1320,"製作委託：用於研究的藥茶","我需要艾歐澤亞出身的鍊金術士的幫助。聽水手說，基拉巴尼亞一帶流傳的藥茶有著跟煉金藥類似的特性。為了研究，我想訂購巨匠藥茶。",187,6,11,7,64,0,1,0,2404,2404,False,15,173,0,2404,80015,918377,True,0,1,1204690,1248,570,18,5,6654199,110101,True,0,14
1321,"批發委託：供給熟客的黏膠","有一個熟客來找我，問我能不能幫他弄到黏膠。說實話，我並不會製造這種東西，但如果能完成客人的委託，那肯定就能收穫一份人情。因此，請幫我準備大量的甲膠吧。",161,6,11,7,64,0,1,0,2404,2404,False,15,173,0,2404,80015,918378,True,0,1,1235310,1248,575,26,5,6654199,110101,True,0,14
1322,"製作委託：用於追加研究的藥茶","我把有關艾歐澤亞藥茶的報告發給本國之後，很快就收到了那邊的回覆，要我繼續進一步研究。因此，請能夠協助我進行研究的艾歐澤亞鍊金術士盡快與我聯繫。我想訂購魔匠藥茶。",187,6,11,7,66,0,1,0,2404,2404,False,15,173,0,2404,80015,918379,True,0,1,1329120,1352,571,18,5,6654199,110101,True,0,14
1323,"製作委託：絢爛豪華的魔導書","歡迎光臨，這裡是書店西風堂。之前我店裡的魔導書被某位寺院的高僧相中了，他無論如何都想再購買一本。因此，如果有人能夠製作裝幀得絢爛豪華的魔導書，請與我聯繫。",189,6,11,7,66,0,1,0,2404,2404,False,15,173,0,2404,80015,918380,True,0,1,2100870,2704,619,18,5,6654199,110101,True,0,14
1324,"批發委託：帥氣的柿漆","我們巨人鍛爐也開始正式在東方做起生意了喲。但是本想買的柿漆卻不小心買成了大量的柿乾。好吃是好吃，還是很傷心。我想把帥氣的柿漆帶回祖國去，幫我製作一批吧。別忘了喲！",180,6,11,7,66,0,1,0,2404,2404,False,15,173,0,2404,80015,918381,True,0,1,1196210,1352,576,26,5,6654199,110101,True,0,14
1325,"製作委託：帥氣的耐力之藥湯","我們巨人鍛爐正在忙碌地在東方做著生意喲。雖然發生了很多事，但我也差不多該回國啦。不過長時間乘船實在太辛苦了，為了能堅持下來，幫我製作帥氣的耐力之藥湯吧。能按約定完成工作的工匠，我最喜歡了喲！",180,6,11,7,68,0,1,0,2404,2404,False,15,173,0,2404,80015,918382,True,0,1,1738060,1456,572,18,5,6654199,110101,True,0,14
1326,"製作委託：質樸剛健的軍事書籍","歡迎光臨，這裡是書店西風堂。之前我店裡的軍事書籍被某位著名兵法家相中了，他無論如何都想再購買一本。因此，如果有人能夠製作裝幀得質樸剛健的軍事書籍，請與我聯繫。",189,6,11,7,68,0,1,0,2404,2404,False,15,173,0,2404,80015,918383,True,0,1,2411240,2912,616,18,5,6654199,110101,True,0,14
1327,"批發委託：最高級的墨水","我的祖國拉札罕和遠東之國近期決定重新修改之前締結的通商條約，因此需要擬定大量文件，這就要用到最高級的附魔墨水了，請容我訂購一批。",187,6,11,7,68,0,1,0,2404,2404,False,15,173,0,2404,80015,918384,True,0,1,1165660,1456,577,26,5,6654199,110101,True,0,14
1328,"製作委託：異國的「及膝褲」","我想把在黃金港購買的異國珍品拿到外地去賣。聽說只要在公會理符這裡下訂單，就能拜託異國工匠幫我製作物品？那就幫我製作「及膝褲」吧，我覺得一定會很暢銷的。",191,6,10,7,60,0,1,0,2404,2404,False,14,172,0,2404,80015,918385,True,0,1,2018810,2080,548,18,5,6654199,110101,True,0,14
1329,"製作委託：送給擔夫的工作服","我是一位紀行作家，名叫麗麗玖。我最近得到了幕府的特別批准，正在計劃到遠東之國的紅州去旅行。因此我想委託你幫我製作工作服，我想把它送給為我搬行李的當地人。",177,6,10,7,60,0,1,0,2404,2404,False,14,172,0,2404,80015,918386,True,0,1,2018810,2080,548,18,5,6654199,110101,True,0,14
