key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2162909,8025319,70,70,22,0,0,0,81968,81918,"門前區","位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。","期盼移居游末邦的難民聚集在一起而自然形成的貧民區。儘管居住環境惡劣，但因為基本沒有遭到食罪靈襲擊的風險，並且還有免費糧食妙料的分發，因此人口依然在不斷增長。",81460,False
2162910,8025356,70,70,22,0,0,0,81969,81919,"工匠村","位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。","珂露西亞島南部的農村。拒絕免費發放的妙料的農民們，憑藉著過去傳下來的大麥和各種蔬菜的栽培手法維持著生計。但是大約一年前，因受到獨行食罪靈的襲擊，遭到了重創。",81460,False
2162911,8025358,70,70,22,0,0,0,81970,81920,"大升降機","位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。","連接珂露西亞島高地和低地的巨大升降機。曾經是以代達羅斯公司的塔羅斯作為動力啟動升降機的，不過自從該部隊撤出之後已經放置很久了。據說過去是與矮人族進行交易的要地。",81460,False
2162912,8025360,70,70,22,0,0,0,81971,81921,"圖姆拉村","位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。","分散在格魯格火山周圍的矮人族的集落之一，圖爾家族的人們生活在那裡。裡面到處都是配合矮人族嬌小身材的建築，在其他種族的人眼中應該就像是個街道模型吧。",81460,False
2162913,8025362,70,70,22,0,0,0,81972,81922,"侏儒煙囪","位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。","類似於穿過矮人洞窟後的通風口的地方，因受到格魯格火山的火山活動的影響，變成了定期噴出溫水的間歇泉。其周圍會產生硫磺等，對於矮人族來說是重要的場所。",81460,False
2162914,8025399,70,70,22,0,0,0,81973,81923,"紅店野營地","位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。","水晶都的商隊在往來於安穆·艾蘭之間時作為中轉站而設計出的阿馬羅的著陸場。為了方便保護收集起來的資材，利用了拿巴示艾蘭王國的要塞——沙爾北城的遺址。",81460,False
2162915,8025401,70,70,22,0,0,0,81974,81924,"鼴靈集市","位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。","自古在安穆·艾蘭生活的獸人種族，鼴靈族的集落。市場如字面意思，陳列著鼴靈族從荒野各處收集來的物品，如果想要礦物和拿巴示艾蘭的遺物的話，這裡是首選。",81460,False
2162916,8025403,70,70,22,0,0,0,81975,81925,"安穆馬利克新宮殿","位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。","安穆的意思是偉大，而馬利克的意思是拿巴示艾蘭男性王的稱號。這裡曾經是拿巴示艾蘭的政治和軍事中樞，當被作為阻止光之泛濫的基點時，宮殿基本被光之波動所吞噬而崩塌了。",81460,False
2162917,8025437,70,70,22,0,0,0,81976,81926,"比朗大礦山","位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。","比朗山中開發的礦山，曾經作為運用塔羅斯進行過大規模開採的中心地區而繁榮一時。順便提一句比朗是隆索族的偉人的名字，周圍散布有迦利克村和凱爾克遺跡等，同樣以故人的名字命名的地名。",81460,False
2162918,8025439,70,70,22,0,0,0,81977,81927,"絡尾聚落","位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。","拿巴示艾蘭聘請貓秘族的塔羅斯技師開設礦山鐵道時，作為與線路鋪設相關的工作人員的住處而設立。之後也作為礦山勞動者的村莊保存至今，不過伴隨著礦業的衰退，人口也在不斷減少。",81460,False
2162919,8025441,70,70,22,0,0,0,81978,81928,"凱爾克遺跡","位於安穆·艾蘭的某處。
放眼望去，所見之景將被後世傳頌。","隆索族的集落遺址。光之泛濫發生前，由於人口已經遷移至城內而變成了廢墟，因此與大戰無緣，但對於拾荒者來說則是發現寶物的知名場所。",81460,False
2162920,8025443,70,70,22,0,0,0,81979,81929,"群花館","位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。","原本是屬於孚布特王國的山村，光之泛濫發生後原住民紛紛搬走，然後仙子族擅自住了進來。由於曾經的主要產業是畜牧業，因此如今在鳥房那裡，愛喝羊奶的仙子族仍在養育著綿羊。",81460,False
2162921,8025445,70,70,22,0,0,0,81980,81930,"篤學者莊園","位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。","某位異邦的賢人曾經借住過的設施。原本是因興趣廣泛而為人熟知的孚布特王國的地方領主的宅邸，據說其原本擁有的藏書和器材竟然奇蹟般地未被妖靈們破壞，依然完好無損地保存著。",81460,False
2162922,8025447,70,70,22,0,0,0,81981,81931,"普拉恩尼茸洞","位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。","這裡是衛德·因克等曾經與孚布特王國共存的恩莫族們生活的洞窟。普拉恩尼指的是他們培養出來的大蘑菇，將其內部挖空後可以用來居住。",81460,False
2162923,8025492,70,70,22,0,0,0,81982,81932,"魚群鎮","位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。","孚布特王國的王城翠光城的城邑。伊爾美格化為妖靈的國度後，因水妖族將水引入，結果導致如今其沉在巨大的身鏡湖的湖底，變成了名副其實的魚群鎮。",81460,False
2162924,8025449,70,70,22,0,0,0,81983,81933,"夢羽城","位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。","曾經是孚布特王國的王城。也是化身為靈光衛的妖靈王緹坦妮雅被關押的場所。另外這個名字是妖靈語和孚布特語的合成詞，擁有「夢幻羽毛之城」的含義。",81460,False
2162925,8025451,70,70,22,0,0,0,81984,81934,"聖法斯里克天庭","位於伊爾美格的某處。
放眼望去，所見之景將被後世傳頌。","因在此地進行過苦行而為人熟知的光耀教會的聖人——聖法斯里克而得名的山間的土地。但在如今變成了妖靈國度的伊爾美格，知曉其由來、了解其含義的，應該只剩下恩莫族了。",81460,False
2162926,8026177,70,70,22,0,0,0,81985,81935,"戈恩要塞","位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。","流入拉凱提卡大森林的夜之民構築的要塞遺址。因遭到食罪靈大軍的襲擊而發生了大規模火災，結果被焚燒殆盡。另外倖存的居民們似乎委身於蛇行枝。",81460,False
2162927,8026189,70,70,22,0,0,0,81986,81936,"水蛇寶卵","位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。","因大樹支撐而浮在蛇水湖水面上的巨大水晶塊。從隆卡帝國更早的遠古時代開始，似乎就一直受到這片土地上的人們祭祀，被稱為水蛇的偉大生物被封印在其中的傳說一直流傳至今。",81460,False
2162928,8026191,70,70,22,0,0,0,81987,81937,"朵瓦特裡沉沒神殿","位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。","隆卡帝國用岩石建造的神殿之一。該帝國瓦解之後，雖然受到某神官一族的保護，但不知何時卻被湖水吞沒了。據傳隆卡皇帝的秘寶就沉眠其中，但真相至今依然是個謎。",81460,False
2162929,8026220,70,70,22,0,0,0,81988,81938,"洛查特爾大階梯","位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。","據傳是隆卡神話中登場的巨人洛查特爾創造的階梯狀瀑布。據某位歷史學者所說，洛查特爾即是初期的塔羅斯，隆卡文明建造的壯麗的岩石神殿，或許也是由其所創造。",81460,False
2162930,8026212,70,70,22,0,0,0,81989,81939,"法諾村","位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。","奉隆卡皇帝之命，數千年來一直守護著拉凱提卡大森林的遺跡群的維斯族的村莊。不過由於大部分村莊因光之泛濫而毀滅，這個村莊很難單獨存續，因此前景令人擔憂。",81460,False
2162931,8030804,70,70,22,0,0,0,81990,81940,"四晨星","位於拉凱提卡大森林的某處。
放眼望去，所見之景將被後世傳頌。","司掌隆卡大星座的4位神明，即祭祀火之神奧奇斯加托爾、水之女神伊奇絲洛克瓦、風之神奧奇斯恰爾、土之女神伊奇絲安帕的4座金字塔相連形成的遺跡群。對於自認為是隆卡的守護者的法諾村的人來說，這裡如同聖地一般。",81460,False
2162932,8030162,70,70,22,0,0,0,81991,81941,"鰭人潮池","前往他人未曾涉足之地，駐足於諾弗蘭特的某處。
放眼望去，記錄尚未見過的美景。","構建於黑風海海底的鰭人族的集落。潮池指的是乾潮時留在海岸上的海水水窪，因光之泛濫發生時偶然待在陸地上而倖存下來的人們，將其設立為臨時避難所而得名。",81460,False
2162933,8030153,70,70,22,0,0,0,81992,81942,"奇人工作室","前往他人未曾涉足之地，駐足於諾弗蘭特的某處。
放眼望去，記錄尚未見過的美景。","水晶都出身的某位天才工匠為遠離社會文明而用來隱居的工作室。雖然他本人將此處單純地稱為工作室，但是在海底設計工房這種想法本身就已經異於常人了。",81460,False
2162934,8030157,70,70,22,0,0,0,81993,81943,"陸人墓標","前往他人未曾涉足之地，駐足於諾弗蘭特的某處。
放眼望去，記錄尚未見過的美景。","珊瑚叢生的洞窟。由於紅珊瑚看起來就像地上人的血管，因此在鰭人族間流傳著那裡是陸人們的靈魂沉睡的地方的說法。但是作為當事人的陸人卻直到近幾年才知道這一事實。",81460,False
2162935,8030137,70,70,22,0,0,0,81994,81944,"尊紫洞","前往他人未曾涉足之地，駐足於諾弗蘭特的某處。
放眼望去，記錄尚未見過的美景。","尊紫貝的棲息地。這個魔法螺的貝殼可以用來製作染料，用它染出來的紫色布料，被視作高貴人士的象徵而受到重視。在游末邦之所以紫色會受到歡迎，也是因為這個原因。",81460,False
2162936,8030125,70,70,22,0,0,0,81995,81945,"亞馬烏羅提","前往他人未曾涉足之地，駐足於諾弗蘭特的某處。
放眼望去，記錄尚未見過的美景。","根據鰭人族的證言，其海底都市是在一夜間形成的。與在海底經過長時間後便會腐朽的其他遺跡明顯不同，這裡有著全新的街道，保養也很完善等等，是個充滿謎團的地方。",81460,False
