key,0
293,"明知道有不能按下的開關，卻仍想要去按下，此乃人之常情。加隆德煉鐵廠的魔導終端無意中被又被啟動，名為零式項目的可疑程序再次運行。光之戰士抱著只能認命的心情，再次體驗被誇張後的在西格瑪幻境的激鬥。"
294,"明知道有不能按下的開關，卻仍想要去按下，此乃人之常情。加隆德煉鐵廠的魔導終端無意中被又被啟動，名為零式項目的可疑程序再次運行。光之戰士抱著只能認命的心情，再次體驗被誇張後的在西格瑪幻境的激鬥。"
295,"明知道有不能按下的開關，卻仍想要去按下，此乃人之常情。加隆德煉鐵廠的魔導終端無意中被又被啟動，名為零式項目的可疑程序再次運行。光之戰士抱著只能認命的心情，再次體驗被誇張後的在西格瑪幻境的激鬥。"
296,""
297,""
298,""
299,""
300,""
301,""
302,""
303,""
304,""
305,""
306,""
307,""
308,""
309,""
310,""
311,""
312,""
313,""
314,""
315,""
316,""
317,""
318,""
319,""
320,""
321,""
322,""
323,""
324,""
325,""
326,""
327,""
328,""
329,""
330,""
331,""
332,""
333,""
334,""
335,""
336,""
337,""
338,""
339,""
340,""
341,""
342,""
343,""
344,""
345,""
346,""
347,""
348,""
349,""
350,""
351,""
352,""
353,""
354,""
355,""
356,""
357,""
358,""
359,""
360,""
361,""
362,""
363,""
364,""
365,""
366,""
367,""
368,""
369,""
370,""
371,""
372,""
373,""
374,""
375,""
376,""
377,""
378,""
379,""
380,""
381,""
382,""
383,""
384,""
385,""
386,""
387,""
388,""
389,""
390,""
391,""
392,""
393,""
394,""
395,""
396,""
397,""
398,""
399,""
400,""
401,""
402,""
403,""
404,""
405,""
406,""
407,""
408,""
409,""
410,""
411,""
412,""
413,""
414,""
415,""
416,""
417,""
418,""
419,""
420,""
421,""
422,""
423,""
424,""
425,""
426,""
427,""
428,""
429,""
430,""
431,""
432,""
433,""
434,""
435,""
436,""
437,""
438,""
439,""
440,""
441,""
442,""
443,""
444,""
445,""
446,""
447,""
448,""
449,""
450,""
451,""
452,""
453,""
454,""
455,""
456,""
457,""
458,""
459,""
460,""
461,""
462,""
463,""
464,""
465,""
466,""
467,""
468,""
469,""
470,""
471,""
472,""
473,"ふたりの相性を診斷する愛の試練、ヴァレンティオンセレモニー、ここに開幕クポ！　第一の試練「モグがふたりを分かつまで」と、第二の試練「ポンポン衰弱」に挑戦し、ふたりの絆の強さを証明してみせるクポ！<hex:02100103>なお、結果があまりにも悪くて、ふたりの関係がカリカリになっても、責任は取れないのであしからずご了承するクポ！"
474,"一張神秘的委託書被貼在了黃金港的怪物狩獵告示板上。遵循著它的指引，冒險者一路來到太陽神草原與一隻自稱艾露貓的奇怪獸人相遇了。委託人艾露貓告訴冒險者在這太陽神草原的西北部潛伏著一隻名為火龍的可怕怪物。冒險者拿著艾露貓提供的回復藥「大」，決定狩獵火龍！"
475,"成功狩獵了火龍的冒險者了解到世上還有著被稱為上位的更加強大的火龍。獵無止境，快快召集同伴，一起挑戰上位的火龍！"
476,"凶狼們的饕餮盛宴即將揭開帷幕，主菜當然就是敵人的血肉！用大國防聯軍的軍用補給品代替香料，將面前的敵人吞噬殆盡！然而，敵人自然也不會甘為魚肉。配得上狼的敵人，當然只有同樣野性的狼！<hex:02100103><hex:02100103>來吧，被邀請至這饕餮盛宴的凶狼們，磨尖你的獠牙和利爪！吃光敵人的血肉，用敵人的骨頭築起自己的王座！<hex:02100103><hex:02100103>※戰隊專用的段位積分會因比賽的勝負而變動。<hex:02100103>※戰隊段位積分不影響匹配。"
477,""
478,"凶狼們的饕餮盛宴即將揭開帷幕，主菜當然就是敵人的血肉！用大國防聯軍的軍用補給品代替香料，將面前的敵人吞噬殆盡！然而，敵人自然也不會甘為魚肉。配得上狼的敵人，當然只有同樣野性的狼！<hex:02100103><hex:02100103>來吧，被邀請至這饕餮盛宴的凶狼們，磨尖你的獠牙和利爪！吃光敵人的血肉，用敵人的骨頭築起自己的王座！<hex:02100103><hex:02100103>※單人專用的段位積分會因比賽的勝負而變動。<hex:02100103>※會與單人專用段位積分相近的玩家進行匹配。<hex:02100103>※會盡量平衡雙方小隊成員的段位積分平均值來進行分組。"
479,"凶狼們的饕餮盛宴即將揭開帷幕，主菜當然就是敵人的血肉！用大國防聯軍的軍用補給品代替香料，將面前的敵人吞噬殆盡！然而，敵人自然也不會甘為魚肉。配得上狼的敵人，當然只有同樣野性的狼！<hex:02100103><hex:02100103>來吧，被邀請至這饕餮盛宴的凶狼們，磨尖你的獠牙和利爪！吃光敵人的血肉，用敵人的骨頭築起自己的王座！"
480,"凶狼們的饕餮盛宴即將揭開帷幕，主菜當然就是敵人的血肉！用大國防聯軍的軍用補給品代替香料，將面前的敵人吞噬殆盡！然而，敵人自然也不會甘為魚肉。配得上狼的敵人，當然只有同樣野性的狼！<hex:02100103><hex:02100103>來吧，被邀請至這饕餮盛宴的凶狼們，磨尖你的獠牙和利爪！吃光敵人的血肉，用敵人的骨頭築起自己的王座！"
481,""
482,""
483,""
484,""
485,""
486,""
487,""
488,""
489,""
490,""
491,""
492,""
493,""
494,""
495,""
496,""
497,""
498,""
499,""
500,""
501,""
502,""
503,""
504,""
505,""
506,""
507,""
508,""
509,""
510,""
511,""
512,""
513,""
514,""
515,""
516,""
517,""
518,""
519,""
520,""
521,""
522,""
523,""
524,""
525,""
526,""
527,""
528,""
529,""
530,""
531,""
532,""
533,""
534,""
535,""
536,"大龍壁是聳立於延夏中央的防守要地。其正中建有一座祭祀多瑪開國君主岩燕的靈廟。岩燕曾經統一了戰亂之中的延夏並建立了多瑪之國，是一位當世豪傑，而他的遺骸就在這座靈廟中永眠。岩燕不僅曾是一位優秀的武人，同時也深諳風水之術。在岩燕逝去後，其靈廟成為了學習風水術的人所嚮往的聖地。如今光之戰士與同伴們為了得到沉睡在此地的神器風水玉手箱，一起踏入了自從帝國入侵後就被遺忘很久了的岩燕廟。"
537,"取回了記憶的夜露以神器「白銅鏡」和大量的水晶為觸媒，用自己的身體召喚了蠻神。如果此時不將自稱為夜神「月讀」的異形之物打倒，那麼不僅是多瑪被徵召的士兵，就連生活在延夏的所有生靈都會被燒盡靈魂。光之戰士為了給圍繞多瑪而展開的爭端畫上休止符，再次開始嘗試狩神。"
538,"「弦月懸夜空 潔白花朵綻月下 靜謐放芳華<hex:02100103>奈何幽怨噬人心 凋零墜入黃泉下」<hex:02100103>聽聞化作夜神月讀的夜露她那悲慘的過往，異國的詩人一邊悼念消逝的靈魂，一邊吟唱起了新的短歌。若是換做其他時代，這位女子理當能度過平凡的一生，可現實中她最終卻被怨念所吞沒，落得了變成怪物的下場。短歌中充滿了對她遭遇的悲歎之情。如今光之戰士聆聽著這首悲歎之歌，開始再次體驗與夜神月讀的決戰。"
539,"就如同武人在經歷試煉後最終變得更為強大，詩人也會通過不斷地創作來鍛鍊自身的心靈。譜寫出眾多詩歌的異國的詩人再次以「激戰究極神兵」為題材，完成了超越究極的幻想。現在冒險者邊聆聽這曲禁絕的詩歌，開始重新體驗與究極神兵的決戰。"
540,"紅玉海的自凝島上矗立著一個巨大的通天石塔，相傳它自神話時代便已存在，被人尊稱為天之御柱。近來，一個能夠傳送進巨塔內部的傳送裝置被發現了。冒險者接到來自海賊眾頭領羅生的委託，前往內部展開調查……"
541,"紅玉海的自凝島上矗立著一個巨大的通天石塔，相傳它自神話時代便已存在，被人尊稱為天之御柱。近來，一個能夠傳送進巨塔內部的傳送裝置被發現了。冒險者接到來自海賊眾頭領羅生的委託，前往內部展開調查……"
542,"紅玉海的自凝島上矗立著一個巨大的通天石塔，相傳它自神話時代便已存在，被人尊稱為天之御柱。近來，一個能夠傳送進巨塔內部的傳送裝置被發現了。冒險者接到來自海賊眾頭領羅生的委託，前往內部展開調查……"
543,"冒險者擊敗蛭子，獲知了天之御柱被建造的真相。感受到古人阻止行星滅亡的信念，冒險者決定接受試煉，繼續向上層挑戰，努力成為真正的英雄。不知會有怎樣的挑戰在塔頂等待著……"
544,"冒險者擊敗蛭子，獲知了天之御柱被建造的真相。感受到古人阻止行星滅亡的信念，冒險者決定接受試煉，繼續向上層挑戰，努力成為真正的英雄。不知會有怎樣的挑戰在塔頂等待著……"
545,"冒險者擊敗蛭子，獲知了天之御柱被建造的真相。感受到古人阻止行星滅亡的信念，冒險者決定接受試煉，繼續向上層挑戰，努力成為真正的英雄。不知會有怎樣的挑戰在塔頂等待著……"
546,"冒險者擊敗蛭子，獲知了天之御柱被建造的真相。感受到古人阻止行星滅亡的信念，冒險者決定接受試煉，繼續向上層挑戰，努力成為真正的英雄。不知會有怎樣的挑戰在塔頂等待著……"
547,"冒險者擊敗蛭子，獲知了天之御柱被建造的真相。感受到古人阻止行星滅亡的信念，冒險者決定接受試煉，繼續向上層挑戰，努力成為真正的英雄。不知會有怎樣的挑戰在塔頂等待著……"
548,"冒險者擊敗蛭子，獲知了天之御柱被建造的真相。感受到古人阻止行星滅亡的信念，冒險者決定接受試煉，繼續向上層挑戰，努力成為真正的英雄。不知會有怎樣的挑戰在塔頂等待著……"
549,"冒險者擊敗蛭子，獲知了天之御柱被建造的真相。感受到古人阻止行星滅亡的信念，冒險者決定接受試煉，繼續向上層挑戰，努力成為真正的英雄。不知會有怎樣的挑戰在塔頂等待著……"
550,"在拉巴納斯塔遙遠的南邊，瓦爾納德海上，有一個據說通往地獄的，名為黎鐸拉納的巨大的海眼。其邊緣聳立著的是古時為了防止航海的船隻落入海眼而建造的大燈塔……劇場艇初見號出發前往了這座封閉聖塔黎鐸拉納大燈塔。<hex:02100103>冒險者們緊追著奪走聖石後消失不見的邦加莫南，朝著大燈塔的頂端開始進發，可是……"
551,""
552,""
553,""
554,""
555,""
556,""
557,""
558,""
559,""
560,""
561,""
562,""
563,""
564,""
565,""
566,""
567,""
568,""
569,""
570,""
571,""
572,""
573,""
574,""
575,""
576,"熱衷於「萌寵之王」的人們，夜以繼日地指揮寵物互相交鋒。想品嘗勝利的喜悅的話，就和寵物一起來參加對戰吧。<hex:02100103><hex:02100103>※此任務僅限人機對戰。<hex:02100103>※績點不會變動。"
577,"熱衷於「萌寵之王」的人們，夜以繼日地指揮寵物互相交鋒。想品嘗勝利的喜悅的話，就和寵物一起來參加對戰吧。<hex:02100103><hex:02100103>※此任務僅限人機對戰。<hex:02100103>※績點不會變動。"
578,"熱衷於「萌寵之王」的人們，夜以繼日地指揮寵物互相交鋒。想品嘗勝利的喜悅的話，就和寵物一起來參加對戰吧。<hex:02100103><hex:02100103>※此任務僅限人機對戰。<hex:02100103>※績點不會變動。"
579,"熱衷於「萌寵之王」的人們，夜以繼日地指揮寵物互相交鋒。想品嘗勝利的喜悅的話，就和寵物一起來參加對戰吧。<hex:02100103><hex:02100103>※此任務僅限人機對戰。<hex:02100103>※大賽規則不適用於人機對戰。<hex:02100103>※績點不會變動。<hex:02100103>※「萌寵之王大賽」開賽期間外無法參加。<hex:02100103>※在沒有報名「萌寵之王大賽」的情況下無法參加。"
580,"凶狼們的饕餮盛宴即將揭開帷幕，主菜當然就是敵人的血肉！用大國防聯軍的軍用補給品代替香料，將面前的敵人吞噬殆盡！然而，敵人自然也不會甘為魚肉。配得上狼的敵人，當然只有同樣野性的狼！<hex:02100103><hex:02100103>來吧，被邀請至這饕餮盛宴的凶狼們，磨尖你的獠牙和利爪！吃光敵人的血肉，用敵人的骨頭築起自己的王座！"
581,"冒險者接受委託前往琉璃洋上新發現的未知島嶼調查，探明了那裡就是從前位於北洋上的瓦爾島。島上的地形雖然未曾改變，但混亂的屬性之力卻引發了環境的劇變。凶暴的魔物四處徘徊，使此處成了名符其實的禁地。<hex:02100103>調查完常風之地後，冒險者前往了面向山嶽的地域。開始在冰屬性之力強盛，完全化為了寒冷地帶的恆冰之地展開調查！"
582,""
583,""
584,"一隻葉小妖從本應已回歸平靜的聖茉夏娜植物園中跑了出來。它身上沾著一層奇怪的汙泥，充滿了異樣的活力。被廢棄的植物園裡究竟發生了什麼……<hex:02100103>冒險者收到了田園郡的尋寶獵人們發來的支援請求，決定向著泥濘的植物園深層進發，探究事情的真相……"
585,"東洲奧薩德次大陸西面有一片灰白的荒野。這一帶曾因接連不斷的請神使得環境乙太極度枯竭，現在這片被摧毀殆盡的大地被稱為終末焦土。然而即便是這樣的一片死亡大地，也還是有生命存在，那都是些爭奪著僅有的乙太，在殘酷的生存競爭中獲勝的凶暴魔物……為尋找失去消息的阿爾菲諾，光之戰士一行踏上了這樣的一片死亡大地。"
586,""
587,"檢測終於進入了最終階段。歐米茄命令不斷獲勝的阿爾法組，也就是光之戰士一行，和幻境中最後的勝利者對戰。戰鬥對象的編號是普西IV，這是在歐米茄創造出的89個類生命體中一步步戰勝對手走到最後的普西組中、經過了進一步戰鬥後存活下來的個體。現在，對戰最強類生命體的檢測即將開始！"
588,"光之戰士等人擊敗了最強的勝者卡奧斯。作為弱小的人類卻取得了本不可能獲得的勝利，因此歐米茄提出要進行加時賽。而歐米茄準備的對手，竟是曾經和它實力不相上下的——萬龍之祖塵世幻龍的再現體。"
589,"光之戰士所在的阿爾法組打倒了歐米茄再現出的塵世幻龍，終於得到了直接挑戰歐米茄的機會。由此，歐米茄的檢測終於進入了真正意義上的最終階段。賭上行星「海德林」的命運的決戰終於拉開了帷幕。"
590,"一度敗退的歐米茄，在顯現出無法理解的強大的光之戰士等人面前，化為了人形，以此作為更進一步的自我強化手段。獲得了新形態的歐米茄究竟會進化成什麼樣……真正的最終檢測就此開始。"
591,"有了第二次就會有第三次，加隆德煉鐵廠的魔導終端不知怎的再次啟動，名為「零式項目」的可疑程序果然又一次運行了起來。然而這一次發生了意料之外的情況，魔導終端被寫入了光之戰士做夢也想不到的「資訊」。受某位多餘的照顧，光之戰士將再次體驗時空狹縫中經過誇大的激昂戰鬥。"
592,"有了第二次就會有第三次，加隆德煉鐵廠的魔導終端不知怎的再次啟動，名為「零式項目」的可疑程序果然又一次運行了起來。然而這一次發生了意料之外的情況，魔導終端被寫入了光之戰士做夢也想不到的「資訊」。受某位多餘的照顧，光之戰士將再次體驗時空狹縫中經過誇大的激昂戰鬥。"
593,"有了第二次就會有第三次，加隆德煉鐵廠的魔導終端不知怎的再次啟動，名為「零式項目」的可疑程序果然又一次運行了起來。然而這一次發生了意料之外的情況，魔導終端被寫入了光之戰士做夢也想不到的「資訊」。受某位多餘的照顧，光之戰士將再次體驗時空狹縫中經過誇大的激昂戰鬥。"
594,"有了第二次就會有第三次，加隆德煉鐵廠的魔導終端不知怎的再次啟動，名為「零式項目」的可疑程序果然又一次運行了起來。然而這一次發生了意料之外的情況，魔導終端被寫入了光之戰士做夢也想不到的「資訊」。受某位多餘的照顧，光之戰士將再次體驗時空狹縫中經過誇大的激昂戰鬥。"
595,"此為遠東之國。<hex:02100103>立於暗夜中的大橋上的正是傳聞中的劍豪，保鏢。<hex:02100103>為和勁敵決一勝負，手持神器屹立於此。<hex:02100103>殺手鐧和秘策已雙雙備齊，繃緊神經只等開戰。<hex:02100103>接下來就是讓大家久等了的精彩決戰。"
596,"為了應對黃龍復活這一威脅，光之戰士致力於幫四聖獸取回自身的力量。接下來將舉行鎮魂儀式的對象是有著美麗的赤紅之羽的朱雀。<hex:02100103>在熔岩沸騰灼熱洞穴中，朱雀讓思念乘上旋律，解放了自己的荒魂。若是不回應大家的信賴，紅玉海將看不到明天。為因情燃燒的朱雀之魂鎮魂，將其被執念囚禁的心解放出來。"
597,"「紅日落西山 心念未眠夢已斷 君影火中殘<hex:02100103>徹夜思慕為哪般 旭光一現已千年」<hex:02100103>異國的詩人感受到朱雀千年間鐫刻在心中的思念，新做出了一首短歌。異國的詩人頌出的是身為瑞獸卻戀上人類的朱雀的情思。在簡短的詞句中，包含著對朱雀情感的感受和無限的創造力，響徹聽者的內心。光之戰士將再次體驗與朱雀舉行的鎮魂儀式。"
598,"繼常風之地後，對恆冰之地的調查也划上了句號。為了尋找對接下來的調查起到至關重要作用的原型乙太之光，調查團決定繼續向瓦爾島深處進發。<hex:02100103>經過一番跋涉，調查團登上了恆冰之地北面的高山地帶。此處同樣寒風怒號、白霜遍地，但從深山中，卻探測到了異常活躍的火屬性力量。由於這一原因，此地被命名為湧火之地，而對這一新領域的調查，也正式邁開了腳步。"
599,"在薩納蘭的邊緣有著一座被稱作隱塞的山谷。艾瑪吉娜礦山公司曾投入大筆資金開發此地，不料蘊藏的礦脈卻不出幾年就見了底。現在這一被遺棄之地、被遺忘的礦山設施變為演習場開始向冒險者們開放。割據在鐵道兩端的，正是藍色的獵隼與紅色的渡鴉們。狂亂的地盤爭奪戰，再次打響了！"
600,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
601,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
602,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
603,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
604,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
605,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
606,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
607,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
608,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
609,""
610,""
611,"連接西洲阿爾迪納德次大陸和北洲伊爾薩巴德大陸的唯一一片陸地——基姆利特。由於特殊的地形和乙太學上的因素，此地常年被暗雲籠罩，即便白天也光線黯淡，是一片植物稀少的荒野。<hex:02100103>伴隨著阿拉米格的解放，這片暗區成為了艾歐澤亞與加雷馬帝國新的分界線。而此時，帝國的瓦厲斯皇帝已經率領大軍壓境。得到東方聯盟支援的艾歐澤亞同盟軍也決定在此抵抗帝國的入侵。"
612,""
613,""
614,""
615,""
616,""
617,""
618,""
619,""
620,""
621,""
622,""
623,""
624,""
625,""
626,""
627,""
628,""
629,""
630,""
631,""
632,""
633,""
634,""
635,""
636,"在聖石的引導下，一行人來到了靜靜坐落在葛爾摩大密林中的石造建築——甌博訥修道院。<hex:02100103>根據杜萊白書的記載，此處既是拉姆薩·貝奧爾甫等人旅行的起始之地，也是他們行程的終點。在這宿命之地上，最後的決戰即將展開。"
637,"繼白虎、朱雀後，給四聖獸中的最後一位——青龍鎮魂的時刻終於來臨了。<hex:02100103>青龍依靠自身龐大的神通力驅使著數量繁多的式鬼。另外，為了遵守千年前對典膳的承諾，他沒有壓制自身的荒魂，反而是藉此獲得了更強力量。為了糾正青龍悲壯的決定、讓四聖獸能以萬全的狀態決戰黃龍，定要完成這第三次鎮魂儀式！"
638,"「縱魂已不淨 心中魂河仍長青 奔流未曾停<hex:02100103>此身化鬼亦無畏 唯有誓言留我心」<hex:02100103>青龍不惜靈魂被荒魂汙染也要達成千年前與典膳的承諾。異國的詩人聽說他這悲壯的決心後，有感而發詠出了這首短歌。體味著歌中的情感，光之戰士開始再次體驗為青龍鎮魂之戰。"
639,"調查完湧火之地後，調查團終於得以向被魔法障壁保護著的巴爾德西昂委員會本部塔進發。但萬萬沒有想到的是，總部塔所在的瓦爾島中心已經變成了一塊充滿強大的水屬性力量的區域。<hex:02100103>為了解開圍繞創神優雷卡的重重謎團，冒險者對豐水之地的調查開始了！"
640,""
641,""
642,""
643,"一款令人著魔的遊戲自東方傳來了艾歐澤亞。現在，就請停下您匆匆的腳步、坐到全自動魔導遊戲桌旁，用手中的方城牌一決高下吧！<hex:02100103><hex:02100103>※帶東風戰和南風戰的半莊對戰。<hex:02100103>※吃碰後可以用斷么九牌型和牌。<hex:02100103>※對戰結果會導致段位與積分發生變化。<hex:02100103>※當前段位與積分可以在快捷指令裡「金碟遊樂場」中的「方城戰」項中進行確認。"
644,"一款令人著魔的遊戲自東方傳來了艾歐澤亞。現在，就請停下您匆匆的腳步、坐到全自動魔導遊戲桌旁，用手中的方城牌一決高下吧！<hex:02100103><hex:02100103>※帶東風戰和南風戰的半莊對戰。<hex:02100103>※吃碰後可以用斷么九牌型和牌。<hex:02100103>※對戰結果會導致段位與積分發生變化。<hex:02100103>※當前段位與積分可以在快捷指令裡「金碟遊樂場」中的「方城戰」項中進行確認。"
645,"一款令人著魔的遊戲自東方傳來了艾歐澤亞。現在，就請停下您匆匆的腳步、坐到全自動魔導遊戲桌旁，用手中的方城牌一決高下吧！<hex:02100103><hex:02100103>※帶東風戰和南風戰的半莊對戰。<hex:02100103>※吃碰後可以用斷么九牌型和牌。<hex:02100103>※對戰結果不會導致段位與積分發生變化。"
646,""
647,""
648,""
649,"暗之戰士一行人四處訪問伊爾美格的妖靈們，以收集4件寶物打開禁閉著靈光衛的夢羽城大門。在訪問擁有「貝殼王冠」的水妖族時，他們被響徹在湖底的聲音邀請到了幻惑之園。一行人能否向擅長幻惑之術的水妖們展示力量，順利拿到「貝殼王冠」呢？"
650,"一款令人著魔的遊戲自東方傳來了艾歐澤亞。現在，就請停下您匆匆的腳步、坐到全自動魔導遊戲桌旁，用手中的方城牌一決高下吧！<hex:02100103><hex:02100103>※帶東風戰和南風戰的半莊對戰。<hex:02100103>※吃碰後不可以用斷么九牌型和牌。<hex:02100103>※對戰結果不會導致段位與積分發生變化。"
651,"為了找到統治拉凱提卡大森林的靈光衛，暗之戰士一行人造訪了奇坦那神影洞。遠古時代，構建了偉大魔法文明的隆卡帝國所留下的古蹟中，有著許多抵擋入侵者的機關。所以，這個無人靠近的地方很有可能已經成為了靈光衛的老巢。現今，為了讓古老的大森林重新回到夜晚的懷抱，在隆卡古蹟的偉大狩獵即將開始。"
652,"暗之戰士一行人為了奪回水晶公，來到了構建於黑風海底部的幻影古代都市——亞馬烏羅提。阻擋在一行人面前的，則是創造出這幻影都市，引導第一世界走向毀滅的無影愛梅特賽爾克。愛梅特賽爾克看到勉強抑制著積蓄在體內的光之力，卻仍要反抗進行戰鬥的暗之戰士後，表示要再現當年自己經歷的終末災難，並會在最深處等待著暗之戰士……"
653,"在暗之戰士們的努力下，愛梅特賽爾克被消滅了。就這樣，第一世界逃過了滅亡的危機，可與此同時繼承了光之巫女力量的少女——琳感知到了一股巨大的光之力已經覺醒。為了確認光之力的源頭，一行人前往了空無大地進行調查，並在那裡發現了墜落在地面的世界首個食罪靈。一行人將這個光之泛濫發生源的食罪靈命名為伊甸，為了讓第一世界的環境重獲新生，打算嘗試操控伊甸。"
654,"琳調查伊甸內部後發現了奇怪的水晶。看上去只是漂亮而又普通的結晶體，可是從表面窺視水晶的內部據說能看到不可思議的景象。在琳的催促下，暗之戰士拿起了水晶……水晶中便映射出了暗之戰士為了取回大地的屬性之力所經歷過的戰鬥景象。不過映射出的景象又與實際戰鬥時的經歷有所不同。看來這個水晶能讓人看到另外一種可能性。如今暗之戰士將要再次體驗圍繞著伊甸所展開的最初的攻防戰。"
655,"矗立在水晶都中心的水晶塔——希爾科斯塔。塔的地下深處，出現了奇怪的能量反應。接到報告的衛兵團前去調查，可在眾多防衛兵器的攻擊之下卻不得不選擇了撤退。因此，他們找到了對希爾科斯塔的創造者也很熟悉的冒險者。跨越時空夾縫，漂流到異界的水晶塔，其塔底究竟發生了什麼？危險的旅途即將開始。"
656,"為尋找支配著安穆·艾蘭的靈光衛，暗之戰士一行人來到了一個貫穿荒野的巨大洞井前。這曾是拿巴示艾蘭的王妃——馬利卡為思念已故國王而命令建造的多層洞井。洞井採用了特殊的結構，可以利用冰涼的地下水來降低室內溫度，一開始這裡只是王族專用的避暑離宮，後來對市民也敞開了大門，有很多人來這裡避暑，非常熱鬧。可是，在光之泛濫經過了100年的如今，這裡已經變得荒涼無人，王妃的恩惠也不再被人想起。這種地方真的會有靈光衛在嗎？"
657,"純白禮服、貝殼王冠、石權杖、水晶之鞋……通過與伊爾美格的妖靈們相識，暗之戰士一行人收集齊了4件寶物，終於打開了被封印的夢羽城大門。被禁閉在城內的，是所有妖靈們的王，不過，現在已經變為支配整個伊爾美格的靈光衛。在游末邦的敵人漸漸逼近的緊要關頭，與美麗的妖靈王——緹坦妮雅的戰鬥即將開始。"
658,"原初時代，在世界分離為多世界的同時，其中的生命也同樣進行了分離。如此一來，如同鏡像世界般，原本為一體的人，很可能變為了擁有不同靈魂的兩個人。和原初世界遇見的某位詩人有著相同外表的異世界的詩人……就算他吟誦的同樣是經過大膽改編，充滿幻想的詩歌，也早已不會再令人驚奇。如今暗之戰士聆聽著這首風格令人懷念的詩歌，開始再次體驗與妖靈王——緹坦妮雅的決戰。"
659,"最終覺醒的最後一個靈光衛逃向聳立在珂露西亞島中心部的格魯格火山，將火山頂部分離，使其浮上了天空。為此，暗之戰士一行人藉助以游末邦居民為首的多方力量建造了巨大塔羅斯。最終以塔羅斯那岩石的巨臂，成功抓住了逃向天空的敵人的巢穴。接下來，只需要通過塔羅斯的後背與手臂攻入敵方巢穴。這賭上諾弗蘭特未來的最終決戰即將展開。"
660,""
661,"幻影都市亞馬烏羅提的角落裡，有一座設施靜靜地佇立著。那是曾經統治整個星球的古代人為了學習、鑽研創造魔法而設立的學習機構——阿尼德羅學院。這神秘之地幫助古代人磨鍊了那創造多種生物的宛若神明一般的技術。即便只是用魔力創造出的幻影，那裡沉眠的知識仍然擁有著強大的力量。現在是時候去見證這先史文明的榮光了。"
662,""
663,""
664,""
665,""
666,"經過許多人幫忙才得以製造出來的巨大塔羅斯成為了通向敵方巢穴的橋樑，暗之戰士們終於到達了沃斯裡的宮殿。而作為靈光衛覺醒的沃斯裡，打破了人類的軀殼，以無瑕靈君自居。最終世界將會被食罪靈之王淨化，所有人幸福地生活在夢境當中，還是雖然有著種種苦難，人們卻依舊腳踏實地地生活在自由中呢？在籠罩世界的無盡之光照耀下，這場賭上未來的命運聖戰即將展開。"
667,"決定第一世界命運的大決戰，也就是在格魯格火山頂部的沃斯裡宮殿——完璧王座的戰鬥，傳進了異世界的詩人的耳朵裡，他再次用誇張的修飾創造出了新的詩歌。這將會成為新世界的聖典嗎？總感覺像是看到了捏造神話的瞬間……暗之戰士一邊這樣想著，一邊再次體驗與無瑕靈君的決戰。"
668,""
669,""
670,""
671,""
672,""
673,""
674,""
675,""
676,"位於雷克蘭德北方的集落——水灘村，這裡的人們靠畜牧與耕種為生，突然有一天，食罪靈襲擊了這個悠閒的集落，前來襲擊的不是獨行食罪靈，而是統治著周圍地區的高級個體——靈光衛所率領的大規模食罪靈群體。為應對這一緊急事態，水晶都的水晶公在命令衛兵團出擊的同時，還向拂曉血盟的冒險者們進行了協助請求。這次行動不僅是為了拯救受苦的人們，同時也是為了展示反抗食罪靈這一威脅的決心……"
677,""
678,""
679,""
680,""
681,""
