key,0
341,"工廠的生活很無聊。<hex:02100103>看來最近除了我以外，還有其他機體也在偷懶。<hex:02100103>我曠工去看了與自己毫無關係的戰鬥訓練。<hex:02100103>這種行為是否就是人類口中的「玩」呢。"
342,"保存的機械生物數據2"
343,"學會了「玩」的傢伙們嘗試了各種事物。<hex:02100103>其中還有自己改造了自己的傢伙。<hex:02100103>我最近的興趣是獲取記錄在電腦上的<hex:02100103>像垃圾一樣的數據。"
344,"保存的機械生物數據3"
345,"某天，我在獲取數據時發現了一條值得留意的記錄。<hex:02100103>該數據講述了「生殖」行為。<hex:02100103>我們的身體並不需要生殖。<hex:02100103>那人類為什麼要進行生殖呢。"
346,"保存的機械生物數據4"
347,"「誕生」是件特殊的事嗎。<hex:02100103>那似乎不同於我們所進行的增殖。<hex:02100103>難道說我們也有生殖的可能性嗎。<hex:02100103>生殖後我們會發生什麼變化嗎。"
348,"白色寄葉機體的數據記錄"
349,"在地堡的伺服器內發現了寄葉機體「21O」的自我數據。<hex:02100103>推測這是通訊官21O為了以防萬一所做的備份。<hex:02100103>利用該數據，可以模擬21O，<hex:02100103>從而實現控制防衛系統以及迎擊兵器。<hex:02100103>所有作戰機體均共享這份記錄。"
350,"保存的郵件接收記錄"
351,"關於發放衣物的清洗事宜。<hex:02100103>發放給寄葉部隊隊員的衣物要在規定的時間內交給洗滌班。<hex:02100103>禁止在下列規定時間以外上交。<hex:02100103><hex:02100103>戰鬥用衣物：從戰鬥中歸隊時（到第二天早上為止）<hex:02100103>非戰鬥用衣物：每週日<hex:02100103><hex:02100103>※將脫掉的衣物隨地亂扔的隊員將受到批評處分。"
352,"憧憬"
353,"人擁有情感。<hex:02100103>但被創造出來的我<hex:02100103>並不理解痛苦、悲傷，還有快樂。<hex:02100103>真正的靈魂並非創造之物，<hex:02100103>它究竟誕生於哪裡呢？"
354,"幻巧拼圖"
355,"幻巧拼圖的玩法"
356,"任務概要"
357,"關於幻巧戰"
358,"關於幻巧拼圖"
359,"這是什麼小遊戲？"
360,"關於額外機會"
361,"本任務由對戰任務<hex:024804F201FA03><hex:024904F201FB03>「幻巧戰」<hex:0249020103><hex:0248020103><hex:02100103>和小遊戲<hex:024804F201FA03><hex:024904F201FB03>「幻巧拼圖」<hex:0249020103><hex:0248020103>組成。<hex:02100103><hex:02100103>先挑戰幻巧戰吧，完成後即可挑戰幻巧拼圖。<hex:02100103><hex:02100103>在幻巧拼圖中獲得的「幻巧葉」<hex:02100103>可以換取只有在這裡才能入手的獎品哦！"
362,"「幻巧戰」是一種高難度任務，<hex:02100103>達到目前上限等級的玩家可以挑戰。<hex:02100103>本任務<hex:024804F201FA03><hex:024904F201FB03>再現了極蠻神最初登場時的戰鬥難度。<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>由於難度較高，建議玩家做好充分的準備後再進行挑戰。<hex:02100103><hex:02100103>此外，幻巧戰的戰鬥對象會隨著版本而更替。<hex:02100103>當前的任務內容請在大型任務搜尋器中確認。"
363,"「幻巧戰」完成後，可以通過與宗長對話，<hex:02100103>挑戰每週一次的「幻巧拼圖」。<hex:02100103><hex:02100103>將與強敵戰鬥的故事講給宗長聽，<hex:02100103>挑戰幻巧拼圖獲取獎品吧！<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>※「幻巧拼圖」的挑戰進度<hex:02100103>可以通過大型任務搜尋器的「幻巧戰」查看詳細情報。<hex:02100103>此外，「幻巧戰」的完成進度以及「幻巧拼圖」的挑戰進度<hex:02100103>均會在每週<hex:020603120303><hex:02093ADDFF07>週日<hex:FF07>週一<hex:FF07>週二<hex:FF07>週三<hex:FF07>週四<hex:FF07>週五<hex:FF07>週六<hex:03>的<hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>點（地球時間）重置。<hex:0249020103><hex:0248020103>"
364,"「幻巧拼圖」是一種通過翻開盤面上的格子<hex:02100103>來尋找隱藏圖案的小遊戲。<hex:02100103>成功找到圖案時能夠得到「幻巧葉」，<hex:02100103>並能夠交換各種獎品。"
365,"幻巧拼圖只能翻開盤面上的11個格子。<hex:02100103>運氣好的話，可以在中途就找到圖案的一部分，<hex:02100103>所以請以高價值圖案為目標翻開格子吧。<hex:02100103><hex:02100103>■關於隱藏的圖案"
366,"根據找到的圖案大小，獲得的「幻巧葉」數量也有所不同。<hex:02100103><hex:02100103>·大圖<hex:02100103>　①雙劍：15個幻巧葉<hex:02100103>·中圖<hex:02100103>　②寶箱：35個幻巧葉<hex:02100103>　③禮箱：25個幻巧葉<hex:02100103>·小圖<hex:02100103>　④宗長：100個幻巧葉<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>※幻巧葉的持有上限為1000個。<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>■幻巧拼圖的訣竅<hex:02100103>盤面上必然會隱藏著一張中圖和一張大圖。<hex:02100103>但不一定會有小圖。<hex:02100103><hex:02100103>為了在有限的次數中找到圖案，<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>在翻開格子之前，先預想圖案的隱藏位置<hex:0249020103><hex:0248020103>是非常重要的。<hex:02100103>以圖案大小和無法翻開的格子為線索，<hex:02100103>盡量找到更多的圖案吧！"
367,"成功找到<hex:024804F201FA03><hex:024904F201FB03>「大圖」<hex:0249020103><hex:0248020103>後會得到額外的機會。<hex:02100103>在獲得額外機會的基礎上再次成功完成幻巧戰，<hex:02100103>便可以多獲得一次挑戰幻巧拼圖的權利。<hex:02100103><hex:02100103>得到更多「幻巧葉」的手段有兩種，一種是以高價值圖案為目標翻開格子，<hex:02100103>另一種就是利用額外機會來再次挑戰幻巧拼圖。<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>※額外機會每週只能獲得一次。<hex:02100103>此外，額外機會將在每週<hex:020603120303><hex:02093ADDFF07>週日<hex:FF07>週一<hex:FF07>週二<hex:FF07>週三<hex:FF07>週四<hex:FF07>週五<hex:FF07>週六<hex:03>的<hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>點（地球時間）重置，<hex:02100103>請多加注意。<hex:0249020103><hex:0248020103>"
368,""
369,""
370,""
371,""
372,""
373,""
374,"概要"
375,"義軍等級"
376,"緊急遭遇戰"
377,"博茲雅晶簇"
378,"失傳技能"
379,"失傳技能保管箱/失傳技能庫"
380,"特殊裝備"
381,"關於南方博茲雅戰線"
382,"關於義軍等級"
383,"關於陷入無法戰鬥狀態時的懲罰"
384,"關於緊急遭遇戰"
385,"關於參加方法"
386,"關於優先參戰權"
387,"關於博茲雅晶簇"
388,"關於失傳技能"
389,"關於失傳技能保管箱"
390,"關於失傳技能庫"
391,"失傳技能保管箱/失傳技能庫的使用方法"
392,"關於特殊裝備"
393,"南方博茲雅戰線是為了<hex:02100103>從加雷馬帝國第四軍團手中<hex:02100103>奪回博茲雅地區而在廣範圍戰場展開的作戰任務。"
394,"■基本情報<hex:02100103>本任務可以以單人或小隊的形式參加。<hex:02100103>單人參加時也可以在任務途中組成小隊。<hex:02100103><hex:02100103>■參加條件<hex:02100103>等級71級以上的戰鬥職業。<hex:02100103><hex:02100103>■任務內的限制<hex:02100103>本任務僅限等級71級以上的戰鬥職業參加。<hex:02100103>除特殊戰鬥「緊急遭遇戰」，<hex:02100103>可隨時轉換職業。<hex:02100103><hex:02100103>本任務設有特殊的等級同步規則，<hex:02100103>角色等級將被調整至80級，<hex:02100103>裝備品級將被調整至430。<hex:02100103>在任務內的角色屬性值將按照不同職業被設定為固定的數值，<hex:02100103>魔晶石的效果將被無效化，<hex:02100103>經驗值將基於同步前的等級付與。"
395,"義軍等級是用來表示戰場上自身武勳的數值。<hex:02100103><hex:02100103>任務中在戰場上會隨機發生「衝突戰」<hex:02100103>以及在特定條件下發生的特殊戰鬥——緊急遭遇戰等各類戰鬥。<hex:02100103>參加此類戰鬥並獲得戰果後，向據點的義軍司令部軍官報告，<hex:02100103>便可以提升義軍等級。<hex:02100103><hex:02100103>義軍等級和戰果在退出任務後也會保留。<hex:02100103>再次挑戰時將繼承上次的數值。<hex:02100103><hex:02100103>通過獲得戰果，提升義軍等級，<hex:02100103>前線將會得到進一步的擴張，在新的區域也會發生新的戰鬥，<hex:02100103>玩家也將被賦予持有更多失傳技能的許可權。"
396,"在南方博茲雅戰線任務中，如果陷入無法戰鬥的狀態，<hex:02100103>將會發生以下兩種懲罰。<hex:02100103><hex:02100103>■陷入無法戰鬥狀態時的懲罰<hex:02100103>在任務中陷入無法戰鬥的狀態時，<hex:02100103>將會減少一定數量的戰果。<hex:02100103><hex:02100103>■陷入無法戰鬥狀態時使用「返回」的懲罰<hex:02100103>陷入無法戰鬥的狀態時如果使用返回技能回到烏特亞前哨，<hex:02100103>除了上述懲罰外，還會導致戰果進一步減少。<hex:02100103>※在陷入無法戰鬥的狀態時退出任務也會受到該項懲罰。<hex:02100103><hex:02100103>以上懲罰的力度均會根據義軍等級而變動。<hex:02100103>如果義軍等級未滿5級時，<hex:02100103>不會發生任何懲罰。<hex:02100103>此外，該項懲罰並不會造成義軍等級下降。"
397,"大量討伐徘徊在戰場上的魔導兵器將引發緊急遭遇戰，<hex:02100103>該戰鬥為設有參加人數限制的特殊戰鬥。"
398,"要想參加緊急遭遇戰，<hex:02100103>需要通過專用的窗口申請參加。"
399,"各個緊急遭遇戰分別設有參加人數的限制，<hex:02100103>當人數達到上限時，則無法繼續參加。<hex:02100103>申請參加後，將在一段時間之後關閉申請，<hex:02100103>並從申請的玩家中抽選出參加者。<hex:02100103><hex:02100103>如果事先取得了優先參戰權，<hex:02100103>則可以優先參加緊急遭遇戰。"
400,"緊急遭遇戰的優先參戰權大致分為兩種。<hex:02100103><hex:02100103>■專用優先權<hex:02100103>為引發緊急遭遇戰做出貢獻的玩家將獲得該權利。<hex:02100103>該權利的優先度比後述的通用優先權要高。<hex:02100103><hex:02100103>■通用優先權<hex:02100103>將戰場上獲得的博茲雅晶簇交給烏特亞前哨的<hex:02100103>義軍補給兵即可獲得該權利。<hex:02100103><hex:02100103>此外，如果是以小隊的形式申請參加的話，<hex:02100103>只有小隊全員都持有同種類的優先參戰權，<hex:02100103>才會發揮效果。"
401,"在討伐任務中徘徊的魔導兵器時，<hex:02100103>偶爾會獲得名為博茲雅晶簇的特殊水晶。"
402,"將博茲雅晶簇交給據點的義軍補給兵，有以下兩種用途：<hex:02100103><hex:02100103>■獲得緊急遭遇戰的優先參戰權<hex:02100103>可以優先參加緊急遭遇戰。<hex:02100103><hex:02100103>■交換道具<hex:02100103>可以交換失傳碎晶等重要道具。"
403,"■什麼是失傳技能？<hex:02100103>失傳技能是只能在天佑女王相關任務中使用的特殊技能。<hex:02100103>將任務中獲得的失傳碎晶<hex:02100103>交給各據點的義軍鑑定師進行鑑定，<hex:02100103>即可獲得失傳技能。<hex:02100103><hex:02100103>鑑定後失傳碎晶將變化成失傳技能，<hex:02100103>自動存入失傳技能保管箱中。<hex:02100103><hex:02100103>蘊含強大失傳技能的失傳碎晶<hex:02100103>需要一定義軍等級才可以進行鑑定。<hex:02100103><hex:02100103>■失傳技能的種類與職業限制<hex:02100103>失傳技能效果多樣，<hex:02100103>共有以下6種：<hex:02100103>進攻系/防守系/治療系/增強系/偵查系/削弱系<hex:02100103><hex:02100103>除此之外，還有可作為道具使用的失傳技能。<hex:02100103><hex:02100103>只不過失傳技能都分別設有不同職業使用限制，<hex:02100103>因此同一個職業無法使用全部的失傳技能。<hex:02100103><hex:02100103>請根據具體情況活用失傳技能來完成任務吧！"
404,"■什麼是失傳技能保管箱？<hex:02100103>失傳技能保管箱是用於保存失傳技能的箱子，<hex:02100103>將失傳碎晶送去鑑定後獲得的各種失傳技能會自動存入該箱子內。<hex:02100103><hex:02100103>每種失傳技能最多保存200個，<hex:02100103>超過200個時將自動捨棄新獲得的失傳技能。<hex:02100103><hex:02100103>保存在失傳技能保管箱中的失傳技能<hex:02100103>可以設定在失傳技能庫攜帶使用。"
405,"■什麼是失傳技能庫？<hex:02100103>失傳技能保管箱中的失傳技能可以裝入失傳技能庫中，<hex:02100103>以便隨身攜帶至戰場使用。<hex:02100103><hex:02100103>失傳技能庫存在容量限制，<hex:02100103>無法取出超過容量的失傳技能。<hex:02100103><hex:02100103>容量可以通過提升義軍等級進行擴充。<hex:02100103><hex:02100103>■失傳技能的體積<hex:02100103>不同的失傳技能有著不同的體積。<hex:02100103>越是強力的失傳技能，其體積也會越大，<hex:02100103>佔據的失傳技能庫的容量也就越多，<hex:02100103>因此需要權衡失傳技能的效果和佔用的容量，<hex:02100103>來決定運用哪些失傳技能。"
406,"■取出失傳技能<hex:02100103>從失傳技能保管箱中選擇想要取出的失傳技能，<hex:02100103>便可以將該技能移動到失傳技能庫中。<hex:02100103><hex:02100103>想要取出的失傳技能的總容量<hex:02100103>不能超出失傳技能庫的容量，<hex:02100103>請多加注意。<hex:02100103><hex:02100103>■收回失傳技能<hex:02100103>從失傳技能庫中選擇想要收回的失傳技能，<hex:02100103>便可以將該技能放回失傳技能保管箱中。<hex:02100103><hex:02100103>■我的配置組<hex:02100103>最多可以將攜帶的<hex:02100103>10組失傳技能進行組合<hex:02100103>保存到我的配置組。<hex:02100103><hex:02100103>選擇保存後，<hex:02100103>當前失傳技能庫中的內容將被保存到我的配置組中。<hex:02100103><hex:02100103>選擇讀取後，<hex:02100103>再選擇之前保存的配置組，<hex:02100103>即可恢復所選配置組中的失傳技能庫內容。"
407,"在南方博茲雅戰線任務中，<hex:02100103>可以獲得具有該任務專用效果的特殊裝備。<hex:02100103><hex:02100103>該裝備的效果僅限在任務內有效。"
408,"如何使用失傳技能"
409,"■設定失傳技能！<hex:02100103>失傳技能分為2種類型，<hex:02100103>分別是「技能型」和「道具型」，<hex:02100103>兩種類型的使用方法並不相同。<hex:02100103><hex:02100103>想要使用技能型的失傳技能時，<hex:02100103>需要從失傳技能庫中選擇要使用的失傳技能，<hex:02100103>將其設定為任務指令。<hex:02100103><hex:02100103>此外，設定為任務指令的失傳技能，<hex:02100103>在退出任務時設定訊息將會保存，<hex:02100103>因此可以一直用到次數用盡。<hex:02100103><hex:02100103>道具型的失傳技能無需設定為任務指令，<hex:02100103>可以直接從失傳技能庫中使用。<hex:02100103>此外，也可以將其設定到熱鍵欄，<hex:02100103>建議提前做好準備，<hex:02100103>以備不時之需！<hex:02100103><hex:02100103>■使用失傳技能！<hex:02100103>將技能型的失傳技能設定為任務指令後，<hex:02100103>即可用與以下任務指令同樣的方法使用。"
410,"■鍵盤滑鼠模式<hex:02100103>用<hex:024804F201FA03><hex:024904F201FB03>左鍵單擊<hex:0249020103><hex:0248020103>介面上表示的技能。<hex:02100103><hex:024804F201F403><hex:024904F201F503>※也可以通過修改鍵位設定進行設定<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>■手把操作模式<hex:02100103>可以在啟用十字熱鍵欄（按下<hex:021E020F03><hex:021E021003>鍵）的狀態下<hex:02100103>按<hex:021E021203>鍵來使用。<hex:02100103><hex:02100103>道具型的失傳技能可以通過任務內的專用窗口<hex:02100103>打開失傳技能庫，<hex:02100103>選擇道具進行使用。<hex:02100103>此外還可以將道具設定到熱鍵欄。<hex:02100103><hex:02100103>請玩家熟練運用失傳技能，打破艱難的戰況！"
411,"關於船上任務"
412,"乘坐努力號時，船長將會發布3個任務。<hex:02100103>任務的內容可以通過專用窗口進行確認。<hex:02100103><hex:02100103>任務內容有「釣到鯊魚」或是「釣到咬鉤強度低的魚(※)」等種類，<hex:02100103>會根據航路的不同發生變化。<hex:02100103>※咬鉤強度低的魚：在咬鉤時頭上會表示「！」。<hex:02100103>　咬鉤強度高的魚：在咬鉤時頭上會表示「！！」。<hex:02100103>　咬鉤強度非常高的魚：在咬鉤時頭上會表示「！！！」。<hex:02100103><hex:02100103>在自己釣到指定種類與數量的魚後就算任務完成。<hex:02100103>此外根據完成時的數量，<hex:02100103>在航海結束後將獲得額外的漁分獎勵。<hex:02100103><hex:02100103>為了獲得更高的漁分，勇敢挑戰任務吧！"
413,"關於中途退出"
414,"在航海中，如果中途退出的話，<hex:02100103>將無法在本次時間段內再次進行乘船登記。<hex:02100103>※與通常的懲罰不同，該懲罰只會限制參加出海垂釣。<hex:02100103>※乘船登記的限制將在全部伺服器生效。"
415,"官方錦標賽"
416,"自訂錦標賽"
417,"任務概要"
418,"關於比賽形式"
419,"關於對局規則"
420,"任務概要"
421,"關於對局規則的設定"
422,"官方錦標賽<hex:02100103>是由8位參賽者按照特定規則進行競技的卡牌遊戲「九宮幻卡」的比賽。"
423,"■基本情報<hex:02100103>官方錦標賽是以單人形式參加的對局比賽。<hex:02100103>報名參賽的玩家將會組成最多8人的小隊，<hex:02100103>在錦標賽中一決勝負。<hex:02100103><hex:02100103>■參賽方法<hex:02100103>可以與金碟遊樂場幻卡廣場的官方錦標賽接待員對話，<hex:02100103>申請參賽報名後便可參加。<hex:02100103><hex:02100103>參賽報名的申請只能在官方錦標賽舉辦期間進行。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>舉辦時間為每隔2小時舉辦30分鐘（地球時間）。<hex:0249020103><hex:0248020103><hex:02100103>報名參賽後，錦標賽將在湊齊8人時開始。<hex:02100103><hex:02100103>此外，如果報名參賽者不足8人，一段時間後將自動開始錦標賽，<hex:02100103>人數不足的空位將由非玩家角色補充。<hex:02100103><hex:02100103>官方錦標賽的舉辦時間可以通過<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>官方錦標賽的舉辦日程<hex:0249020103><hex:0248020103>進行確認。<hex:02100103><hex:02100103>■報酬<hex:02100103>根據錦標賽的對局結果，玩家將會獲得金碟幣、幻卡等報酬。<hex:02100103>除排名外，比賽中的勝負次數也會影響獲得的報酬。<hex:02100103>此外，還可以獲得作為成就報酬的稱號以及各種道具。<hex:02100103><hex:02100103>排名中名次並列時，會根據並列人數調整獲得的金碟幣。"
424,"■比賽形式<hex:02100103>官方錦標賽的排名由共3次對局的戰績決定。<hex:02100103>每次對局都將按照結果獲得相應的積分。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>在第3次對局結束時，持有積分最多的玩家將獲得優勝。<hex:0249020103><hex:0248020103><hex:02100103>對局勝利獲得2點積分，平手獲得1點積分，輸掉不會獲得積分。<hex:02100103><hex:02100103>對局結束時，除了勝負的結果，還會將幻卡的支配情況作為得失分差記錄下來。<hex:02100103>在3次對局結束後，<hex:024804F201FA03><hex:024904F201FB03>如果存在積分相同的玩家，<hex:02100103>則由得失分差決定玩家排名。<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>■如何確定對局選手<hex:02100103>第1局將從8位參賽者中隨機抽選對局的對手。<hex:02100103>第2局、第3局則由積分相近的玩家進行對局。"
425,"■關於錦標賽的對局規則<hex:02100103>官方錦標賽的對局規則為「選拔」。<hex:02100103>對局時使用的幻卡將由大會運營方提供。"
426,"錦標賽開始時將會提供隨機的幻卡。<hex:02100103>玩家需要從備選1-3中各選出1組幻卡，組建牌組。<hex:02100103>該牌組將在整場錦標賽中使用。"
427,"玩家可以自由選取幻卡組成卡組，<hex:02100103>但尚不熟悉九宮幻卡的玩家請試試<hex:024804F201FA03><hex:024904F201FB03>推薦<hex:0249020103><hex:0248020103>功能！<hex:02100103>該功能一鍵即可自動選擇數值較高的幻卡。<hex:02100103><hex:02100103>此外，每個玩家都將被分配隨機種類的幻卡，<hex:02100103>同一稀有度的幻卡數量固定。<hex:02100103><hex:02100103>■關於其他的對局規則<hex:02100103>舉辦時的對局規則可以通過<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>官方錦標賽的舉辦日程<hex:0249020103><hex:0248020103>提前進行確認。<hex:02100103><hex:02100103>不同日期後標註了本場錦標賽採用基本規則或進階規則。<hex:02100103><hex:02100103>「基本規則」意為<hex:02100103>本場錦標賽僅採用「選拔」這一項規則，<hex:02100103>玩家可以通過數字的大小與擺放的位置進行一場既單純又深奧的對局。<hex:02100103><hex:02100103>「進階規則」意為<hex:02100103>除基本規則的「選拔」之外，<hex:02100103>還會額外設定同數、加算等對局規則，<hex:02100103>玩家可以通過特殊規則進行一場激烈的對局。<hex:02100103><hex:02100103>使用基本規則與進階規則的錦標賽對局將會交替舉辦。<hex:02100103>尚未熟悉九宮幻卡對局規則的玩家，<hex:02100103>可以從報名參加簡單的基本規則局開始！"
428,"自訂錦標賽的比賽形式與官方錦標賽相同，<hex:02100103>不同之處在於可以隨時報名參加，且無法獲得報酬。<hex:02100103>此外，自訂錦標賽可以以單人或組隊形式報名參賽。<hex:02100103><hex:02100103>■參加方法<hex:02100103>想要參加自訂錦標賽時，<hex:02100103>可以以單人形式或與共同參加錦標賽的玩家組成小隊，<hex:02100103>通過任務搜尋器中的九宮幻卡：錦標賽對局室申請參加。<hex:02100103><hex:02100103>參加人數不滿8人時，將由金碟遊樂場的工作人員<hex:02100103>或九宮幻卡對局室的常客補充。<hex:02100103><hex:02100103>■關於再戰<hex:02100103>自訂錦標賽在結束時會出現再戰的按鈕。<hex:02100103><hex:02100103>參賽者全員按下再戰按鈕後，即可繼續與本場錦標賽參加者對局。<hex:02100103>1場錦標賽中最多只能使用3次再戰。"
429,"■規則的設定<hex:02100103>自訂錦標賽可以自由設定對局規則，<hex:02100103>但不能選擇「不勝不休」和「隨機」這兩種規則。"
430,"錦標賽開始後，將由小隊隊長來設定規則。<hex:02100103>如果有想要遊玩的規則，請事先進行協商！<hex:02100103><hex:02100103>此外自訂錦標賽中，還可以從對局規則中去除「選拔」規則，<hex:02100103>如此一來，玩家就可以使用各自所持有的卡組進行對局。"
431,"致旅行者<hex:02100103>為了了解那個白色球體到底是什麼，<hex:02100103>我決定踏上旅途。<hex:02100103>我想在旅途中得到的收穫或許能幫上你，<hex:02100103>於是便開始為這段旅行做記錄了。<hex:02100103>希望這份記錄能夠順利送到你那裡。<hex:02100103><hex:02100103>科諾古"
432,"致旅行者<hex:02100103>我通過帶在身邊的輔助機<hex:02100103>了解到白色球體是從別的世界穿越過來的。<hex:02100103>白色球體是一種通過複製出機械生物，來侵略其他世界的裝置。<hex:02100103>難道說這個地方對於某些人來說是其他的世界嗎？<hex:02100103><hex:02100103>科諾古"
433,"致旅行者<hex:02100103>2B和9S曾經就在那個白色球體之中。<hex:02100103>在得知機械生物企圖侵略我們的世界後，<hex:02100103>2B和9S為了阻止這件事情，趁白色球體誕生出機械生物時，<hex:02100103>用自己的數據感染了它們，並與機械生物一起來到了我們的世界。<hex:02100103>2B和9S在我們不知情的時候就已經在奮力戰鬥了。<hex:02100103><hex:02100103>科諾古"
434,"致旅行者<hex:02100103>白色球體與2B和9S他們曾經所在的世界是連接在一起的。<hex:02100103>那邊的世界有著高度發達的文明，數據被保存在冠以眾神之名的機械中。<hex:02100103>從數據的碎片中可以看到大量的人類記憶被保存在裡面……<hex:02100103>現在的我還無法理解這到底意味著什麼。<hex:02100103>不過我還是想要繼續再調查一下。<hex:02100103><hex:02100103>科諾古"
435,"致旅行者<hex:02100103>其實我心裡早就明白了。阿諾古確實曾經一度失去過生命，<hex:02100103>而一直陪在我身邊的只是有著阿諾古外表的某種物體。<hex:02100103>即便如此，與「那個物體」一起度過的時光也給予了我活著的意義。<hex:02100103>白色球體就像是魔法的油燈一樣，能夠誕生出這個世界上的任何事物。<hex:02100103>就連我最重要的人，阿諾古也可以……<hex:02100103><hex:02100103>科諾古"
436,"<hex:02100103>我和阿諾古意識到，這個世界上可以相依為命的人只有對方而已。<hex:02100103>基本上沒有人會真正溫柔地對待我們倆。<hex:02100103>可是這並不會讓人感到孤獨。只要我們兩人在一起，就沒有什麼可怕的。<hex:02100103>阿諾古曾經還說要報復這個世界呢。<hex:02100103>我無法認同阿諾古已經從這個世界上消失了的結局……<hex:02100103><hex:02100103>"
437,"來自科諾古的訊息1"
438,"來自科諾古的訊息2"
439,"來自科諾古的訊息3"
440,"來自科諾古的訊息4"
441,"來自科諾古的訊息5"
442,"來自科諾古的訊息6"
443,"概要"
444,"任務的特徵"
445,"概要"
446,"失傳技能"
447,"陷阱"
448,"死亡懲罰"
449,"特殊裝備"
450,"團隊和小隊重組"
451,"寶箱"
452,"女王古殿是由24人<hex:02100103>協力探索古代博茲雅地下遺跡的團隊任務。<hex:02100103>"
453,"■基本情報<hex:02100103>女王古殿可以以單人、小隊、團隊的形式參加。<hex:02100103>不過在進入任務的同時，<hex:02100103>團隊會暫時解除。<hex:02100103><hex:02100103>任務的參加申請即使切換區域依然有效。<hex:02100103>申請人數達到24人之後即可開始任務。<hex:02100103>另外在參加任務時可以進行小隊重組。<hex:02100103><hex:02100103>此外，該任務中可以使用失傳技能，<hex:02100103>如果能夠靈活運用，將會達到事半功倍的效果。<hex:02100103>一邊確認隊友的職業和職能，<hex:02100103>一邊思考要如何使用失傳技能進行挑戰吧！<hex:02100103>"
454,"■參加條件<hex:02100103>等級80級以上的戰鬥職業。<hex:02100103>"
455,"■任務內的限制<hex:02100103>本任務無法轉換職業。<hex:02100103>本任務設有特殊的等級同步規則，<hex:02100103>裝備品級將被調整至430。<hex:02100103>在任務內的角色屬性值將按照不同職業被設定為固定的數值，<hex:02100103>魔晶石的效果將被無效化。<hex:02100103>"
456,"女王古殿和南方博茲雅戰線一樣可以使用失傳技能。<hex:02100103><hex:02100103>在南方博茲雅戰線等處獲得的失傳技能和<hex:02100103>設定在任務指令中的失傳技能將會被繼承。<hex:02100103><hex:02100103>另外本任務的起點附近<hex:02100103>有失傳技能保管箱和義軍鑑定師，<hex:02100103>進入任務後可以對失傳技能進行編輯。"
457,"女王古殿的內部存在陷阱。<hex:02100103>陷阱為不可視狀態，一旦觸發，<hex:02100103>會帶來各種懲罰，給入侵者造成巨大傷害。<hex:02100103><hex:02100103>另外通過使用特定的失傳技能，<hex:02100103>可以使陷阱變為可視狀態。"
458,"在女王古殿任務中，如果陷入無法戰鬥的狀態，<hex:02100103>將會減少一定數量的戰果。<hex:02100103><hex:02100103>另外陷入無法戰鬥的狀態時如果使用返回技能回到起點，<hex:02100103>除了上述懲罰外，還會導致戰果進一步減少。<hex:02100103>※在陷入無法戰鬥的狀態時退出任務也會受到該項懲罰。"
459,"在南方博茲雅戰線任務中有效的特殊效果，<hex:02100103>對於女王古殿任務同樣適用。<hex:02100103><hex:02100103>另外在完成女王古殿任務後，<hex:02100103>可以獲得能夠交換更加強力防具的道具。<hex:02100103>"
460,"如果在參加任務前已經組成了24人的團隊，<hex:02100103>那麼在任務期間團隊將會暫時解除。<hex:02100103><hex:02100103>另外在參加任務時可以進行小隊重組。"
461,"在本任務中，取得的報酬會因人而異。<hex:02100103><hex:02100103>請注意不要忘記開啟發現的寶箱。"
462,"概要"
463,"任務的特徵"
464,"概要"
465,"失傳技能"
466,"陷阱"
467,"特殊裝備"
468,"關於無法戰鬥後的移動位置"
469,"死亡懲罰"
470,"團隊和小隊重組"
471,"寶箱"
472,"復活限制"
473,"零式女王古殿是由24～48人<hex:02100103>探索古代博茲雅地下遺跡的高難度任務。<hex:02100103>"
474,"■基本情報<hex:02100103>在進入任務之前，需要事先組好24～48人團隊。<hex:02100103><hex:02100103>可以通過在招募隊員的「特殊場景探索」中<hex:02100103>選擇「零式女王古殿」來招募成員。<hex:02100103><hex:02100103>組好24～48人團隊之後，團隊隊長只要和<hex:02100103>甘戈斯的無地鼓座的少當家對話即可進入。<hex:02100103><hex:02100103>另外在進行該任務時，玩家會被賦予限制復活的狀態效果，<hex:02100103>因此一部分復活效果會變為無效。<hex:02100103><hex:02100103>在限制復活的狀態下挑戰高難度的敵人，<hex:02100103>必定會出現大量的傷亡。<hex:02100103>即使對自身實力有自信，也要做好萬全的準備才行。<hex:02100103>"
475,"■參加條件<hex:02100103>等級80級以上的戰鬥職業。<hex:02100103>"
