key,0,1,2,3,4,5,6,7,8,9,10
38,38,2,0,69620,0,72595,72540,2,"法比諾·庫奧·索拉努斯","Fabineau quo Soranus","37歲。精靈族。出生於蘭蒂斯州曼托瓦。<hex:02100103>加雷馬帝國第四軍團「術師大隊」的百夫長之一。<hex:02100103><hex:02100103>「潔白心羅菲」曾經的長官。法比諾殘忍地利用獨角獸等實驗動物進行魔法研究，是羅菲逃離帝國軍的直接原因。<hex:02100103>法比諾雖然談吐十分有教養，但卻是一個視魔獸和人命如草芥的冷酷男人。他對他人毫無共情之心，能心安理得地傷害別人。另外，他還是一個結果至上的利己主義者，為達目的不擇手段，而且會毫無根據地相信自己的想法和行動才是正確的。<hex:02100103>對於這個徹頭徹尾的唯我主義者來說，唯一能讓他感到焦躁的就是西西尼烏斯。<hex:02100103>西西尼烏斯出生於帝都，是師從超越技術研究所的魔導技師長奧盧斯·瑪爾·亞希納的菁英之一。在阿拉米格被攻陷後，他回到了帝國，得到追尋「聖遺物」的軍團長伽布拉斯賞識，受邀就任第四軍團的魔導技師長。西西尼烏斯憑藉無與倫比的才能和求知慾取得了眾多成果。因此，即使他無視第四軍團的紀律反覆進行人體實驗也從未被處罰。<hex:02100103>法比諾雖然無法理解自己的莫名情緒，但潛意識中已將西西尼烏斯當成了競爭對手。為了匹敵西西尼烏斯的魔導技術，法比諾開始埋頭研究新的魔法，如上所述，使用以獨角獸等魔法生物和魔獸進行的殘忍實驗。隨著研究的深入，法比諾的實驗手段也愈發慘無人道。<hex:02100103><hex:02100103>「哼……至少我沒有草菅人命。畢竟人命寶貴，而那些實驗生物可截然不同。你應該這樣想，只有研究魔法才能確保我們擁有終結戰爭、迎來和平的力量。為了獲得這份力量，一切犧牲都是崇高的、光榮的。」<hex:02100103><hex:02100103>此外，索拉努斯是曼托瓦地區的常用人名，法比諾與鐵膽獄火薩托瓦爾並沒有血緣關係。<hex:02100103><hex:02100103>"
39,39,2,0,69620,0,72596,72541,3,"山祇·皮爾·卜部","Yamatsumi pyr Urabe","41歲。東方系人族。出生於多瑪管區神土村。<hex:02100103>加雷馬帝國第四軍團「術師大隊」的陰陽師。<hex:02100103><hex:02100103>掌管祭神的蔔部一族代代都以祖傳的陰陽術侍奉著治理多瑪的國主一族。然而，自從多瑪成為帝國的行省後，帝國顧忌宗教會引發人民召喚蠻神，禁止了一切宗教活動。以蔔部家為首的陰陽師們也受到了代理總督夜露的殘暴壓迫。<hex:02100103>大部分陰陽師家族都逃出多瑪，有的加入抵抗組織，在暗中活動。代代侍奉多瑪國主、支持國政的蔔部一族卻不願逃走，選擇抗爭到底。然而反攻最終沒能成功，蔔部一族男女老幼接連被逮捕處刑。<hex:02100103>其中，一個名為蔔部山祇的人藉助目的不明的第四軍團軍團長伽布拉斯之手，率領部分蔔部家的陰陽師逃出了多瑪。<hex:02100103>伽布拉斯惜才，勸他們不要白白送死，只要活著，總有一日可以回到多瑪，還邀請他們一起在達爾馬斯卡築建新的王國樂土。山祇從伽布拉斯的話中感受到不同於帝國的思想與價值觀的，最終選擇加入第四軍團。<hex:02100103><hex:02100103>山祇就此成為了第四軍團的正規軍，但由於是新兵，即使擁有十夫長的實力，他也只獲得了遠低於此的職位。但伽布拉斯賦予了他們可以作為游擊隊自由行動的權利，在從屬於術師大隊的同時，他們還直接從梅內紐斯那裡接受了「尋找聖遺物」的指示。<hex:02100103><hex:02100103>山祇在逃出多瑪時，帶走了多瑪神器之一——神岩戶勾玉。相傳這個用於施術的神器只是寄存於蔔部家，只有每代家主才能使用。雖然不知山祇是如何獲得神器的，但他加入帝國軍後，便開始聲稱神器原本就是蔔部家獻給多瑪國主一族的，現在不過是物歸原主。然而在多瑪國內，山祇則被視為奪走神器、倒戈帝國的叛徒、在逃通緝犯。<hex:02100103><hex:02100103>"
40,40,2,0,69620,0,72597,72542,1,"帕佳佳·庫奧·弗克施泰因","Pagaga quo Vochstein","20歲。拉拉菲爾族。出生於達爾馬斯卡管區尼姆拉哈瓦。<hex:02100103>加雷馬帝國第四軍團「魔獸大隊」的百夫長之一。<hex:02100103><hex:02100103>弗克施泰因家是阿拉米格操縱魔獸的名門。優秀馴獸師輩出的弗克施泰因家尤其擅長飼養獅鷲，他們馴養的獅鷲深受阿拉米格王公貴族們的喜愛。獅鷲不但可以作為坐騎出行，戰鬥力也極高，是阿拉米格魔獸部隊的核心組成部分。弗克施泰因家因為馴養獅鷲有功而被授予爵位，以低級貴族的身份一直為阿拉米格的發展鞠躬盡瘁。<hex:02100103>弗克施泰因家對阿拉米格王室十分忠誠，在加雷馬帝國入侵阿拉米格之際，當時的家主卡拉穆為了不讓帝國奪走獅鷲，打開了棚舍的大門，將親手養大的獅鷲放生荒野。這一軼事如今依然為阿拉米格的市民們所津津樂道。<hex:02100103><hex:02100103>阿拉米格成為帝國的行省後，弗克施泰因家堅決拒絕協助帝國。他們認為基拉巴尼亞的獅鷲只能為阿拉米格人所用，因此拒絕順從侵略者的要求。第十二軍團見他們誓死不從，便逮捕了家主卡拉穆準備將其處死。此時，弗克施泰因家中卻有人選擇了加入帝國軍。這個人便是卡拉穆的兒子之一，名為甘普。甘普雖然是個粗魯好鬥、任性妄為的人，但他馴獸的本事卻是一流的。甘普以加入第十二軍團並獻上獅鷲馴養技術為代價換取了卡拉穆的自由。<hex:02100103>在一片說他背叛祖國、壞了弗克施泰因家名聲的罵聲中，甘普毫不在意地繼續馴養獅鷲。但甘普個性粗魯、為人傲慢，經常與人發生衝突，因此在第十二軍團也是個問題人物。第四軍團軍團長伽布拉斯知曉後，為了增強自己麾下的魔獸大隊的實力，便將甘普調至第四軍團。<hex:02100103><hex:02100103>即使來到了第四軍團，甘普傲慢的態度仍然沒有改變——直到那個將他的驕傲擊碎的瞬間來臨之時。在魔獸大隊內部的模擬戰中，甘普輸給了獸王萊昂馴養的魔獸。不服輸的甘普之後也一直與萊昂進行著戰果競賽，遺憾的是他從未贏過。失意的甘普也越發令人難以接近。<hex:02100103>在第四軍團追擊達爾馬斯卡叛軍至尼姆拉哈瓦的森林深處時，甘普因不想傷害林中的魔獸，無視了長官燒毀森林的命令。為了幫助魔獸，甘普帶著獅鷲脫離了戰線，飛往被其他士兵點燃的森林。獅鷲在途中發現了一個被大火困住的拉拉菲爾族女孩。甘普並不在乎人類的性命，但在獅鷲的堅持下，只得無奈地救下了她。<hex:02100103><hex:02100103>這個野孩子一般的孤兒甚至連話都不太會說。那種十分警惕卻又渴望被人疼愛的眼神，讓甘普覺得女孩與自己有些相似。甘普為她取名帕佳佳，十分疼愛她。<hex:02100103>回到第四軍團後，甘普因抗命和擅自脫離戰線被下令處死。但萊昂欣賞甘普的才能，於是向上進言請求減輕甘普的刑罰。最終甘普被施以鞭刑，帶著滿背血淋淋的鞭傷回到棚舍後，他高燒了三天三夜，在他徘徊於生死之間時，細心照料他的便是帕佳佳。<hex:02100103><hex:02100103>從此甘普的傲慢消失了，整個人變得溫柔又謙遜。他開始積極與人交流，並在軍中逐漸積累起了人望。雖然眾人都說甘普是因為那次刑罰才收斂了起來，但萊昂卻察覺到，正是帕佳佳讓甘普「變回了人類」。不知從何時起，人們開始將甘普和萊昂並稱為魔獸大隊的最強馴獸師……<hex:02100103><hex:02100103>然而好景不長，甘普患上了絕症。他將帕佳佳收為養女，讓她繼承了弗克施泰因家的名號。養父離世後，帕佳佳在甘普的墓前發誓，一定會成為一位超越父親和萊昂的強大馴獸師……<hex:02100103><hex:02100103>"
41,41,2,0,69620,0,72598,72543,1,"達古扎·恩·蘇斯","Daguza oen Sus","46歲。席克族。出生於達爾馬斯卡管區那爾比納。<hex:02100103>加雷馬帝國第四軍團「魔獸大隊」的兵長、馴獸師。<hex:02100103><hex:02100103>達古扎統帥著種族多樣的部隊，他為人豪爽大方，深受部下信賴。<hex:02100103>不過這也是理所當然的，「獸性獸心達古扎」原本就是一個傭兵團的首領。準確地說，他是一個強盜騎士。所謂強盜騎士，就是指那些擁有騎士身份，卻以搶劫和偷盜為生的人。雖然只比真正的強盜多了一個騎士的身份，但這個身份卻意義非凡。因為騎士可以向對手發起決鬥，以正規戰鬥的名義將劫掠正當化便是強盜騎士的特權。實際上這種行為並不合法，因為對決鬥對象來說，這種做法不過是尋釁滋事。<hex:02100103><hex:02100103>達古扎出身於落魄貴族之家，雖然繼承了騎士的身份，卻對經營莊園毫無興趣，每日都與狐朋狗友們一起鬥毆酗酒，手頭拮据了便去劫掠他人。不久他就惡名昭彰，來訪其領地的商人大大減少，以劫掠為生的日子逐漸到了盡頭。<hex:02100103>就在此時，加雷馬帝國開始攻打達爾馬斯卡。達古扎率領著傭兵團加入了舊王國軍，但達古扎對王室並不忠誠，甚至還恬不知恥地打算在契約到期後將情報賣給交戰雙方。達古扎時常把「我必須讓家裡人吃上肉啊」掛在嘴邊。他所謂的家人，則是那些與他結為義兄弟，對他唯命是從的損友們。<hex:02100103>不知從何時起，交戰雙方都開始重視起達古扎的傭兵團，並將他們評價為「不想拉攏過來做同伴，但是變成敵人更麻煩」的傢伙。<hex:02100103><hex:02100103> 在達爾馬斯卡被帝國支配後，達古扎帶著傭兵團為各個軍團效力。雖然在戰場上惡名頗多，但他「性命重於名聲」的座右銘使他們傭兵團的存活率和任務達成率都極高，因此在各個軍團中都獲得了「物有所值」的評價，經常被僱傭。<hex:02100103>然而瓦厲斯皇帝繼位後，開始嚴格管控傭兵的使用，達古扎傭兵團也隨之陷入了無人問津的局面。<hex:02100103><hex:02100103>「我必須讓家裡人吃上肉啊！」<hex:02100103><hex:02100103>將達古扎傭兵團帶出困境的便是第四軍團的伽布拉斯。由多個民族構成的第四軍團中不服管教的人頗多，為了「馴服」這群無賴，伽布拉斯向他們許諾了地位、名譽和金錢。<hex:02100103>達古扎爽快地接受了邀請，正式加入第四軍團，並得到了重用。對於達古扎來說，只要他和家人能吃肉吃到飽就夠了，誰給他們肉吃並不重要。因此，達古扎和他的手下們對伽布拉斯和第四軍團也毫無忠誠心可言，但他們仍會為了酬勞勤勉工作。<hex:02100103><hex:02100103>"
42,42,2,0,69620,0,72599,72544,2,"吉爾布里斯貝爾·庫奧·布特奧","Gilbrisbert quo Buteo","29歲。精靈族。出生於達爾馬斯卡管區薩吉多斯。<hex:02100103>加雷馬帝國第四軍團「魔導僧兵大隊」的上級百夫長。<hex:02100103><hex:02100103>舊達爾馬斯卡王國曾經有一個被稱為邪教的宗教集團。他們與國教約庫斯教對立，堅信殺害約庫斯教創始人聖阿喬拉性命的叛徒——格爾摩尼克才是真正的救世主，因此被王國視為異端鎮壓，被免除極刑的信奉者均被流放他國。<hex:02100103>舊達爾馬斯卡王國雖然將約庫斯教定為國教，但對其他宗教卻相當寬容。歸根結底，由諸多種族、民族組成的，號稱「人種大雜燴」的舊達爾馬斯卡王國如果沒有強大的包容力是無法長治久安的。在這種狀況下，為何格爾摩尼克派還會受到鎮壓呢。<hex:02100103>傳說，聖阿喬拉為了打敗敵對勢力，召喚了神的使者聖天使阿爾蒂瑪。但格爾摩尼克派卻聲稱阿爾蒂瑪才是真正的神，她所創造出的「聖石」可以解決世人的所有煩惱。可實際上，聖石是十分危險的東西，非但沒有為人們解決煩惱，反而帶來了災禍。因此人們對聖石和格爾摩尼克派信徒都十分厭惡。受到迫害的教派信徒也就此對王國宣戰，開始進行無差別破壞。<hex:02100103>王國判定格爾摩尼克派為過激極端組織，用武力對其進行了徹底的鎮壓。格爾摩尼克派的幹部被處以極刑，不願改信其他宗教的普通訊徒則被流放他國。<hex:02100103>然而，格爾摩尼克派的信徒卻在國外將信仰秘密地延續了下來……<hex:02100103><hex:02100103>吉爾布裡斯貝爾出生於達爾馬斯卡管區，是接受了帝國式教育的行省人。他雖然成績優異，卻因自高自大無人親近。懷才不遇的吉爾布裡斯貝爾對禁忌的魔法和書籍產生了興趣。在獲得格爾摩尼克派經書——格爾摩尼克聖典後，他開始在國外與該教派的餘黨接觸。傾心於格爾摩尼克派教義的吉爾布裡斯貝爾以聖石碎片為武器加入了第四軍團，並以庇護格爾摩尼克派為條件，組建了一支使用教派傳承下來的魔法和聖石碎片作戰的部隊。<hex:02100103><hex:02100103>格爾摩尼克派的信徒相信，只要將生命獻給阿爾蒂瑪就能夠前往天國。因此，他們在戰鬥時會使用一種絕技——以自己的肉體和生命為代價召喚出被稱為異魔的異形。而聖石碎片便是召喚的媒介。<hex:02100103>但與其他為了使命獻出生命的僧兵不同，吉爾布裡斯貝爾擅長使用一種殘忍的戰鬥方式。他將別人當作召喚的素材，讓他們變異後再用精神支配魔法操縱他們戰鬥。這種靠犧牲他人換取戰力的做法備受忌憚，人們因此稱他為「人偶師」，他卻以此為榮……<hex:02100103><hex:02100103>"
43,43,2,4,69620,69624,72600,72545,5,"達波格·安·因尼維失","Dabog aan Inivisch","推測為34歲。硌獅族。出生於博茲雅管區博茲雅堡壘。<hex:02100103>搭載了加雷馬帝國第四軍團「機械化步兵大隊」的特殊兵達波格數據的強化兵。<hex:02100103><hex:02100103><hex:020854E4E80201FF4C><hex:0248020203><hex:0249021103>※以下情報將在完成特定任務後公開。<hex:0248020103><hex:0249020103><hex:02100103><hex:FF01><hex:03><hex:0208F20A40E4E80202FFF20A36>大家好，我是第四軍團的技術士官維琉圖斯！<hex:02100103>嗯？有在好好記錄了嗎？算了，總之我先繼續說吧！<hex:02100103><hex:02100103>嗯，我就直說好了，這東西應用了第七軍團的瓦倫斯軍團長和閣下所率領的魔導技術士官共同研發的技術！不過這次是因為有我這個天才西西尼烏斯·瑪爾·維琉圖斯在，才能有這樣的成果！這可是重點。<hex:02100103><hex:02100103>細節部分就不多說了，總之我們用這項革命性的新技術將「實驗體VIII號達波格」本體的記憶提取了出來。然後將這些記憶注入了其他被俘虜的硌獅族博茲雅義軍中，你們猜結果如何？我們居然可以量產實力無限接近達波格的強化兵了！怎麼樣，是不是很棒呀！<hex:02100103><hex:02100103>值得一提的是，這些其他硌獅族俘虜本來就長得和達波格相像，但為了讓這幾個硌獅族士兵的外觀更加貼近達波格，我還專門改造了一番。我這樣的純種加雷馬人本來就分不清其他種族的長相，這樣一來更看不出差別了。哎呀，我可沒有歧視的意思，只是闡述一個客觀事實而已。怎麼樣，叛軍們？是不是嚇了一大跳？呵呵呵，我就是因為想看到你們的這種表情，才忍不住追求這些細節啊哈哈哈哈。<hex:02100103><hex:02100103>我現在還記得我第一次揭露這個大秘密時叛軍們的表情，簡直是傑作中的傑作，真不枉我這一番改造，哈哈哈哈哈！<hex:02100103>果然，研究就是為了製造更多的驚喜呢！雖然讓自己人驚訝也不錯，但是在暗中觀察敵人的驚愕表情才是最棒的！我的天才之名將會永遠流傳！因為我不僅是魔導技術的天才，就連導演技術也是一流的！<hex:02100103><hex:02100103>哎呀，怎麼了？不要一臉吃了蒼蠅的表情嘛。真是的，笑一笑笑一笑。<hex:02100103><hex:02100103>算了，隨便吧。反正你們一定會將我送上處刑台，我當然要趁現在好好說說我的輝煌成果了，而且說不定這裡還有可以提高新生達爾馬斯卡軍力的內容呢，你們務必要詳細記錄傳給後世啊。嗯？你們覺得我在開玩笑？哈哈哈哈，也許你們這一代人確實已經受夠戰爭了，但不代表你們沒經歷過戰爭殘酷的後人也這麼想！他們總有一天會為了強於敵對勢力而開始練兵、制定更好的戰略、製造更好的兵器。到了那時，人們就會想起當年的那個天才來！對，說的就是我！所以你們現在最好認真把我的話聽完，好好記錄下來！<hex:02100103><hex:02100103>嗯？餵、餵！你們怎麼走了？我才剛開始說呢！給我回來！<hex:02100103><hex:FF01><hex:03><hex:02100103>"
44,44,2,5,69620,69624,72601,72546,5,"萊昂·庫奧·赫爾索斯","Lyon quo Helsos","68歲。人族。出生於舊蘭蒂斯共和國安貝爾格。<hex:02100103>原加雷馬帝國第四軍團「魔獸大隊」的上級百夫長。<hex:02100103><hex:02100103><hex:020854E4E80201FF4C><hex:0248020203><hex:0249021103>※以下情報將在完成特定任務後公開。<hex:0248020103><hex:0249020103><hex:02100103><hex:FF01><hex:03><hex:0208F20749E4E80202FFF2073F>返回行省達爾馬斯卡的萊昂因戰敗而被追責，作為懲罰，他被降為上級百夫長，並鋃鐺入獄。然而，半年後卻發生了一件令人意想不到的事情——萊昂暗殺了軍團長伽布拉斯。<hex:02100103><hex:02100103>下文摘自達爾馬斯卡臨時政府的調查結果。<hex:02100103><hex:02100103>萊昂入獄約半年後，在內部協助者的幫助下成功越獄。然而萊昂並沒有立即逃亡，而是在深夜悄悄潛入了伽布拉斯的臥室。彼時，伽布拉斯正因與達爾馬斯卡解放軍戰鬥時受傷而臥床不起。在短暫的問答後，萊昂終於下定決心殺害了伽布拉斯，並點燃了伽布拉斯的臥室，與協助者一同逃離了瓦爾奈的帝國堡壘。<hex:02100103><hex:02100103>在第四軍團無條件投降後，得知了事情始末的解放軍發布了萊昂的通緝令。雖然賞金十分高昂，卻一直未能掌握萊昂的行踪。<hex:02100103><hex:02100103>但在第四軍團無條件投降3個月後，萊昂突然出現在了暗槍面前。<hex:02100103>在古代達爾馬斯卡語中意為「黑暗之槍」的暗槍是一個專門負責追擊逃亡戰犯的組織。萊昂帶著被通緝的在逃原魔導技師長西西尼烏斯·瑪爾·維琉圖斯出現，將西西尼烏斯交給當局後便離開了。當時，負責人以為萊昂只是個賞金獵人，並沒有將他與恐怖的「獸王」聯繫起來。且那時被綁的西西尼烏斯失去了意識，直到醒來後也沒有意識到將自己押送至此的正是萊昂。<hex:02100103>至今為止，萊昂出賣過去同伴的原因仍然是一個謎，當局提高了對萊昂的懸賞金，繼續追查著他的行踪。<hex:02100103><hex:02100103>另外，在萊昂出現在暗槍面前時，身邊還跟著一位拉拉菲爾族女性。當局通過畫像辨認出那位女性正是協助萊昂越獄之人帕佳佳·庫奧·弗克施泰因，目前也在追踪她的去向。<hex:02100103><hex:FF01><hex:03><hex:02100103>"
45,45,2,6,69620,69624,72602,72547,5,"梅內紐斯·薩斯·拉那圖斯","Menenius sas Lanatus","55歲。精靈族。出生於加雷馬帝國帝都。<hex:02100103>加雷馬帝國第四軍團的軍政官。<hex:02100103><hex:02100103><hex:020854E4E80201FF4C><hex:0248020203><hex:0249021103>※以下情報將在完成特定任務後公開。<hex:0248020103><hex:0249020103><hex:02100103><hex:FF01><hex:03><hex:0208F20C6DE4E80202FFF20C63>在帝國陷入混亂後，第四軍團便失去了來自本國的補給，只能依靠達爾馬斯卡和博茲雅的物資，顯而易見，他們遲早會因物資和糧草不足而無法戰鬥。因此伽布拉斯決定放棄博茲雅，在達爾馬斯卡建國獨立。然而他現在還不能撤走博茲雅的駐軍。一旦第四軍團退至達爾馬斯卡，必將遭到東方聯盟從博茲雅和多瑪兩個方向的夾擊。所以在做好撤軍達爾馬斯卡的準備前，他必須維持博茲雅和納夏的戰線。<hex:02100103>就算不擇手段，也要盡量爭取時間，讓前線的戰況僵持下去——這便是梅內紐斯在博茲雅必須完成的任務。<hex:02100103><hex:02100103>梅內紐斯制定了數個計劃，其中之一就是利用鬥神天佑女王來精煉敵人，維持戰況。他利用忠心耿耿的行省人下屬米希亞，沉重地打擊了抵抗組織。<hex:02100103>與此同時，梅內紐斯還在秘密地尋找、回收古代亞拉戈帝國可怕的「魔兵」系列兵器。在博茲雅的紮杜諾爾高原發現的「迪亞布羅魔兵」也會被當作新的戰力被送往達爾馬斯卡。<hex:02100103>另外，梅內紐斯還想找出其他類似聖劍天佑女王的聖遺物，召喚出第二個、第三個鬥神，為第四軍團增強威懾力。<hex:02100103>這些嘗試一定能延長第四軍團對達爾馬斯卡的統治。但梅內紐斯心中也非常清楚，第四軍團的危機不會就此解決，統治終有一天將會瓦解……<hex:02100103><hex:02100103>梅內紐斯自幼便與諾亞相識。諾亞成為軍團長後下令向來明確，甚至能讓梅內紐斯清楚地明白命令的目的與後果。但唯有這次，梅內紐斯無法從任務中看出他的真意。<hex:02100103>萊昂似乎對諾亞的真實目的心知肚明，不過梅內紐斯自己也已經大致推測出了此行的目的……<hex:02100103><hex:02100103>梅內紐斯派出的密探為他帶回了一條消息。身處瓦爾奈的諾亞好像對各個叛軍領導者推翻第四軍團的統治，獲得自由之後的行動頗感興趣，似乎是想了解他們的計劃。<hex:02100103>在得知這個情報後，梅內紐斯意識到自己的推測是正確的。<hex:02100103>確實，博茲雅有著白沙恩這樣優秀的領導者，諾亞可以從旁觀望，從而達成自己的目的。可達爾馬斯卡呢？那裡的人口遠超博茲雅，各個集團之間也並非團結一致。但想必諾亞早有準備，恐怕他正在自己不知道的時候，利用其他棋子巧妙地操控著達爾馬斯卡的形勢吧。<hex:02100103><hex:02100103>梅內紐斯自問。<hex:02100103><hex:02100103>萊昂問過，「有前途的年輕人的性命難道不值得珍惜嗎」。<hex:02100103>當然值得珍惜。就算是輸了，該替大家去死的也是上面的人，是我這個軍政官必須承擔的責任。<hex:02100103>我很清楚，軍隊就是這種上級承擔一切責任的組織。<hex:02100103>但是，真就這樣就可以了嗎？<hex:02100103><hex:02100103>巴脩大人將唯一的兒子交給了我們，義父盧基烏斯也用自己的性命為這對父子盡忠。然而，我現在卻在親手將諾亞往火坑里推……<hex:02100103>我真的應該這樣做嗎？<hex:02100103><hex:02100103>萊昂告訴我「小諾亞可是早就下定決心了」。<hex:02100103>但是，真就這樣就可以了嗎？<hex:02100103><hex:FF01><hex:03><hex:02100103>"
46,46,2,0,69620,0,72603,72548,3,"迪亞布羅魔兵","the Diablo Armament","亞拉戈文明的遺物。<hex:02100103>古代亞拉戈帝國開發出了吸取蠻神的力量並為己所用的對蠻神兵器「神兵」，此外，為了最大限度地利用來自虛無界的妖異，他們又開發了一系列「魔兵」。<hex:02100103><hex:02100103>亞拉戈帝國認為妖異是非常優秀的兵器，但同時也指出了兩個缺點。<hex:02100103><hex:02100103>第一，令妖異出現在物質界需要讓他們附身的容器。而容器的品質會直接關係到妖異在物質界能夠發揮的力量。舉例來說，如果將小動物的屍體作為容器，那就只能召喚出像小動物一樣的妖異。但要是用貝希摩斯那樣強大的魔獸當作容器，就可以召喚與其實力相符的強大妖異。<hex:02100103>第二，妖異本質上會以吸食乙太為先，因此忠誠度不高。為此，在召喚時會用魔法束縛其精神防止叛亂，但仍有上位妖異衝破精神束縛的風險。總而言之，弱小的妖異沒有必要召喚，而強大的妖異則難以操控。<hex:02100103><hex:02100103>對此，亞拉戈帝國的科學家們絞盡腦汁。<hex:02100103>對於前者，可以使用「奇美拉技術」生產出最合適的容器；對於後者，則可以運用「龍族拘束具」的相關技術來解決。在進一步升級了魔科學的機械技術後，魔兵系列被成功研發出來。<hex:02100103><hex:02100103>沉睡在扎杜諾爾高原的迪亞布羅魔兵，便是復活的始皇帝贊德與魔王級大妖異「暗黑之雲」結下契約後，讓借來妖異附身其上的兵器。從艾歐澤亞妖異學者認定的「妖異十二階級」來推測，那是位於「第二階」的統帥著妖異軍團的迪亞布羅級大妖異。<hex:02100103>亞拉戈帝國曾嘗試用迪亞布羅魔兵攻打小國博茲雅，但隨著第四靈災的發生，魔兵也沉入了地下。<hex:02100103>神兵與魔兵的開發和實驗計劃是否還有後續？他們在實戰中究竟投入了多少機體？相信答案會在今後的調查中水落石出。<hex:02100103><hex:02100103>"
47,47,2,0,69620,0,72604,72549,3,"西德·加隆德","Cid Garlond","34歲。加雷馬族。出生於加雷馬帝國帝都。<hex:02100103>加隆德煉鐵廠會長。<hex:02100103><hex:02100103>加雷馬帝國首席機械師米德·南·加隆德的兒子。追隨偉大的父親學習了魔導技術，後升入魔導院進修。在父親死後，被指定繼任首席機械師，但西德反對將魔導技術用於侵略戰爭，於是便逃亡至艾歐澤亞。<hex:02100103>之後，西德與志同道合的技術人員一同成立了加隆德煉鐵廠，為拂曉血盟和艾歐澤亞同盟，還有阿拉米格、多瑪以及東方聯盟等提供魔導技術支持。<hex:02100103><hex:02100103>西德從小就非常崇敬父親米德。但是從不知何時起，父親開始埋頭研究，對家庭毫不關心，與家人之間的嫌隙也越來越大。就在這時，米德被任命為了「隕石計劃」的總負責人。最終隕石計劃引發了博茲雅堡壘蒸發事件並以失敗告終。米德也在事件中身受重傷，在失意中結束了自己的一生。<hex:02100103><hex:02100103>博茲雅堡壘蒸發事件奪去了數萬人的生命。西德得知此事後十分自責，雖然是父親的研究導致了事件發生，但自己畢竟沒能阻止父親。西德與父親最後一次見面是在事件前夜，面對固執己見的父親，西德再一次感受到了兩人之間的隔閡。他不再多言，逃一般地回到了帝都，從此這件事便成了他的心結——都是因為自己放棄繼續勸說父親，才沒能阻止這起悲慘的事件發生。<hex:02100103>距事件發生已經過去了15年，但那份難以釋懷的懊悔始終是橫在西德心中的一根刺……<hex:02100103><hex:02100103>然而，真相卻並非西德所想的那樣。在博茲雅義軍的協助下，西德通過記憶探索得知了事件的真相。<hex:02100103>潛藏在衛月中的龍神巴哈姆特，利用米德設計建造的通訊雷波塔將米德和參與計劃的人精煉。被精煉的米德是在巴哈姆特的意志下加速推進了隕石計劃。也就是說，巴哈姆特才是讓博茲雅堡壘化為灰燼的元兇。<hex:02100103>西德最後一次見到父親時，米德的雙眼中已然散發出被精煉後特有的藍色光芒。但當時對精煉現象一無所知的西德沒能從父親的眼神中發現潛藏的危機，甚至還對向自己開槍射擊的父親失望透頂。<hex:02100103><hex:02100103>為自己沒能盡責阻止父親而後悔的西德這些年一直在逃避面對此事。但如今，西德已經明白是自己誤解了父親。而且父親並非是因為蒸發事件而亡，恐怕在被精煉的瞬間，命運便已經無法改變了。<hex:02100103><hex:02100103>在成功協助義軍解放博茲雅後，西德打開了他無比珍惜的、15年來從未打開也不敢打開的墜飾。墜飾中，有著年幼的西德和滿面笑容的米德……<hex:02100103><hex:02100103>"
