key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1330,"小黃鶯的露天公演","與管家之王的侍女對話，參加小黃鶯的公演並獻上聲援。","","","","",0,5,0,7235800,5,255,0,0,0,0,60725,60505,0,1,0,123,124,125,2,0,False,True,1494,0,False,False,False,0,34,0,853811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,"狂亂暗龍——法夫納","異界之龍的慘叫喚來了龍型妖異的王。打倒狂龍法夫納！","","","","",1,1,0,7236597,17,20,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,"舞動花王——科里多仙人刺","循著飄落的花瓣，一朵大花現身了。打倒科里多仙人刺！","","","","",1,1,0,7236915,1,4,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,"絕命美聲——忒勒斯","怪鳥們的呼聲喚來了應該已經滅絕的魔物。打倒忒勒斯！","","","","",1,1,0,7236918,3,6,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,"貪食者——阿米特","喜好古代肉食獸的捕食者被血腥味引來。打倒阿米特！","","","","",1,1,0,7236925,8,11,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,"獸腳怪人——蓋因","妖異鬼魂附在了肉食獸腳類的屍體上。打倒蓋因！","","","","",1,1,0,7236941,9,12,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,"腐臭賢者——龐巴德","妖異鬼魂附在了古菩猩猩腐爛的屍體上。打倒龐巴德！","","","","",1,1,0,7236954,10,13,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,"巨人的復仇——波呂斐摩斯","獨眼巨人為了復仇而現身。打倒波呂斐摩斯！","","","","",1,1,0,7236981,14,17,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,"魔王之後——拉瑪什圖","怨靈們的悲歎喚來了魔王之後。打倒拉瑪什圖！","","","","",1,1,0,7236279,19,22,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,"幻魔蠍——塞爾凱特","統領所有巨鉗蝦的巨大個體現身了。打倒幻魔蠍塞爾凱特！","","","","",1,1,0,7239240,11,14,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,265,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,"異界魔犬——阿瑪洛克","統帥異界魔物的三頭魔犬在尋找獵物。打倒阿瑪洛克！","","","","",1,1,0,7237077,18,21,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,"放火大王——極其危險物質","妖異不滿於火焰熄滅。打倒極其危險物質！","","","","",1,1,0,7243960,16,19,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,"狂怒怪鳥——闊步西牟鳥","怪鳥由於獵物被搶走而暴怒。打倒闊步西牟鳥！","","","","",1,1,0,7244739,15,18,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,"勝利象徵——白騎士","為了幫助苦戰的部下，妖異的高階騎士前來助戰。打倒白騎士！","","","","",1,1,0,7236992,13,16,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,"行屍走肉——卡利斯托","植物寄生在了死去的熊的屍體上令其活動。打倒卡利斯托！","","","","",1,1,0,7255002,5,8,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,"強風妖精——哲罕南","操控風力的妖精對於領地裡的風被攪亂一事十分不滿。打倒哲罕南！","","","","",1,1,0,7256101,7,10,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,"播種者——武斷魔花茱莉卡","大魔界花打算在驅除了妖花的土地上播種。打倒武斷魔花茱莉卡！","","","","",1,1,0,7309739,12,15,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,"無主傀儡——群偶","由於妖異主人的死，傀儡也獲得了自由。打倒群偶！","","","","",1,1,0,7309744,6,9,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,"章魚統領——常風領主","為了保障族群的安全。章魚的領袖也親自出征。打倒常風領主！","","","","",1,1,0,7309747,2,5,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,"小黃鶯的露天公演","與管家之王的侍女對話，參加小黃鶯的公演並獻上聲援。","","","","",0,5,0,7235800,5,255,0,0,0,0,60725,60505,0,1,0,123,124,125,2,0,False,True,1494,0,False,False,False,0,34,0,853816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,"小黃鶯的露天公演","與管家之王的侍女對話，參加小黃鶯的公演並獻上聲援。","","","","",0,5,0,7235800,5,255,0,0,0,0,60725,60505,0,1,0,123,124,125,2,0,False,True,1494,0,False,False,False,0,34,0,853815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,"純白的支配者——雪之女王","血液染紅了潔白的冰雪，引來了無比憤怒的巨型雪童子。打倒雪之女王！","","","","",1,1,0,7388966,20,23,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,"家畜的慈母——蘇羅毗","逃走後野生化的家畜為了報仇而現身了。打倒蘇羅毗！","","","","",1,1,0,7388968,28,31,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,294,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,"灰殼的鱗王——灰燼龍","失去部下的大型妖異為了補充戰力，正在四處尋找可附身的對象。打倒灰燼龍！","","","","",1,1,0,7388970,22,25,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,295,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,"地殼變動之謎——異形魔蟲","感知到同族倒下時的震動，巨大地底生物開始行動了。打倒異形魔蟲！","","","","",1,1,0,7388979,23,26,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,296,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,"融雪的化身——安娜波","雪融化後的積水聚集成了魔法生物。打倒安娜波！","","","","",1,1,0,7388985,24,27,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,297,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,"硬質的病魔——阿薩格","魚人們的歎息聲引來了它們信奉的妖異。打倒阿薩格！","","","","",1,1,0,7388986,27,30,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,298,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,"移動的雪洞——雪屋王","失去虛偽生命的岩石環繞著冰雪彙集在了一起，再次動了起來。打倒雪屋王！","","","","",1,1,0,7388989,26,29,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,299,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,"唇亡齒寒","統帥牛頭魔物們並擁有堅固友誼的兩兄弟出現了。打倒彌諾陶洛斯兄弟！","","","","",1,1,0,7388991,30,33,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,300,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,"太陽的使者——荷魯斯","附身在飛龍身上的妖異之主帶著熾熱的陽光飛翔而來。打倒荷魯斯！","","","","",1,1,0,7388993,33,36,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,301,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,"圓桌的霧王——亞瑟羅王","為了回應臣民們求助的聲音，王帶著騎士們歸來了。打倒亞瑟羅王！","","","","",1,1,0,7388994,29,32,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,302,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,"野牛的救世主——優雷卡聖牛","野牛們不斷失去的生命將沉睡中的聖牛喚醒了。打倒優雷卡聖牛！","","","","",1,1,0,7388995,31,34,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,303,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,"雷雲的魔獸——哈達約什","附身在地龍身上的妖異之主在厚厚的雲層之下發出咆哮。打倒哈達約什！","","","","",1,1,0,7389083,32,35,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,304,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,"暗眼王——總領安哥拉·曼紐","從魔眼流出的淚水呼喚出了虛無的上位妖異。打倒總領安哥拉·曼紐！","","","","",1,1,0,7389130,34,37,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,305,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,"蒼藍冰刃——婁希","眾多屍人兵的嚎叫吸引了異界的妖異騎士。打倒婁希！","","","","",1,1,0,7390545,35,38,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,306,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,"模仿犯——複製魔花凱西","從黑衣森林採取到的巨大魔界花的種子在極寒的環境下實現了異常的成長。打倒複製魔花凱西！","","","","",1,1,0,7390553,35,38,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,307,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,"五行眼的主人——白澤","增殖後的眼球聚集成了聖獸。獻上五行眼打倒白澤，獲得最高評價！","","","","",1,1,0,7390976,25,28,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,308,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,"雪上的幸福兔","因為幸福兔盯上了魔物擁有的擋雪板，卻被發現從而惹怒了魔物。打倒奪走幸福的窮奇！","","","","",1,4,0,7390999,20,23,0,0,0,0,60852,60958,0,525,0,632,633,634,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,"盯上寶石的幸福兔","因為幸福兔盯上了魔物身上的結晶，卻被發現從而惹怒了魔物。打倒憤怒的寶石——寶石角！","","","","",1,4,0,7404346,31,34,0,0,0,0,60852,60958,0,525,0,632,633,634,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,"腐爛的讀書家——塔克西姆","為了尋求消失的禁書與珍惜書籍，書庫的看守在不斷地徘徊著。打倒塔克西姆！","","","","",1,1,0,7517539,21,24,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,311,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,"對抗妖異演習——貝南德納出現","預想妖異可能通過傳送網發起進攻，為此釋放了捕獲的大型妖異。打倒紅角的巨人——貝南德納！","","","","",0,1,0,7541192,50,50,0,0,0,0,60722,60502,0,0,0,347,348,349,2,0,False,False,0,0,False,False,False,323,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,"対妖異演習「オーガ強襲」","転送網による妖異侵攻を想定し<hex:02100103>捕獲されたオーガ型妖異が解き放たれた<hex:02100103>ディープヴォイド・スレイヴを倒せ","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,"対妖異演習「スウィーツ特盛」","転送網による妖異侵攻を想定し<hex:02100103>捕獲された軟體型妖異が解き放たれた<hex:02100103>迫りくる妖異を片っ端から倒せ","","","","",0,1,0,7541194,50,50,0,0,0,0,60721,60501,0,0,0,347,348,349,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,"市街戦演習「総力決戦」","妖異と帝國軍の雙方による<hex:02100103>同時攻撃を想定した演習が開始された<hex:02100103>すべての敵を片っ端から倒せ","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,"対帝國演習「ヴァンガード撃滅」","帝國軍の都市への侵攻を想定し<hex:02100103>鹵獲した魔導兵器が投入された<hex:02100103>「鹵獲ヴァンガード重裝型」を倒せ","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,"對抗帝國演習——迎擊強襲部隊","預想帝國軍可能對城市發起進攻，由恆輝隊的隊員扮演帝國強襲部隊。打倒敵人！","","","","",0,1,0,7541197,50,50,0,0,0,0,60721,60501,0,0,0,347,348,349,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,"対帝國演習「打撃部隊迎撃」","帝國軍の都市への侵攻を想定し<hex:02100103>不滅隊士たちが打撃部隊に扮している<hex:02100103>敵を片っ端から倒せ","","","","",0,1,0,7541199,50,50,0,0,0,0,60721,60501,0,0,0,347,348,349,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,"対帝國演習「打撃部隊迎撃」","帝國軍の都市への侵攻を想定し<hex:02100103>不滅隊士たちが打撃部隊に扮している<hex:02100103>敵を片っ端から倒せ","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,"市區戰鬥演習——烏爾達哈騷亂","預想在城市內可能發生的亂戰，為此釋放了捕獲的魔物和妖異。打倒威脅烏爾達哈的一切！","","","","",0,1,0,7544488,50,50,0,0,0,0,60721,60501,0,0,0,347,348,349,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,"対妖異演習「グルームアイ出現」","転送網による妖異侵攻を想定し<hex:02100103>捕獲された大型妖異が解き放たれた<hex:02100103>暗闇の眼「グルームアイ」を倒せ","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,"対妖異演習「ブッチャー亂撃」","転送網による妖異侵攻を想定し<hex:02100103>捕獲されたガーゴイル型妖異が解き放たれた<hex:02100103>ディープヴォイド・ブッチャーを倒せ","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,"對抗妖異演習——粉碎拜丘","預想妖異可能通過傳送網發起進攻，為此釋放了捕獲的大型妖異。打倒拜丘！","","","","",0,1,0,7544490,50,50,0,0,0,0,60722,60502,0,0,0,199,205,206,2,0,False,False,0,0,False,False,False,324,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,"対妖異演習「アンデッド掃討」","転送網による妖異侵攻を想定し<hex:02100103>捕獲されたアンデッドが解き放たれた<hex:02100103>アンデッドの大群を倒せ","","","","",0,1,0,7544492,50,50,0,0,0,0,60721,60501,0,0,0,347,348,349,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,"合同演習「アンデッド迎撃」","不滅隊と冒険者たちの<hex:02100103>連攜強化のため合同演習が開始された<hex:02100103>力を合わせて、アンデッドの大群を倒せ","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,"対妖異演習「ソウル浄化」","転送網による妖異侵攻を想定し<hex:02100103>捕獲されたゴーストが解き放たれた<hex:02100103>ディープヴォイド・ソウルを倒せ","","","","",0,1,0,7544493,50,50,0,0,0,0,60721,60501,0,0,0,347,348,349,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,"対妖異演習「ディープヴォイド総力戦」","転送網による妖異侵攻を想定し<hex:02100103>捕獲された大量の妖異が解き放たれた<hex:02100103>迫りくる妖異を片っ端から倒せ","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,"對抗魔物演習——克里斯泰勒入侵","預想在城市內可能發生的魔物入侵，為此釋放了養殖的魔界花。打倒釋放惡臭的卷鬚魔花克里斯泰勒！","","","","",0,1,0,7569546,50,50,0,0,0,0,60722,60502,0,0,0,347,348,349,2,0,False,False,0,0,False,False,False,325,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,"糕上奪糕！","使用大天山靈泉製作的降神糕獲得了短暫的生命發起了狂來。切割、打倒降神糕！","","","","",0,1,0,7586192,5,10,0,0,0,0,60722,60502,0,115,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,853851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,"潔白的慘叫——琉科西亞","以亡靈的抽泣為伴奏，哀傷之歌響徹大地，打倒琉科西亞！","","","","",1,1,0,7610695,35,38,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,343,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,"猙獰的雷獸——佛勞洛斯","被漂浮的電氣所吸引，不知從何而來的雷獸顯出了身影，打倒佛勞洛斯！","","","","",1,1,0,7611350,36,39,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,"妖異中的辯論家——詭辯者","受到族人之血的邀請，繼承了黑暗知識的妖異出現了，打倒詭辯者！","","","","",1,1,0,7611407,37,40,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,"恐怖的人偶——格拉菲亞卡內","魔法人偶的垂死掙扎呼喚著詛咒的魔法人偶，打倒格拉菲亞卡內！","","","","",1,1,0,7611424,38,41,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,"圖書守護者——阿斯卡拉福斯","破壞書籍者必遭懲罰，圖書管理員乘著靈風飛來，打倒阿斯卡拉福斯！","","","","",1,1,0,7611428,39,42,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,344,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,"深淵貴族——巴欽大公爵","眷屬的慟哭呼喚來了妖異貴族，打倒巴欽大公爵！","","","","",1,1,0,7611560,40,43,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,345,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,"閃電的指揮者——埃托洛斯","怪鳥數量稀少的土地上，新來的埃托洛斯開始擴張領土，打倒埃托洛斯！","","","","",1,1,0,7611565,41,44,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,354,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,"灼熱的刺劍——來薩特","毒風的香氣引誘熔岩中的魔物現身，打倒來薩特！","","","","",1,1,0,7611567,42,45,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,346,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,"炎熱霸主——火巨人","領地之主兇猛狂暴地狩獵著最愛的熔岩生物，打倒火巨人！","","","","",1,1,0,7611581,43,46,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,347,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,"落淚的海燕——伊麗絲","丘陵地帶被驅趕出去的海燕頭領為尋找失去的同伴在空中徘徊，打倒伊麗絲！","","","","",1,1,0,7611589,44,47,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,348,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,"奇蹟的生還者——傭兵雷姆普里克斯","收到部下發來的救援請求，流浪的傭兵隊長現出身影，打倒傭兵雷姆普里克斯！","","","","",1,1,0,7612753,45,48,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,349,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,"雷獸統領——閃電督軍","身陷危機的獸人們放出了巨大的雷獸，打倒閃電督軍！","","","","",1,1,0,7613119,46,49,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,350,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,"樵夫傑科的死亡對決","發現了巨型甲蟲樵夫傑科的居所——垂柳樹人，打倒所有魔物！","","","","",1,1,0,7613162,47,50,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,351,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,"智慧與戰鬥之母——明眸","斯卡尼特中的長輩看到同族的羽毛漫天飛舞而衝了過來，打倒明眸！","","","","",1,1,0,7613525,48,51,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,"相反的雙子——陰·陽","無數的魔眼失去了光輝之時，陰陽之間怪異隨之出現，打倒陰·陽！","","","","",1,1,0,7613713,49,52,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,"嘲諷的霜狼——斯庫爾","黑妖犬咆哮的暴風雪中，兇猛的霜狼顯出了身影，打倒斯庫爾！","","","","",1,1,0,7614757,50,53,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,352,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,"炎蝶的女王——彭忒西勒亞","隨熱風翻飛的磷粉聚集於此，美麗而危險的妖異隨之出現，打倒彭忒西勒亞！","","","","",1,1,0,7614763,50,53,0,0,0,0,60852,60958,0,154,0,571,572,573,2,0,False,True,0,0,False,False,False,353,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,"對抗帝國演習——迎擊強襲部隊","預想帝國軍可能對城市發起進攻，由恆輝隊的隊員扮演帝國強襲部隊。打倒敵人！","","","","",0,1,0,7541197,50,50,0,0,0,0,60721,60501,0,0,0,347,348,349,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,"対魔物演習「クリステル侵入」","都市內への魔物の侵入を想定し<hex:02100103>養殖されたモルボルが解き放たれた<hex:02100103>悪臭を放つシレイト・クリステルを倒せ","","","","",0,1,0,7569546,50,50,0,0,0,0,60722,60502,0,0,0,347,348,349,2,0,False,False,0,0,False,False,False,326,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,"瞄準珊瑚的幸福兔","幸福兔盯上了魔物棲息的珊瑚導致魔物勃然大怒，打倒棲息在珊瑚上的魔物！","","","","",1,4,0,7669653,35,38,0,0,0,0,60852,60958,0,525,0,632,633,634,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,"困入岩石的幸福兔","發現了被魔物關進岩石中的可憐的幸福兔，將其從岩石塊中救出，並打倒樹木類魔物！","","","","",1,4,0,7670685,46,49,0,0,0,0,60852,60958,0,525,0,632,633,634,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,"機械士兵","有人在邪嗣附近目擊到機械士兵。<hex:02100103>與諾克提斯一起打倒未知的敵人。","","","","",0,1,0,7687175,50,50,0,0,0,0,60721,60501,0,611,0,704,705,706,2,0,False,True,0,0,False,False,False,0,34,0,853853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,"奇怪的烏賊——卡拉墨魚","遊蕩在豐水之地的烏賊生物頭領，為了守護地盤而趕來。打倒卡拉墨魚！","","","","",1,1,0,7796814,50,53,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,"暴虐的魔獸——劍齒象","為了拯救瀕臨滅絕的族群，巨大的頭領撼動著大地登場。打倒劍齒象！","","","","",1,1,0,7830374,51,54,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,"落淚的君主——摩洛","爭奪地盤的植物系魔物不見了，牛頭人們回來了。打倒摩洛！","","","","",1,1,0,7833243,52,55,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,"驚鴻豔影——皮艾薩邪鳥","不會飛的鳥們宛若受到眾神憐憫，迎來一隻驚豔無比的怪鳥降臨。打倒皮艾薩邪鳥！","","","","",1,1,0,7844555,53,56,0,0,0,0,60852,60958,0,525,0,571,572,573,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
