key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
463,1,1,1,1,1,1,1,1,0,763,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"哦哦，你收集到，黑風海珍珠了啊！<hex:02100103>謝謝你，我收下了。","","","","大個，無裂痕，很光滑！<hex:02100103>這樣卵中幼體，一定能健康成長！<hex:02100103>謝謝你，謝謝你！","","哦哦，你要幫我收集更多嗎？<hex:02100103>那麼我就，等著你了。",""
464,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"找一些，掉在地上的，黑風海珍珠就行，<hex:02100103>也可以試著打倒，吞食雙殼貝的，<hex:02100103>珍珠雙向海龍。","","","","","","",""
465,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"哦哦，你收集到，黑風海珍珠了啊！<hex:02100103>雖然已經足夠了，不過來多少我都會收。","","","","大個，無裂痕，很光滑！<hex:02100103>這樣卵中幼體，一定能健康成長！<hex:02100103>謝謝你，謝謝你！","","哦哦，要把珍珠，留給自己嗎？<hex:02100103>再過不久，我就要回，鰭人潮池了，<hex:02100103>在那之前，做好決定。",""
466,1,1,1,1,1,1,1,1,0,763,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"再過不久，我就要回，鰭人潮池了，<hex:02100103>如果找到，黑風海珍珠了，請交給我。","","","","","","",""
467,1,1,1,1,1,1,1,1,5470,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"想要打倒，傳說中的災厄之獸——古塔尼亞，<hex:02100103>需要用它喜歡的，紅血珊瑚來設下陷阱……","不過，古塔尼亞嘴非常大，吃得特別多！<hex:02100103>需要好多好多，紅血珊瑚才行……<hex:02100103>能不能請你，幫我收集一些呢？","要幫忙收集紅血珊瑚嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","哦哦，太感謝了！<hex:02100103>直接採取，生長在地上的，紅血珊瑚就行，<hex:02100103>也可以打倒，以珊瑚為食的，震怒冰海天使！","","哦哦，好悲傷……<hex:02100103>不過我知道，指引之人，非常的忙……<hex:02100103>提烏嘶，會努力，想辦法的！",""
468,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"這是，紅血珊瑚！<hex:02100103>指引之人，是幫我收集的嗎？","","","","哦哦，非常棒的紅血珊瑚！<hex:02100103>顏色很像陸人的血液，所以叫它紅血！<hex:02100103>和鰭人的血液顏色不一樣，好奇妙……","","哦哦，要幫我收集更多嗎？<hex:02100103>這樣的話，提烏嘶，會等你……",""
469,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"直接採取，生長在地上的，紅血珊瑚就行，<hex:02100103>也可以打倒，以珊瑚為食的，震怒冰海天使！","","","","","","",""
470,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"那個是，紅血珊瑚！<hex:02100103>提烏嘶，差不多要回去了，可以給我嗎？","","","","哦哦，非常棒的紅血珊瑚！<hex:02100103>收集到了好多，這樣就能製作，<hex:02100103>引誘古塔尼亞的陷阱了，提烏嘶，好開心！","","哦哦，要幫我收集更多嗎？<hex:02100103>不過，提烏嘶，差不多要回去了……能快點嗎？",""
471,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"收集到了很多，紅血珊瑚……<hex:02100103>提烏嘶，差不多要回去了，<hex:02100103>如果還有珊瑚，可以給我嗎？","","","","","","",""
472,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"哦哦，指引之人……聽我說！<hex:02100103>我終於知道，古塔尼亞喜歡什麼了……<hex:02100103>那就是，紅血珊瑚！","紅血珊瑚就在，這個洞窟， 陸人墓標的，深處！<hex:02100103>如果能收集到大量珊瑚，就可以設下陷阱，<hex:02100103>或許就能，討伐古塔尼亞了！","提烏嘶，會努力戰鬥！<hex:02100103>所以，指引之人……能不能拜託你協助我，<hex:02100103>去魔物很多的洞窟深處，進行探索？","要協助提烏嘶·澳恩嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","哦哦，好悲傷……<hex:02100103>不過我知道，指引之人，非常的忙……<hex:02100103>提烏嘶，會努力，想辦法的！",""
473,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"這裡，有陸人，好少見……<hex:02100103>這樣，果然，陸人也喜歡，尊紫貝啊！","唔……你不是，來找尊紫貝的啊……<hex:02100103>那個貝殼，有著豔麗的紫色，可以當做染料！<hex:02100103>我要，收集貝殼，和陸地的人，進行交易！","對了，你能不能陪我，收集貝殼呢？<hex:02100103>洞窟中，有很多魔物，很危險！<hex:02100103>如果陸人你，願意保護我的話，我會答謝你！","要護送梅烏嘶·瀾恩嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","難道說，陸人也害怕，洞窟裡的魔物嗎？",""
474,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"就在我捕完魚正要回去的時候，<hex:02100103>圍過來了一群放著惡臭的風花。<hex:02100103>這樣下去，我捕到的魚都會被汙染！","","","","","","",""
475,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"哦哦， 指引之人！<hex:02100103>拜託你，將你的力量借給我！<hex:02100103>可怕的，大嘴巨獸，出現了！","它是從，上古之人居住的地方，<hex:02100103>突然跑到這裡，大鬧一番後，就走了！<hex:02100103>一定是我們傳承中提到的，古塔尼亞！","如果放任不管，一定會引起災難！<hex:02100103>我想追尋痕跡找到它，可是大袞們，總來搗亂！<hex:02100103>拜託你，拜託你，幫我打倒，它們吧！","要協助提烏嘶·澳恩嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","哦哦，太感謝了！<hex:02100103>提烏嘶，非常感謝，指引之人！<hex:02100103>拜託你打倒，搗亂的，大袞！","","哦哦，好悲傷……<hex:02100103>不過我知道，指引之人，非常的忙……<hex:02100103>提烏嘶，會努力，想辦法的！",""
476,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"茲姆嘶·淵斯，是出了名的暴徒，<hex:02100103>他好像也在調查，古塔尼亞的痕跡！<hex:02100103>一定是想，驅使強大的怪物，做壞事！","","","","","","",""
477,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我想追尋痕跡找到它，可是大袞們，總來搗亂！<hex:02100103>拜託你，拜託你，幫我打倒，它們吧！","","","","","","",""
478,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"我正在伐木的時候，<hex:02100103>突然就出現了這些兇猛的三尖樹……<hex:02100103>沒法收集伐到的木材，讓我很困擾。","要幫忙收集砍伐的木材嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","非常感謝你的幫助！<hex:02100103>砍伐的木材就掉落在附近，<hex:02100103>打倒古老三尖樹也能獲得木材。","","哎，不知道有沒有身手高強的人願意幫幫我……",""
479,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"砍伐的木材就掉落在附近，<hex:02100103>打倒古老三尖樹也能獲得木材。","","","","","","",""
480,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"咦，你好像得到砍伐的木材了啊，<hex:02100103>能把它交給我嗎？","","","","謝謝你。<hex:02100103>我還想多回收一些，<hex:02100103>如果找到了砍伐的木材，就拿來給我吧。","","你是準備收集多點之後<hex:02100103>一口氣交給我嗎？",""
481,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我是時候準備回去了，<hex:02100103>畢竟木材回收得也差不多了。","","","","","","",""
482,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"咦，你好像得到砍伐的木材了啊，<hex:02100103>能把它交給我嗎？","","","","謝謝你！<hex:02100103>回收這麼多的話應該就足夠了。<hex:02100103>接下來只要把木材安全帶回去就好了。","","我差不多要回去了。<hex:02100103>如果你改變想法了，就再來找我吧。",""
483,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"哦哦，指引之人……快看那邊！<hex:02100103>那一定是，視陸人為敵，做事過激的鰭人族一派中，<hex:02100103>出了名的暴徒，茲姆嘶·淵斯！","而且，他好像也在調查，古塔尼亞的痕跡！<hex:02100103>一定是想，驅使強大的怪物，做壞事！","不過，茲姆嘶是，出了名的暴徒，特別強大！<hex:02100103>指引之人……能戰勝，他嗎？<hex:02100103>如果可以的話，希望你能，把他趕走！","要協助提烏嘶·澳恩嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","哦哦，太感謝了！<hex:02100103>提烏嘶，非常感謝，指引之人！<hex:02100103>提烏嘶，會在旁看，並學習戰鬥方式！","","哦哦，好悲傷……<hex:02100103>不過我知道，指引之人，非常的忙……<hex:02100103>提烏嘶，會努力，想辦法的！",""
484,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"哦哦，指引之人……你聽我說！<hex:02100103>經過調查，我發現了一些，古塔尼亞的特性，<hex:02100103>它非常巨大，特別兇猛，並且戒備心很強！","它好像將，鰭人潮池南邊的海溝，視為自己的地盤！<hex:02100103>提烏嘶試著，在那裡監視了一下，<hex:02100103>可是它卻，根本不現身……","提烏嘶想要，繼續調查，古塔尼亞的痕跡……<hex:02100103>可是這裡，是深海卡部斯的地盤……<hex:02100103>能不能請你，在提烏嘶調查時，保護提烏嘶呢？","要協助提烏嘶·澳恩嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","哦哦，好悲傷……<hex:02100103>不過我知道，指引之人，非常的忙……<hex:02100103>提烏嘶，會努力，想辦法的！",""
485,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"啦哩吼！<hex:02100103>在那邊的旅行者啊，能不能幫我個忙？","我需要製作一個自走人偶，<hex:02100103>和可恨的古格家族那群人進行對決！<hex:02100103>我為這一場戰鬥，賭上了一切！","可是，沒有格魯格棱晶的話，<hex:02100103>是無法完成我可愛的自走人偶的！<hex:02100103>能不能拜託你幫我收集材料呢？","要幫助圖爾家族的技師嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","真遺憾……<hex:02100103>接下來我該怎麼辦呢？",""
486,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"啦哩吼！<hex:02100103>快把你手裡的格魯格棱晶……<hex:02100103>交給我吧！","","","","非常感謝！<hex:02100103>不過，數量還差很多！<hex:02100103>如果找到新的了，還請拿來給我！","","真遺憾……<hex:02100103>如果願意給我了，就再來找我吧。",""
487,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"可以去撿露出地表的格魯格棱晶，<hex:02100103>也可以去狩獵以此為食的迪戈泰塔斯……<hex:02100103>獲取方法有很多，隨便哪種都行！","","","","","","",""
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
489,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"啦哩吼！<hex:02100103>收集到很多格魯格棱晶了！<hex:02100103>好了，差不多也該回去了……","","","","","","",""
490,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"啦哩吼！<hex:02100103>快把你手裡的格魯格棱晶……<hex:02100103>交給我吧！","","","","非常感謝！<hex:02100103>有這麼多格魯格棱晶的話應該夠了！<hex:02100103>好了，差不多也該回去了……","","真遺憾……<hex:02100103>如果願意給我了，就再來找我吧。",""
491,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"啦哩吼！<hex:02100103>你看起來身手不錯啊！","為了製作出最棒的自走人偶，<hex:02100103>我正在找願意與試製型自走人偶戰鬥的人！<hex:02100103>怎麼樣，能拜託你嗎？","要幫助圖爾家族的技師嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","","真遺憾……<hex:02100103>接下來我該找誰進行測試呢？",""
492,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"哦哦，這位旅行者！<hex:02100103>我在巡邏的時候發現了被魔物襲擊的旅行商人，<hex:02100103>雖然已經向部隊的其他同伴請求了幫助……","可這附近是蜥龍的地盤，<hex:02100103>那群傢伙對血很敏感，隨時可能襲擊過來。<hex:02100103>能不能請你暫時保護一下負傷的旅行商人呢？","要協助進行保護嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","","要是怕受傷的話就趕緊離開這裡吧，<hex:02100103>因為蜥龍隨時可能會襲擊過來。",""
493,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"唔唔，那群該死的蜥龍……<hex:02100103>竟然張口就咬……疼死我了……","","","","","","",""
494,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"有食物殘渣散落在附近……<hex:02100103>看來吃東西的生物有著一張巨大的嘴。","","","","","","",""
495,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"唔，旅行者嗎？<hex:02100103>其實，出了一點小問題，<hex:02100103>那邊的旅行商人受傷倒在了地上。","只是，他好像遇到了非常可怕的事，<hex:02100103>不管我們怎麼叫他，他都不回答我們。<hex:02100103>能不能拜託你去問問到底怎麼了？","","","","","",""
496,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"唔唔……","要詢問發生了什麼嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","","","",""
497,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"有食物殘渣散落在附近……<hex:02100103>一部分殘渣上附著有不知是何物的紅色物質。","","","","","","",""
498,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"保護森林是法諾之民的義務……<hex:02100103>不會放過任何異變。","","","","","","",""
499,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"外來人啊……有什麼事嗎？","","","","","","",""
500,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"飛翼獸是我們的翅膀，<hex:02100103>沒有它們，我們是無法保護森林的。","","","","","","",""
501,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"森林的樹木、野獸以及隆卡的遺產……<hex:02100103>它們之間有著微妙的關係，<hex:02100103>維持著森林的平衡。","","","","","","",""
502,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"塔里丘魔鳥之羽特別適合用作箭羽，<hex:02100103>雖然我讓部下也去收集了，可剩餘的箭……<hex:02100103>實在不容樂觀……","如果你能幫忙收集的話就更好了。<hex:02100103>塔里丘魔鳥之羽可以在地上撿，<hex:02100103>也可以打倒塔里丘魔鳥。","要幫忙收集塔里丘魔鳥之羽嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","","我不會強求你的。",""
503,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你帶著塔里丘魔鳥之羽啊，<hex:02100103>能給我們的話就幫大忙了……","","","","非常感謝。<hex:02100103>塔里丘魔鳥之羽永遠不嫌多，<hex:02100103>如果你還能找到的話就繼續交給我吧。","","嗯？你也要製作弓箭嗎？",""
504,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"用塔里丘魔鳥之羽製作箭羽的話，<hex:02100103>可以穩定射線，使命中率大幅上升。","","","","","","",""
505,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"已經收集到大量的羽毛了……<hex:02100103>不過你好像還帶著塔里丘魔鳥之羽，<hex:02100103>身上的那些也要給我嗎？","","","","非常感謝。<hex:02100103>這樣暫時就不會為箭羽而困擾了。","","嗯？你也要製作弓箭嗎？",""
506,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"用塔里丘魔鳥之羽製作箭羽的話，<hex:02100103>可以穩定射線，使命中率大幅上升。","","","","","","",""
507,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"光之泛濫使得維斯族的數量減少許多，<hex:02100103>現在還作為森林守護者繼續使命的，<hex:02100103>也就只剩我們法諾之民了。","","","","","","",""
508,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我一直好奇外來人會有怎麼樣的實力，<hex:02100103>結果你的表現，說真的，讓我大吃一驚……","你的戰鬥方式和我們不一樣，<hex:02100103>不過能看出來，你有一位好老師，<hex:02100103>就像緬楠大人教導我們一樣……","","","","","",""
509,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"巡邏的時候<hex:02100103>難免肚子會餓，<hex:02100103>外面的世界都吃些什麼呢？","","","","","","",""
510,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"聽說在光之泛濫發生前的世界，<hex:02100103>候鳥的數量要比現在多得多。","原本應該是那些候鳥吃掉毛爬蟲，<hex:02100103>以防止病毒擴散……<hex:02100103>現在就只能靠我們來代替候鳥消滅毛爬蟲了。","","","","","",""
511,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"哇，這裡竟然還有人類！<hex:02100103>居然沒有被變成草人，<hex:02100103>真是太稀奇了！","我知道了！<hex:02100103>是不是有人特別賞識你啊？<hex:02100103>要不然你早就該被變成草人了啊！","","","","","",""
512,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"你知道水妖族嗎？<hex:02100103>那些孩子不管對誰，都會做一些惹人厭的惡作劇，<hex:02100103>真是讓人討厭……","水邊是它們的地盤……<hex:02100103>不想被做惡作劇的話，<hex:02100103>就不要靠近湖邊哦。","","","","","",""
513,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"嗯？！<hex:02100103>我好像感覺到了水妖族的氣息……<hex:02100103>難道是錯覺？","","","","","","",""
514,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"剛才的綠飄龍……<hex:02100103>好像是被施加了幻惑之術，<hex:02100103>那對水妖兄弟，真是讓人討厭……","有年長的阿馬羅說水妖族是<hex:02100103>溺死在水中的人類靈魂轉變而成的……<hex:02100103>總感覺非常可怕呢。","","","","","",""
515,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"代恩兄弟經常給我們恩莫族添麻煩……","","","","","","",""
516,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"最近看不到小頑童代恩兄弟了呢，<hex:02100103>到底發生了什麼……<hex:02100103>你要不要幫忙去找找看？","","","","","","",""
