key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100300,"坯料加工","大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1557,9,10,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100301,"坯料加工","大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1607,10,11,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100302,"坯料加工","大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1657,11,12,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100303,"坯料加工","大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1707,12,13,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100304,"坯料加工","大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1757,13,14,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100305,"坯料加工","大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1807,14,15,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100306,"坯料加工","大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1857,15,16,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100307,"高速製作III","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20",241,248,1976,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100308,"高速製作III","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20",241,248,1976,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100309,"高速製作III","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20",241,248,1976,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100310,"高速製作III","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20",241,248,1976,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100311,"高速製作III","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20",241,248,1976,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100312,"高速製作III","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20",241,248,1976,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100313,"高速製作III","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20",241,248,1976,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100314,"高速製作III","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足20的情況下使用時，效率會大幅下降<hex:0249020103><hex:0248020103><hex:02100103>效率：600<hex:02100103>成功率：60%<hex:02100103>耐久消耗：20",241,248,1976,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100315,"集中製作","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%",239,246,1514,8,9,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100316,"集中製作","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%",239,246,1564,9,10,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100317,"集中製作","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%",239,246,1614,10,11,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100318,"集中製作","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%",239,246,1663,11,12,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100319,"集中製作","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%",239,246,1714,12,13,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100320,"集中製作","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%",239,246,1763,13,14,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100321,"集中製作","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%",239,246,1814,14,15,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100322,"集中製作","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以使作業大幅進展<hex:02100103>效率：400<hex:02100103>成功率：100%",239,246,1863,15,16,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100323,"精密製作","消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1503,8,9,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100324,"精密製作","消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1553,9,10,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100325,"精密製作","消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1603,10,11,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100326,"精密製作","消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1653,11,12,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100327,"精密製作","消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1703,12,13,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100328,"精密製作","消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1753,13,14,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100329,"精密製作","消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1803,14,15,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100330,"精密製作","消耗耐久以推動作業進展，同時提高品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1853,15,16,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100331,"元素之印記","消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1977,8,9,37,0,False,0,6,100331,100332,100333,100334,100335,100336,100337,100338
100332,"元素之印記","消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1977,9,10,37,0,False,0,6,100331,100332,100333,100334,100335,100336,100337,100338
100333,"元素之印記","消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1977,10,11,37,0,False,0,6,100331,100332,100333,100334,100335,100336,100337,100338
100334,"元素之印記","消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1977,11,12,37,0,False,0,6,100331,100332,100333,100334,100335,100336,100337,100338
100335,"元素之印記","消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1977,12,13,37,0,False,0,6,100331,100332,100333,100334,100335,100336,100337,100338
100336,"元素之印記","消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1977,13,14,37,0,False,0,6,100331,100332,100333,100334,100335,100336,100337,100338
100337,"元素之印記","消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1977,14,15,37,0,False,0,6,100331,100332,100333,100334,100335,100336,100337,100338
100338,"元素之印記","消耗耐久以推動作業進展<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1977,15,16,37,0,False,0,6,100331,100332,100333,100334,100335,100336,100337,100338
100339,"比爾格的祝福","<hex:024804F201F403><hex:024904F201F503>在內靜層數為1以上時可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜每生效過一次效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（100～）<hex:02100103>成功率：100%",240,247,1975,8,9,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100340,"比爾格的祝福","<hex:024804F201F403><hex:024904F201F503>在內靜層數為1以上時可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜每生效過一次效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（100～）<hex:02100103>成功率：100%",240,247,1975,9,10,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100341,"比爾格的祝福","<hex:024804F201F403><hex:024904F201F503>在內靜層數為1以上時可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜每生效過一次效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（100～）<hex:02100103>成功率：100%",240,247,1975,10,11,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100342,"比爾格的祝福","<hex:024804F201F403><hex:024904F201F503>在內靜層數為1以上時可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜每生效過一次效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（100～）<hex:02100103>成功率：100%",240,247,1975,11,12,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100343,"比爾格的祝福","<hex:024804F201F403><hex:024904F201F503>在內靜層數為1以上時可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜每生效過一次效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（100～）<hex:02100103>成功率：100%",240,247,1975,12,13,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100344,"比爾格的祝福","<hex:024804F201F403><hex:024904F201F503>在內靜層數為1以上時可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜每生效過一次效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（100～）<hex:02100103>成功率：100%",240,247,1975,13,14,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100345,"比爾格的祝福","<hex:024804F201F403><hex:024904F201F503>在內靜層數為1以上時可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜每生效過一次效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（100～）<hex:02100103>成功率：100%",240,247,1975,14,15,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100346,"比爾格的祝福","<hex:024804F201F403><hex:024904F201F503>在內靜層數為1以上時可以使用<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>隨內靜的效果提高效率，內靜每生效過一次效率提升20<hex:02100103>使用之後會結束內靜效果<hex:02100103>效率：100（100～）<hex:02100103>成功率：100%",240,247,1975,15,16,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100347,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100348,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100349,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100350,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100351,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100352,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100353,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100354,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100355,"倉促","消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%",241,248,1989,8,9,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100356,"倉促","消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%",241,248,1989,9,10,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100357,"倉促","消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%",241,248,1989,10,11,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100358,"倉促","消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%",241,248,1989,11,12,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100359,"倉促","消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%",241,248,1989,12,13,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100360,"倉促","消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%",241,248,1989,13,14,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100361,"倉促","消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%",241,248,1989,14,15,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100362,"倉促","消耗耐久以提高製品品質<hex:02100103>不會消耗製作力，但是成功率比較低<hex:02100103>效率：100<hex:02100103>成功率：60%",241,248,1989,15,16,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100363,"高速製作","消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E94509FF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%",241,248,1988,8,9,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100364,"高速製作","消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450AFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%",241,248,1988,9,10,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100365,"高速製作","消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450BFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%",241,248,1988,10,11,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100366,"高速製作","消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450CFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%",241,248,1988,11,12,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100367,"高速製作","消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450DFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%",241,248,1988,12,13,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100368,"高速製作","消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450EFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%",241,248,1988,13,14,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100369,"高速製作","消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E9450FFF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%",241,248,1988,14,15,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100370,"高速製作","消耗耐久以推動作業進展<hex:02100103>效率：<hex:020816E4E94510FF0E><hex:02080AE0E94640F201F4F0FA03><hex:F0FA03><hex:02100103>成功率：50%",241,248,1988,15,16,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100371,"秘訣","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力",242,249,1990,8,9,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100372,"秘訣","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力",242,249,1990,9,10,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100373,"秘訣","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力",242,249,1990,10,11,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100374,"秘訣","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力",242,249,1990,11,12,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100375,"秘訣","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力",242,249,1990,12,13,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100376,"秘訣","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力",242,249,1990,13,14,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100377,"秘訣","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力",242,249,1990,14,15,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100378,"秘訣","<hex:024804F201F403><hex:024904F201F503>只有在「高品質」及以上的狀態下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢復20點製作力",242,249,1990,15,16,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100379,"堅信","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%",239,246,1994,8,9,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100380,"堅信","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%",239,246,1994,9,10,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100381,"堅信","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%",239,246,1994,10,11,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100382,"堅信","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%",239,246,1994,11,12,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100383,"堅信","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%",239,246,1994,12,13,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100384,"堅信","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%",239,246,1994,13,14,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100385,"堅信","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%",239,246,1994,14,15,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100386,"堅信","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以推動作業進展<hex:02100103>追加效果：令下一次使用的製作系技能效果提升100%，5次作業內有效<hex:02100103>效率：300<hex:02100103>成功率：100%",239,246,1994,15,16,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100387,"閑靜","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜檔數+1（最大10）<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1982,8,9,69,0,False,0,24,100387,100388,100389,100390,100391,100392,100393,100394
100388,"閑靜","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜檔數+1（最大10）<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1982,9,10,69,0,False,0,24,100387,100388,100389,100390,100391,100392,100393,100394
100389,"閑靜","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜檔數+1（最大10）<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1982,10,11,69,0,False,0,24,100387,100388,100389,100390,100391,100392,100393,100394
100390,"閑靜","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜檔數+1（最大10）<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1982,11,12,69,0,False,0,24,100387,100388,100389,100390,100391,100392,100393,100394
100391,"閑靜","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜檔數+1（最大10）<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1982,12,13,69,0,False,0,24,100387,100388,100389,100390,100391,100392,100393,100394
100392,"閑靜","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜檔數+1（最大10）<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1982,13,14,69,0,False,0,24,100387,100388,100389,100390,100391,100392,100393,100394
100393,"閑靜","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜檔數+1（最大10）<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1982,14,15,69,0,False,0,24,100387,100388,100389,100390,100391,100392,100393,100394
100394,"閑靜","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>消耗耐久以提高製品品質<hex:02100103>追加效果：內靜檔數+1（最大10）<hex:02100103>效率：100<hex:02100103>成功率：100%",239,246,1982,15,16,69,0,False,0,24,100387,100388,100389,100390,100391,100392,100393,100394
100395,"設計變動","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>",4655,4656,1984,8,9,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100396,"設計變動","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>",4655,4656,1984,9,10,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
